# Region type :   patch outlet
# Faces           : 398
# Area            : 8.2960538044e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.002085471       	0.0000000000e+00
0.0076245856      	0.0000000000e+00
0.01262959        	0.0000000000e+00
0.014560667       	0.0000000000e+00
0.015896988       	0.0000000000e+00
0.017190176       	0.0000000000e+00
0.018586668       	0.0000000000e+00
0.020048015       	0.0000000000e+00
0.021510099       	0.0000000000e+00
0.022961449       	0.0000000000e+00
0.024412552       	0.0000000000e+00
0.025860702       	0.0000000000e+00
0.027289161       	0.0000000000e+00
0.028677159       	0.0000000000e+00
0.030020114       	0.0000000000e+00
0.031382326       	8.0259720315e-311
0.032951293       	1.4050750839e-292
0.035060779       	1.1678243628e-268
0.037551473       	5.7129323894e-249
0.040231784       	1.9828095330e-233
0.043594648       	1.0945088488e-214
0.047895294       	2.3166536228e-191
0.051324596       	3.4694565104e-180
0.054306236       	6.5559927035e-172
0.056724458       	2.6988147714e-166
0.058807855       	7.2185621696e-162
0.060745517       	1.2316102639e-157
0.062584734       	2.0696747250e-151
0.064202367       	1.5382696941e-145
0.065650664       	8.1639593962e-141
0.067074954       	1.4750209350e-136
0.068567661       	2.2310119105e-132
0.070160739       	3.8409782266e-128
0.071854259       	6.3481352134e-124
0.073740038       	2.4241219246e-119
0.075956547       	9.1354619397e-114
0.07832354        	1.0202745606e-107
0.080739334       	9.2577895346e-102
0.083086981       	1.5023393832e-96
0.085206268       	1.6443368142e-92
0.087177271       	3.8974376984e-89
0.089089333       	5.4443169078e-86
0.09092404        	5.0152101402e-83
0.092623628       	2.1062596520e-80
0.094220205       	4.3741233772e-78
0.095749097       	5.3767328482e-76
0.097240642       	4.6516135807e-74
0.098732187       	3.3694996935e-72
0.10023975        	2.2343110860e-70
0.10193466        	2.4266631960e-68
0.10386694        	5.2935267032e-66
0.10610192        	2.9610064799e-63
0.10854219        	3.0066932508e-60
0.11090951        	1.8383695167e-57
0.11308215        	3.9068119609e-55
0.11511028        	3.3471242021e-53
0.1170561         	1.3836460381e-51
0.11896082        	3.0751636886e-50
0.12084816        	4.0647139142e-49
0.12273049        	3.5971735804e-48
0.12462049        	2.4209870696e-47
0.12653666        	1.3644962810e-46
