# Region type :   patch outlet
# Faces           : 398
# Area            : 8.2960538044e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(p_rgh)
0.0021697718      	6.8999999975e+06
0.0091179012      	6.8999999975e+06
0.013919112       	6.8999999975e+06
0.015810148       	6.8999999975e+06
0.017375818       	6.8999999975e+06
0.019030437       	6.8999999975e+06
0.020809876       	6.8999999975e+06
0.022595892       	6.8999999975e+06
0.024365299       	6.8999999975e+06
0.026128117       	6.8999999975e+06
0.027879619       	6.8999999975e+06
0.029606043       	6.8999999975e+06
0.031295084       	6.8999999975e+06
0.033010499       	6.8999999975e+06
0.035044437       	6.8999999975e+06
0.038105406       	6.8999999975e+06
0.042034961       	6.8999999975e+06
0.046835712       	6.8999999975e+06
0.052998697       	6.8999999975e+06
0.056826631       	6.8999999975e+06
0.059934276       	6.8999999975e+06
0.062498854       	6.8999999975e+06
0.064746852       	6.8999999975e+06
0.06690706        	6.8999999975e+06
0.069050935       	6.8999999975e+06
0.071185748       	6.8999999975e+06
0.073356203       	6.8999999975e+06
0.075676314       	6.8999999975e+06
0.078209235       	6.8999999975e+06
0.081088445       	6.8999999975e+06
0.084643593       	6.8999999975e+06
0.088048852       	6.8999999975e+06
0.090674241       	6.8999999975e+06
0.092912645       	6.8999999975e+06
0.094865064       	6.8999999975e+06
0.096644201       	6.8999999975e+06
0.098365124       	6.8999999975e+06
0.10009132        	6.8999999975e+06
0.10203141        	6.8999999975e+06
0.10434406        	6.8999999975e+06
0.10727219        	6.8999999975e+06
0.11054604        	6.8999999975e+06
0.11341127        	6.8999999975e+06
0.11587981        	6.8999999975e+06
0.11821951        	6.8999999975e+06
0.12062273        	6.8999999975e+06
0.1231888         	6.8999999975e+06
0.12585223        	6.8999999975e+06
0.12842716        	6.8999999975e+06
0.13081845        	6.8999999975e+06
0.13305684        	6.8999999975e+06
0.13522919        	6.8999999975e+06
0.13743857        	6.8999999975e+06
0.13980402        	6.8999999975e+06
0.14246228        	6.8999999975e+06
0.14547918        	6.8999999975e+06
0.14866286        	6.8999999975e+06
0.15170154        	6.8999999975e+06
0.1544931         	6.8999999975e+06
0.15708391        	6.8999999975e+06
0.15952686        	6.8999999975e+06
0.1618607         	6.8999999975e+06
0.16411665        	6.8999999975e+06
0.16632945        	6.8999999975e+06
0.16855027        	6.8999999975e+06
0.17086281        	6.8999999975e+06
0.17341389        	6.8999999975e+06
0.17645944        	6.8999999975e+06
0.1801927         	6.8999999975e+06
0.18382101        	6.8999999975e+06
0.18677654        	6.8999999975e+06
0.189239          	6.8999999975e+06
0.19148672        	6.8999999975e+06
0.1936917         	6.8999999975e+06
0.19597348        	6.8999999975e+06
0.19840343        	6.8999999975e+06
0.20108136        	6.8999999975e+06
0.20385427        	6.8999999975e+06
0.20661313        	6.8999999975e+06
0.20930131        	6.8999999975e+06
0.21196451        	6.8999999975e+06
0.21467624        	6.8999999975e+06
0.21745412        	6.8999999975e+06
0.22023956        	6.8999999975e+06
0.22289945        	6.8999999975e+06
0.2253411         	6.8999999975e+06
0.2276086         	6.8999999975e+06
0.22979719        	6.8999999975e+06
0.23199947        	6.8999999975e+06
0.23426483        	6.8999999975e+06
0.23664147        	6.8999999975e+06
0.23915365        	6.8999999975e+06
0.24177225        	6.8999999975e+06
0.24443171        	6.8999999975e+06
0.24707063        	6.8999999975e+06
0.24965151        	6.8999999975e+06
0.25215563        	6.8999999975e+06
0.25450804        	6.8999999975e+06
0.25671488        	6.8999999975e+06
0.2588322         	6.8999999975e+06
0.26091741        	6.8999999975e+06
0.26302658        	6.8999999975e+06
0.26521918        	6.8999999975e+06
0.26755818        	6.8999999975e+06
0.27009952        	6.8999999975e+06
0.27285615        	6.8999999975e+06
0.27572202        	6.8999999975e+06
0.27851604        	6.8999999975e+06
0.28113813        	6.8999999975e+06
0.28360633        	6.8999999975e+06
0.2859818         	6.8999999975e+06
0.28832069        	6.8999999975e+06
0.29066479        	6.8999999975e+06
0.29302814        	6.8999999975e+06
0.29543223        	6.8999999975e+06
0.29784897        	6.8999999975e+06
0.30038201        	6.8999999975e+06
0.30299246        	6.8999999975e+06
0.30572728        	6.8999999975e+06
0.30855976        	6.8999999975e+06
0.31138701        	6.8999999975e+06
0.31408598        	6.8999999975e+06
0.31660268        	6.8999999975e+06
0.31896465        	6.8999999975e+06
0.32124176        	6.8999999975e+06
0.32351695        	6.8999999975e+06
0.32587848        	6.8999999975e+06
0.32842364        	6.8999999975e+06
0.33123694        	6.8999999975e+06
0.33432389        	6.8999999975e+06
0.33751416        	6.8999999975e+06
0.34055516        	6.8999999974e+06
0.34334001        	6.8999999974e+06
0.34590524        	6.8999999973e+06
0.34833033        	6.8999999972e+06
0.35069192        	6.8999999971e+06
0.35305308        	6.8999999969e+06
0.35546196        	6.8999999966e+06
0.35795374        	6.8999999961e+06
0.36054829        	6.8999999953e+06
0.36325054        	6.8999999938e+06
0.36603976        	6.8999999912e+06
0.36885492        	6.8999999869e+06
0.3716039         	6.8999999803e+06
0.37424836        	6.8999999710e+06
0.37678284        	6.8999999587e+06
0.37922038        	6.8999999428e+06
0.38158813        	6.8999999225e+06
0.38392073        	6.8999998967e+06
0.38625205        	6.8999998636e+06
0.38861783        	6.8999998212e+06
0.39104902        	6.8999997667e+06
0.39357001        	6.8999996971e+06
0.39617498        	6.8999996100e+06
0.39881293        	6.8999995059e+06
0.40144475        	6.8999993877e+06
0.40399952        	6.8999992616e+06
0.40639315        	6.8999991368e+06
0.40865281        	6.8999990168e+06
0.41083388        	6.8999989016e+06
0.41299539        	6.8999987901e+06
0.41519147        	6.8999986816e+06
0.41747044        	6.8999985756e+06
0.41986672        	6.8999984736e+06
0.42238911        	6.8999983786e+06
0.42501129        	6.8999982957e+06
0.42768074        	6.8999982294e+06
0.43034034        	6.8999981814e+06
0.43294806        	6.8999981501e+06
0.43547994        	6.8999981321e+06
0.43793172        	6.8999981235e+06
0.44031435        	6.8999981210e+06
0.44265297        	6.8999981225e+06
0.44498113        	6.8999981268e+06
0.4473368         	6.8999981333e+06
0.44975758        	6.8999981419e+06
0.45227572        	6.8999981527e+06
0.45490249        	6.8999981654e+06
0.45761339        	6.8999981791e+06
0.46034432        	6.8999981926e+06
0.46302121        	6.8999982046e+06
0.46560041        	6.8999982147e+06
0.4680847         	6.8999982229e+06
0.47050853        	6.8999982480e+06
0.47292477        	6.8999982620e+06
0.4753949         	6.8999982513e+06
0.47797629        	6.8999982510e+06
0.48070756        	6.8999982573e+06
0.48358056        	6.8999982653e+06
0.48651261        	6.8999982760e+06
0.4894018         	6.8999982903e+06
0.49215571        	6.8999983083e+06
0.49476129        	6.8999983301e+06
0.49726106        	6.8999983566e+06
0.49975101        	6.8999983901e+06
0.50216335        	6.8999984320e+06
0.50459602        	6.8999984859e+06
0.5070934         	6.8999985566e+06
0.50967698        	6.8999986479e+06
0.51235027        	6.8999987613e+06
0.51508852        	6.8999988926e+06
0.51780308        	6.8999990295e+06
0.52044266        	6.8999991580e+06
0.52299849        	6.8999992682e+06
0.52547302        	6.8999993538e+06
0.5278808         	6.8999994115e+06
0.53024543        	6.8999994396e+06
0.53259547        	6.8999994372e+06
0.53496495        	6.8999994032e+06
0.53738633        	6.8999993364e+06
0.53988415        	6.8999992368e+06
0.54246102        	6.8999991081e+06
0.54508613        	6.8999989609e+06
0.54768616        	6.8999988143e+06
0.55020137        	6.8999986880e+06
0.55261188        	6.8999985936e+06
0.55493328        	6.8999985341e+06
0.55720112        	6.8999985075e+06
0.55945555        	6.8999985096e+06
0.56173766        	6.8999985363e+06
0.56407914        	6.8999985829e+06
0.56649925        	6.8999986439e+06
0.56900184        	6.8999987124e+06
0.57157031        	6.8999987798e+06
0.57417405        	6.8999988374e+06
0.57677446        	6.8999988788e+06
0.57933789        	6.8999989018e+06
0.58184662        	6.8999989079e+06
0.58429529        	6.8999989005e+06
0.58669374        	6.8999988832e+06
0.58906735        	6.8999988589e+06
0.59143404        	6.8999988292e+06
0.59382783        	6.8999987948e+06
0.59627855        	6.8999987560e+06
0.59875952        	6.8999987143e+06
0.60131654        	6.8999986704e+06
0.60399608        	6.8999986246e+06
0.60669792        	6.8999985807e+06
0.60936964        	6.8999985411e+06
0.61198016        	6.8999985068e+06
0.6145313         	6.8999984772e+06
0.61704947        	6.8999984503e+06
0.61957224        	6.8999984240e+06
0.6221365         	6.8999983956e+06
0.62476989        	6.8999983619e+06
0.627482          	6.8999983195e+06
0.63025494        	6.8999982647e+06
0.63304245        	6.8999981952e+06
0.63579052        	6.8999981106e+06
0.63846109        	6.8999980124e+06
0.64104532        	6.8999979023e+06
0.64355881        	6.8999977816e+06
0.64603252        	6.8999976505e+06
0.64850056        	6.8999975096e+06
0.65099638        	6.8999973606e+06
0.65354466        	6.8999972091e+06
0.65615636        	6.8999970653e+06
0.6588241         	6.8999969443e+06
0.66147937        	6.8999968628e+06
0.66408736        	6.8999968305e+06
0.66664104        	6.8999968498e+06
0.66913973        	6.8999969179e+06
0.67158991        	6.8999970295e+06
0.67400487        	6.8999971786e+06
0.67640074        	6.8999973592e+06
0.67879927        	6.8999975662e+06
0.68121574        	6.8999977939e+06
0.68365926        	6.8999980355e+06
0.68614185        	6.8999982836e+06
0.68865665        	6.8999985295e+06
0.69117739        	6.8999987631e+06
0.69368688        	6.8999989777e+06
0.69616262        	6.8999991682e+06
0.69856098        	6.8999993324e+06
0.70094228        	6.8999994748e+06
0.70328291        	6.8999995959e+06
0.70562238        	6.8999996992e+06
0.70798511        	6.8999997867e+06
0.71039088        	6.8999998596e+06
0.71284844        	6.8999999181e+06
0.71535341        	6.8999999623e+06
0.71788899        	6.8999999922e+06
0.72043406        	6.9000000084e+06
0.72296609        	6.9000000127e+06
0.7254701         	6.9000000071e+06
0.72794152        	6.8999999941e+06
0.73038427        	6.8999999757e+06
0.73280772        	6.8999999532e+06
0.73522605        	6.8999999277e+06
0.7376595         	6.8999998996e+06
0.7401278         	6.8999998483e+06
0.74264766        	6.8999997987e+06
0.74522998        	6.8999997331e+06
0.74787127        	6.8999996575e+06
0.75055162        	6.8999995603e+06
0.75323676        	6.8999994304e+06
0.75589685        	6.8999992963e+06
0.75851819        	6.8999992587e+06
0.76110691        	6.8999993073e+06
0.76368261        	6.8999993264e+06
0.76626261        	6.8999993304e+06
0.7688703         	6.8999993120e+06
0.77151578        	6.8999992820e+06
0.77419646        	6.8999992440e+06
0.7768984         	6.8999991906e+06
0.77959359        	6.8999991182e+06
0.78225851        	6.8999990274e+06
0.78488097        	6.8999989210e+06
0.78745868        	6.8999988023e+06
0.79000376        	6.8999986739e+06
0.79253445        	6.8999985377e+06
0.79506515        	6.8999983955e+06
0.79759584        	6.8999982505e+06
0.80012987        	6.8999981073e+06
0.8027404         	6.8999979681e+06
0.80533684        	6.8999978453e+06
0.80790508        	6.8999977489e+06
0.81044149        	6.8999976872e+06
0.81294318        	6.8999976669e+06
0.81541294        	6.8999976918e+06
0.81785757        	6.8999977627e+06
0.8202867         	6.8999978773e+06
0.82271215        	6.8999980309e+06
0.82513136        	6.8999982150e+06
0.82755516        	6.8999984198e+06
0.82999491        	6.8999986352e+06
0.8324548         	6.8999988505e+06
0.83492928        	6.8999990558e+06
0.83740792        	6.8999992430e+06
0.83987645        	6.8999994072e+06
0.84232408        	6.8999995468e+06
0.84474601        	6.8999996630e+06
0.84714589        	6.8999997587e+06
0.84953392        	6.8999998370e+06
0.85192606        	6.8999999011e+06
0.85433507        	6.8999999534e+06
0.85676919        	6.8999999956e+06
0.85923065        	6.9000000287e+06
0.86171452        	6.9000000536e+06
0.86421041        	6.9000000709e+06
0.8667091         	6.9000000813e+06
0.8692018         	6.9000000856e+06
0.87168553        	6.9000000849e+06
0.87415841        	6.9000000800e+06
0.87663129        	6.9000000718e+06
0.87910417        	6.9000000343e+06
0.88159212        	6.8999999940e+06
0.88410407        	6.8999999467e+06
0.88664863        	6.8999998326e+06
0.88923122        	6.8999997697e+06
0.89185272        	6.8999997059e+06
0.89450867        	6.8999996338e+06
0.89718737        	6.8999996004e+06
0.89986607        	6.8999995740e+06
0.90251526        	6.8999995976e+06
0.90514032        	6.8999996108e+06
0.90774665        	6.8999996126e+06
0.91034534        	6.8999996014e+06
0.91294823        	6.8999995854e+06
0.91556644        	6.8999995647e+06
0.91820407        	6.8999995339e+06
0.9208564         	6.8999994880e+06
0.92351222        	6.8999994238e+06
0.92616176        	6.8999993404e+06
0.92879427        	6.8999992380e+06
0.93140601        	6.8999991180e+06
0.93399705        	6.8999989818e+06
0.93657245        	6.8999988315e+06
0.93913876        	6.8999986695e+06
0.94170356        	6.8999984994e+06
0.94427401        	6.8999983269e+06
0.94684491        	6.8999981613e+06
0.9493963         	6.8999980158e+06
0.95192791        	6.8999979039e+06
0.95444068        	6.8999978383e+06
0.95693557        	6.8999978284e+06
0.9594129         	6.8999978783e+06
0.9618756         	6.8999979855e+06
0.9643277         	6.8999981419e+06
0.96677215        	6.8999983354e+06
0.96920595        	6.8999985509e+06
0.97163067        	6.8999987745e+06
0.97406485        	6.8999989954e+06
0.9765061         	6.8999992037e+06
0.97895753        	6.8999993926e+06
0.98141864        	6.8999995578e+06
0.98387975        	6.8999996975e+06
0.98633362        	6.8999998122e+06
0.98877404        	6.8999999042e+06
0.99119602        	6.8999999767e+06
0.99360807        	6.9000000330e+06
0.99602012        	6.9000000762e+06
0.99843217        	6.9000001087e+06
1.0008511         	6.9000001321e+06
1.0032933         	6.9000001481e+06
1.0057503         	6.9000001575e+06
1.0082198         	6.9000001613e+06
1.010699          	6.9000001603e+06
1.0131862         	6.9000001551e+06
1.0156805         	6.9000001466e+06
1.0181825         	6.9000001356e+06
1.0206944         	6.9000001226e+06
1.0232187         	6.9000000810e+06
1.0257577         	6.9000000210e+06
1.0283119         	6.8999999554e+06
1.0308838         	6.8999998707e+06
1.0334755         	6.8999998511e+06
1.036088          	6.8999997420e+06
1.0387202         	6.8999997186e+06
1.041367          	6.8999997650e+06
1.0440201         	6.8999997407e+06
1.0466694         	6.8999997579e+06
1.0493068         	6.8999997458e+06
1.0519306         	6.8999997274e+06
1.0545444         	6.8999997046e+06
1.0571568         	6.8999996763e+06
1.0597713         	6.8999996380e+06
1.0623947         	6.8999995859e+06
1.0650269         	6.8999995175e+06
1.0676664         	6.8999994314e+06
1.0703059         	6.8999993276e+06
1.072941          	6.8999992070e+06
1.0755653         	6.8999990717e+06
1.0781749         	6.8999989242e+06
1.0807697         	6.8999987677e+06
1.083351          	6.8999986062e+06
1.0859141         	6.8999984457e+06
1.0884751         	6.8999982931e+06
1.091019          	6.8999981586e+06
1.0935489         	6.8999980535e+06
1.0960787         	6.8999979886e+06
1.0986086         	6.8999979738e+06
1.1011172         	6.8999980146e+06
1.1035933         	6.8999981092e+06
1.1060606         	6.8999982514e+06
1.1085217         	6.8999984305e+06
1.1109789         	6.8999986338e+06
1.1134267         	6.8999988475e+06
1.115868          	6.8999990599e+06
1.1183066         	6.8999992619e+06
1.1207481         	6.8999994470e+06
1.1231933         	6.8999996111e+06
1.1256403         	6.8999997525e+06
1.1280866         	6.8999998711e+06
1.1305284         	6.8999999685e+06
1.1329619         	6.9000000468e+06
1.1353877         	6.9000001086e+06
1.1378076         	6.9000001564e+06
1.1402276         	6.9000001926e+06
1.1426505         	6.9000002188e+06
1.1450812         	6.9000002366e+06
1.1475221         	6.9000002472e+06
1.1499744         	6.9000002515e+06
1.1524395         	6.9000002503e+06
1.1549177         	6.9000002447e+06
1.157411          	6.9000002353e+06
1.1599216         	6.9000002228e+06
1.16245           	6.9000002081e+06
1.1649969         	6.9000001654e+06
1.167559          	6.9000001190e+06
1.1701337         	6.9000000358e+06
1.172719          	6.8999999519e+06
1.1753075         	6.8999999275e+06
1.1779067         	6.8999999043e+06
1.1805134         	6.8999998790e+06
1.183129          	6.8999998514e+06
1.1857615         	6.8999998696e+06
1.1883983         	6.8999998472e+06
1.191035          	6.8999998345e+06
1.1936718         	6.8999998098e+06
1.1963085         	6.8999997784e+06
1.1989453         	6.8999997395e+06
