# Region type :   patch main_inlet
# Faces           : 356
# Area            : 8.2961564767e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(p_rgh)
0.0022358089      	6.9449430689e+06
0.018084408       	6.9502876199e+06
0.024497192       	6.9567425325e+06
0.031401341       	6.9654815383e+06
0.039420327       	6.9706842613e+06
0.049004118       	6.9655348645e+06
0.062474553       	6.9583879499e+06
0.072161275       	6.9494370911e+06
0.078750915       	6.9382454064e+06
0.084240004       	6.9164148044e+06
0.089731282       	6.8881378239e+06
0.095789071       	6.8673559904e+06
0.10271464        	6.8622426210e+06
0.11294791        	6.8513554197e+06
0.12527129        	6.8396846031e+06
0.13622762        	6.8399070171e+06
0.14542506        	6.8410843099e+06
0.15523419        	6.8488871449e+06
0.1681008         	6.8814236530e+06
0.18163693        	6.9251332819e+06
0.19441409        	6.9457681759e+06
0.20470231        	6.9570294954e+06
0.21602668        	6.9601669983e+06
0.22814628        	6.9592325186e+06
0.23815454        	6.9547409729e+06
0.24619558        	6.9429802673e+06
0.25359939        	6.9245806099e+06
0.26129181        	6.9019717974e+06
0.26986717        	6.8796151203e+06
0.27910187        	6.8623583547e+06
0.28838993        	6.8520603692e+06
0.29840362        	6.8480285000e+06
0.31024045        	6.8448423918e+06
0.32437282        	6.8476818977e+06
0.33911875        	6.8766838367e+06
0.3545752         	6.9171468600e+06
0.37010892        	6.9424825625e+06
0.38266058        	6.9520766350e+06
0.39391412        	6.9551450814e+06
0.40333281        	6.9537418000e+06
0.41056329        	6.9491422575e+06
0.41676808        	6.9412426298e+06
0.42232424        	6.9307615902e+06
0.42748353        	6.9189505250e+06
0.43242971        	6.9069975173e+06
0.43731291        	6.8955726998e+06
0.44225949        	6.8851712059e+06
0.44736834        	6.8762328985e+06
0.45269753        	6.8689453298e+06
0.4582629         	6.8631127225e+06
0.46407473        	6.8583745026e+06
0.47016289        	6.8545407302e+06
0.47656556        	6.8517610823e+06
0.48339228        	6.8508595770e+06
0.49096059        	6.8535886473e+06
0.49955977        	6.8630284680e+06
0.50917117        	6.8809582288e+06
0.51916131        	6.9025563139e+06
0.52852039        	6.9197158287e+06
0.53680529        	6.9307973592e+06
0.54417908        	6.9382678548e+06
0.5508709         	6.9437844439e+06
0.5571255         	6.9477203521e+06
0.56307492        	6.9497018008e+06
0.56875177        	6.9493306766e+06
0.57414632        	6.9465825576e+06
0.57927442        	6.9417487608e+06
0.58420943        	6.9351617708e+06
0.58906807        	6.9271070858e+06
0.5939267         	6.9179985671e+06
0.59878534        	6.9084855663e+06
0.60369303        	6.8992113120e+06
0.6086905         	6.8907057537e+06
0.61380761        	6.8830588856e+06
0.61908567        	6.8761462508e+06
0.62454629        	6.8697833739e+06
0.63020669        	6.8637903099e+06
0.63610906        	6.8583804778e+06
0.64236232        	6.8543317957e+06
0.64912382        	6.8529586262e+06
0.65663216        	6.8560080031e+06
0.6651048         	6.8652793638e+06
0.67448086        	6.8804547207e+06
0.68411073        	6.8975635052e+06
0.69331481        	6.9123527369e+06
0.70202424        	6.9243569114e+06
0.70964644        	6.9336393167e+06
0.71661326        	6.9408211687e+06
0.7230491         	6.9455398977e+06
0.72905432        	6.9473540154e+06
0.73470005        	6.9463381408e+06
0.74005442        	6.9428717329e+06
0.74519801        	6.9375090819e+06
0.75021524        	6.9308055011e+06
0.75517467        	6.9232693848e+06
0.76012774        	6.9153538396e+06
0.76511257        	6.9074002018e+06
0.7701464         	6.8996540526e+06
0.77524087        	6.8921852507e+06
0.78042665        	6.8848949373e+06
0.78573837        	6.8777277338e+06
0.7911935         	6.8708087072e+06
0.79686465        	6.8644728736e+06
0.80274442        	6.8594803992e+06
0.80918723        	6.8566844336e+06
0.81625692        	6.8574837317e+06
0.82408145        	6.8630789415e+06
0.83269258        	6.8735071613e+06
0.84185879        	6.8870144311e+06
0.8510553         	6.9010559467e+06
0.85980826        	6.9140391815e+06
0.86790459        	6.9252533979e+06
0.87530841        	6.9341057160e+06
0.88208273        	6.9400872819e+06
0.88832826        	6.9430028790e+06
0.89416528        	6.9430539165e+06
0.89972216        	6.9406571772e+06
0.90501227        	6.9363868279e+06
0.91015573        	6.9307670396e+06
0.91522626        	6.9242525841e+06
0.92027232        	6.9172170384e+06
0.92531923        	6.9100038494e+06
0.93038784        	6.9027699235e+06
0.93550243        	6.8955739016e+06
0.94069479        	6.8883691786e+06
0.94600296        	6.8812107169e+06
0.95147338        	6.8743225028e+06
0.95716314        	6.8681670024e+06
0.96314931        	6.8634472837e+06
0.96955252        	6.8609986822e+06
0.97651495        	6.8616818793e+06
0.98414977        	6.8662614610e+06
0.992413          	6.8748134005e+06
1.000885          	6.8858773199e+06
1.0097534         	6.8984758777e+06
1.0183554         	6.9107562158e+06
1.0264007         	6.9216759102e+06
1.033795          	6.9302770136e+06
1.0405863         	6.9360183464e+06
1.0468697         	6.9388289442e+06
1.052752          	6.9390018566e+06
1.0583263         	6.9370122856e+06
1.0636883         	6.9333412917e+06
1.0689127         	6.9283970692e+06
1.0740644         	6.9225245349e+06
1.0792002         	6.9160316705e+06
1.0843359         	6.9092130972e+06
1.0894717         	6.9022997747e+06
1.0946075         	6.8954417446e+06
1.0997432         	6.8887228794e+06
1.1051214         	6.8820012010e+06
1.1106862         	6.8757101796e+06
1.1164774         	6.8703563791e+06
1.1225607         	6.8665827275e+06
1.129046          	6.8649685073e+06
1.1360442         	6.8661288949e+06
1.1436091         	6.8705487694e+06
1.1516895         	6.8783073545e+06
1.1601404         	6.8886103905e+06
1.1686957         	6.9000354066e+06
1.1769874         	6.9111274781e+06
1.184772          	6.9207591215e+06
1.1919716         	6.9281471097e+06
1.1986772         	6.9329493256e+06
