# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961617386e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022358089      	0.0000000000e+00
0.015575273       	0.0000000000e+00
0.030683169       	0.0000000000e+00
0.040718651       	0.0000000000e+00
0.049297231       	0.0000000000e+00
0.056972964       	2.2473829237e-300
0.064325843       	3.3043337488e-280
0.071102486       	6.4195338712e-265
0.077301226       	4.5753213218e-253
0.083100883       	4.0994523555e-243
0.088720822       	4.7943956359e-234
0.09422286        	1.6439190256e-225
0.099724898       	3.9279549992e-217
0.10491632        	1.1466249186e-209
0.11003232        	1.0717823408e-202
0.11515015        	2.1559559452e-196
0.12030398        	5.7059094841e-191
0.12551635        	1.4656048605e-186
0.13080835        	4.0341773644e-183
0.13617607        	2.1421313787e-180
0.14161726        	5.1057513808e-178
0.14717391        	9.8515795194e-176
0.15295206        	1.9449710629e-173
0.15905617        	4.8493825990e-171
0.16551709        	1.9233427419e-168
0.1722934         	1.2537920357e-165
0.17942149        	1.2253274363e-162
0.18695021        	1.5752239616e-159
0.19462656        	2.5856595086e-156
0.20226409        	1.3729739948e-152
0.2096238         	6.6072702339e-148
0.21672367        	2.4849019604e-142
0.22359636        	1.8508203887e-136
0.23019392        	8.5018477570e-131
0.23648078        	1.5680945962e-125
0.24248993        	1.2287033167e-120
0.24827292        	4.2190841732e-116
0.25388544        	6.5696074351e-112
0.25936505        	5.1568910607e-108
0.26473819        	2.2906872871e-104
0.27002918        	6.0671674893e-101
0.27528722        	9.5970544144e-98
0.28054526        	8.1623898063e-95
0.28586129        	3.4065888984e-92
0.29119665        	5.9877031016e-90
0.29653201        	4.5206932840e-88
0.30194295        	1.8097883655e-86
0.30757432        	5.0815297709e-85
0.31336238        	1.1387870998e-83
0.31935626        	2.4184013732e-82
0.32560502        	5.6044352321e-81
0.33213167        	1.5736971741e-79
0.3389394         	5.5010875612e-78
0.34602895        	2.2561600682e-76
0.35335401        	1.0064476136e-74
0.36075814        	4.9888993647e-73
0.36806188        	3.2454208831e-71
0.37520131        	3.3006087242e-69
0.38215811        	4.9663206403e-67
0.38892888        	8.4118835687e-65
0.39546512        	1.1598789191e-62
0.40186815        	1.2075077262e-60
0.40795605        	7.8035103253e-59
0.41384532        	3.4969565356e-57
0.4195466         	1.1642909496e-55
0.42507358        	3.1726339009e-54
0.43042577        	7.6199854417e-53
0.43559486        	1.6411174288e-51
0.44055754        	3.0335891896e-50
0.44527474        	4.4958358981e-49
0.44969633        	5.0374893455e-48
0.45380126        	4.0075954463e-47
0.45761399        	2.2955514317e-46
0.46116864        	1.0224927004e-45
0.4645438         	3.9509449768e-45
0.46782351        	1.3226978163e-44
0.47105957        	4.0017425046e-44
0.47432211        	1.1419076708e-43
0.47770696        	3.2241189628e-43
0.4812661         	9.3155746422e-43
0.48509023        	2.8823617077e-42
0.48928004        	1.0071780243e-41
0.49390435        	4.1453813678e-41
0.49897336        	2.0395940110e-40
0.50452342        	1.2145196399e-39
0.51050374        	8.4878081579e-39
0.51662855        	6.2288258737e-38
0.52266497        	4.5045000896e-37
0.52848397        	3.1959851849e-36
0.53406562        	2.2742470841e-35
0.53942832        	1.6427319253e-34
0.54460228        	1.2047631580e-33
0.54961147        	8.8261150985e-33
0.55447328        	6.2554296165e-32
0.55919638        	4.1320963624e-31
0.56379066        	2.4822529313e-30
0.56827005        	1.3464674532e-29
0.57265067        	6.6186894926e-29
0.57695408        	2.9783521165e-28
0.58119837        	1.2408406525e-27
0.58542345        	4.8864552096e-27
0.58959037        	1.8077514674e-26
0.59375422        	6.4334097322e-26
0.59791807        	2.2066983323e-25
0.60214969        	7.4213526711e-25
0.60651406        	2.4725007047e-24
0.61098727        	7.9989461328e-24
0.61559071        	2.4951352992e-23
0.62034603        	7.4631709469e-23
0.62526455        	2.1310325106e-22
0.63036261        	5.8191240916e-22
0.63566158        	1.5335961793e-21
0.64118473        	3.9690442776e-21
0.64695302        	1.0321398043e-20
0.65296404        	2.7500667526e-20
0.65919008        	7.5730715165e-20
0.66555935        	2.1378792155e-19
0.67199686        	6.1064791825e-19
0.67833575        	1.7185204814e-18
0.68451518        	4.7559662405e-18
0.690466          	1.2985211984e-17
0.69624418        	3.5890265657e-17
0.70189184        	1.0229599133e-16
0.70716747        	2.8578599950e-16
0.71226779        	8.0253905944e-16
0.71720802        	2.2344459013e-15
0.722001          	6.0852361517e-15
0.72666296        	1.6077069598e-14
0.73120797        	4.1047495707e-14
0.73565466        	1.0133703713e-13
0.74002077        	2.4247412351e-13
0.74432678        	5.6447834697e-13
0.74859417        	1.2842035442e-12
0.75284259        	2.8656417363e-12
0.75709515        	6.2908597368e-12
0.76137552        	1.3598469834e-11
0.76570316        	2.8880254658e-11
0.77010058        	6.0057936187e-11
0.77458241        	1.2166284666e-10
0.77916585        	2.3918267948e-10
0.7838682         	4.5543119914e-10
0.78870634        	8.3989620783e-10
0.79369625        	1.5036273942e-09
0.79873925        	2.5945036471e-09
0.80401229        	4.4283809759e-09
0.80952723        	7.5338104572e-09
0.81522774        	1.2785520210e-08
0.82109224        	2.1696509168e-08
0.82707596        	3.6751260306e-08
0.83310274        	6.1860033998e-08
0.83910826        	1.0322003773e-07
0.84500811        	1.7029588844e-07
0.85075487        	2.7838130651e-07
0.85632895        	4.5292070727e-07
0.86172736        	7.3626540125e-07
0.86695965        	1.1976244072e-06
0.87203733        	1.9452351971e-06
0.87697404        	3.1409766831e-06
0.88177722        	5.0137803625e-06
0.88646707        	7.8861429867e-06
0.89105717        	1.2196316669e-05
0.89553462        	1.8488969909e-05
0.9               	2.7701882277e-05
0.90436031        	4.0657089224e-05
0.90868232        	5.8787702475e-05
0.91298558        	8.3850727334e-05
0.91729015        	1.1806902469e-04
0.92161456        	1.6412014129e-04
0.9259758         	2.2503363197e-04
0.93039057        	3.0401294953e-04
0.9348752         	4.0419970502e-04
0.93944417        	5.2841771939e-04
0.94411471        	6.7918628885e-04
0.94890035        	8.5860108325e-04
0.95381512        	1.0687217350e-03
0.95887259        	1.3121205031e-03
0.96408225        	1.5923710861e-03
0.96944973        	1.9143070148e-03
0.97497404        	2.2832855222e-03
0.98064003        	2.7033572889e-03
0.98641298        	3.1755977444e-03
0.99219469        	3.6936646887e-03
0.9979764         	4.2575838013e-03
1.0037429         	4.8677031473e-03
1.0094125         	5.5174595538e-03
1.0149544         	6.2041498610e-03
1.0203546         	6.9239580828e-03
1.0256114         	7.6692468173e-03
1.0307298         	8.4268337036e-03
1.0357173         	9.1785758523e-03
1.0405841         	9.9045342306e-03
1.0453419         	1.0586361286e-02
1.0500004         	1.1209347694e-02
1.0545749         	1.1764134242e-02
1.0590804         	1.2245268934e-02
1.0635322         	1.2650342773e-02
1.0679467         	1.2979276570e-02
1.0723375         	1.3233667792e-02
1.0767284         	1.3417207492e-02
1.0811243         	1.3534460165e-02
1.0855657         	1.3592623359e-02
1.0900481         	1.3599769935e-02
1.0945717         	1.3566084124e-02
1.0990953         	1.3503229265e-02
1.1037696         	1.3419032580e-02
1.108572          	1.3322351664e-02
1.1134881         	1.3220961386e-02
1.1185289         	1.3120495043e-02
1.1237009         	1.3025082529e-02
1.1290087         	1.2937629969e-02
1.1344463         	1.2860406854e-02
1.140001          	1.2795131655e-02
1.1456438         	1.2742991746e-02
1.1513355         	1.2704315849e-02
1.1570273         	1.2678623495e-02
1.1626896         	1.2664626729e-02
1.1682731         	1.2660683024e-02
1.173757          	1.2664840618e-02
1.1791285         	1.2674926926e-02
1.1843747         	1.2688411278e-02
1.18951           	1.2702331805e-02
1.1945156         	1.2713252721e-02
1.1995014         	1.2717816036e-02
