time,H2_mean_area,H2_std_area,H2_CoV_area,H2_Is_area,H2_mean_mass,H2_std_mass,H2_CoV_mass,H2_Is_mass,H2_mean_vol,H2_std_vol,H2_CoV_vol,H2_Is_vol,p_main_inlet_area,p_main_inlet_mass,p_main_inlet_vol,p_rgh_main_inlet_area,p_rgh_main_inlet_mass,p_rgh_main_inlet_vol,p_total_main_inlet_area,p_total_main_inlet_mass,p_total_main_inlet_vol,p_rgh_total_main_inlet_area,p_rgh_total_main_inlet_mass,p_rgh_total_main_inlet_vol,p_outlet_area,p_outlet_mass,p_outlet_vol,p_rgh_outlet_area,p_rgh_outlet_mass,p_rgh_outlet_vol,p_total_outlet_area,p_total_outlet_mass,p_total_outlet_vol,p_rgh_total_outlet_area,p_rgh_total_outlet_mass,p_rgh_total_outlet_vol,dP_p_area,dP_p_mass,dP_p_vol,dP_p_rgh_area,dP_p_rgh_mass,dP_p_rgh_vol,dP_p_total_area,dP_p_total_mass,dP_p_total_vol,dP_p_rgh_total_area,dP_p_rgh_total_mass,dP_p_rgh_total_vol,mdot_main_inlet,mdot_branch_inlet,mdot_outlet,mdot_balance_err,mdot_balance_pct
1.2,0.041259443,0.014376338,0.34843753,0.0052248295,0.040275456,0.014102214,0.35014412,0.0051450257,0.041356294,0.014003602,0.33860873,0.0049463027,6878298,6878298.3,6878298.3,6878298,6878298.3,6878298.3,6880096.7,6880144.2,6880144.2,6880096.7,6880144.2,6880144.2,6900000,6900000,6900000,6899999.2,6899999.2,6899999.9,6900752.7,6900762.6,6900759,6900751.9,6900761.8,6900758.9,-21702.028,-21701.726,-21701.726,-21701.234,-21700.893,-21701.623,-20655.954,-20618.394,-20614.778,-20655.16,-20617.561,-20614.675,-33.542314,-1.0246301,19.259999,-15.306946,-79.47532
AVG,0.041259443,0.014376338,0.34843753,0.0052248295,0.040275456,0.014102214,0.35014412,0.0051450257,0.041356294,0.014003602,0.33860873,0.0049463027,6878298,6878298.3,6878298.3,6878298,6878298.3,6878298.3,6880096.7,6880144.2,6880144.2,6880096.7,6880144.2,6880144.2,6900000,6900000,6900000,6899999.2,6899999.2,6899999.9,6900752.7,6900762.6,6900759,6900751.9,6900761.8,6900758.9,-21702.028,-21701.726,-21701.726,-21701.234,-21700.893,-21701.623,-20655.954,-20618.394,-20614.778,-20655.16,-20617.561,-20614.675,-33.542314,-1.0246301,19.259999,-15.306946,-79.47532
