# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961616953e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0022170817      	1.9172083045e+01
0.012104396       	1.9158753515e+01
0.022092533       	1.9314593575e+01
0.032001994       	2.2154033137e+01
0.041837691       	3.7101989980e+01
0.051479363       	5.2399150968e+01
0.060925837       	5.3571648314e+01
0.069845766       	5.5385595828e+01
0.077660705       	5.5950839286e+01
0.084643083       	5.5580985859e+01
0.091468379       	5.5533940514e+01
0.098293676       	5.6107148156e+01
0.10578782        	5.6528006334e+01
0.1144013         	5.3846639688e+01
0.12403405        	4.3672744677e+01
0.13402957        	3.0406707176e+01
0.14402509        	2.4573692727e+01
0.15402061        	2.1796687351e+01
0.16401613        	2.0473377402e+01
0.17401165        	2.0279433090e+01
0.18400717        	1.9148333644e+01
0.19400269        	1.9810048038e+01
0.204             	2.6660836947e+01
0.214             	3.7868966304e+01
0.224             	4.6452817006e+01
0.23398892        	5.0831802135e+01
0.24312881        	5.3037067414e+01
0.2512232         	5.3868146085e+01
0.25880566        	5.4492456415e+01
0.26633834        	5.5434975036e+01
0.27419202        	5.5531702875e+01
0.28269411        	5.2558646402e+01
0.29210063        	4.5319813919e+01
0.302             	3.6304443234e+01
0.312             	2.9069825406e+01
0.322             	2.4635569254e+01
0.332             	2.2541965164e+01
0.342             	2.1049858729e+01
0.352             	1.9695136835e+01
0.362             	2.1007144137e+01
0.372             	2.6281378425e+01
0.382             	3.4227461716e+01
0.39038384        	4.1116386159e+01
0.39649956        	4.5257976210e+01
0.40169087        	4.7873160912e+01
0.40620548        	4.9577919826e+01
0.4104127         	5.0875919596e+01
0.41446592        	5.1992241700e+01
0.4184865         	5.3005302840e+01
0.42257192        	5.3925176347e+01
0.42678513        	5.4746693768e+01
0.43114363        	5.5415172845e+01
0.43563391        	5.5761719173e+01
0.44025153        	5.5523658333e+01
0.4450129         	5.4408303691e+01
0.44993414        	5.2252967393e+01
0.45501884        	4.9114364720e+01
0.46025542        	4.5257234673e+01
0.46564312        	4.1078650129e+01
0.47125257        	3.6944934742e+01
0.47730181        	3.3075435645e+01
0.48423701        	2.9569281455e+01
0.49283595        	2.6355400125e+01
0.503             	2.3324967062e+01
0.513             	2.1240505365e+01
0.523             	2.1292929696e+01
0.53209285        	2.4156260838e+01
0.53947757        	2.8360924034e+01
0.54603193        	3.2853255414e+01
0.55212816        	3.7123340532e+01
0.5578127         	4.0817941063e+01
0.56302255        	4.3741185925e+01
0.56778503        	4.6024840362e+01
0.57227146        	4.7920519686e+01
0.57667282        	4.9623089780e+01
0.581122          	5.1249170804e+01
0.58570202        	5.2819631012e+01
0.59042895        	5.4217596776e+01
