# Region type :   sampledSurface planeZ4
# Faces           : 988
# Area            : 8.2953449955e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022358089      	0.0000000000e+00
0.016893762       	0.0000000000e+00
0.022391067       	2.7584951671e-221
0.027908632       	5.3291038739e-167
0.034135332       	1.5477878097e-144
0.040832262       	2.7933904323e-128
0.049336658       	1.4864515269e-110
0.05738825        	1.7782799789e-99
0.06618347        	3.2998597576e-87
0.073079569       	1.1505256949e-79
0.078248276       	4.8589254962e-75
0.08301089        	4.3332193023e-71
0.087748701       	2.7022360249e-67
0.092833921       	2.3524861427e-63
0.098973358       	5.8831508823e-59
0.10747408        	4.8600721919e-54
0.11547459        	7.0406658958e-51
0.12474531        	4.9381743189e-48
0.13257281        	5.1612086390e-46
0.13947874        	1.4630012885e-44
0.14694518        	2.5196789104e-43
0.15814714        	8.5114751161e-42
0.17072757        	5.0608401758e-40
0.18260398        	3.3415339012e-38
0.19164155        	1.5573923995e-36
0.2017218         	3.0958840014e-34
0.21379741        	3.0372996042e-31
0.22365631        	7.4847980975e-29
0.23187706        	6.6926968408e-27
0.23954293        	3.4850381072e-25
0.24764871        	1.5636060816e-23
0.25615615        	6.6497774295e-22
0.26425162        	2.6727298399e-20
0.27177432        	7.9563942655e-19
0.27908243        	1.4897882805e-17
0.2873379         	2.3056857603e-16
0.29638226        	2.6279485305e-15
0.30511002        	1.8997565297e-14
0.31397003        	1.1011985260e-13
0.32339025        	5.1713445113e-13
0.33287409        	2.0957854177e-12
0.34218668        	7.3940892509e-12
0.35143649        	2.5576592786e-11
0.3598598         	8.2134251295e-11
0.36712529        	2.3830556501e-10
0.37354154        	6.4086827469e-10
0.37942185        	1.6446317823e-09
0.38507496        	4.2217041908e-09
0.39065897        	1.1292616251e-08
0.39603746        	3.1510960456e-08
0.40121654        	9.0409779984e-08
0.40585364        	2.3906228387e-07
0.41020344        	6.0239743532e-07
0.41438671        	1.4657104521e-06
0.41850299        	3.4880061945e-06
0.42262138        	8.1774205661e-06
0.42678842        	1.8876094643e-05
0.4310482         	4.2568962198e-05
0.4354457         	9.2732816571e-05
0.44002726        	1.9294629858e-04
0.444838          	3.7914504385e-04
0.44990241        	6.9483909301e-04
0.45522465        	1.1760217278e-03
0.46080715        	1.8336712926e-03
0.46667252        	2.6495899561e-03
0.47288711        	3.5906146236e-03
0.47964641        	4.6359045010e-03
0.48741374        	5.8039044835e-03
0.49658857        	7.1034393280e-03
0.50638772        	8.4362607358e-03
0.51579955        	9.7510459153e-03
0.52414681        	1.1004596619e-02
0.53137451        	1.2168372240e-02
0.53780425        	1.3218230118e-02
0.54373059        	1.4101274509e-02
0.54932736        	1.4747281434e-02
0.55465498        	1.5103315251e-02
0.55971336        	1.5164021173e-02
0.56450392        	1.4972085823e-02
0.56905078        	1.4599859164e-02
0.57339879        	1.4127876871e-02
0.57761392        	1.3626397194e-02
0.58176605        	1.3153322898e-02
0.58593467        	1.2759813801e-02
0.59017953        	1.2497719265e-02
0.59453867        	1.2416143286e-02
0.59890773        	1.2547710138e-02
0.6034749         	1.2922599249e-02
0.60822483        	1.3575605208e-02
0.6131227         	1.4548571240e-02
0.61819457        	1.5916614714e-02
0.62349064        	1.7781086075e-02
0.62910356        	2.0242992370e-02
0.63517271        	2.3353202005e-02
0.64191333        	2.7077816869e-02
0.64957401        	3.1243890314e-02
0.65826843        	3.5475826754e-02
0.66778975        	3.9374399449e-02
0.67705393        	4.2523348179e-02
0.68542921        	4.4740903351e-02
0.69292553        	4.5922788004e-02
0.7               	4.6032782990e-02
0.70626171        	4.5064381362e-02
0.71205781        	4.3139605203e-02
0.71745131        	4.0544657077e-02
0.72249856        	3.7697765978e-02
0.7272708         	3.4934955658e-02
0.73183362        	3.2438256985e-02
