# Region type :   sampledSurface planeZ5
# Faces           : 966
# Area            : 8.2959467500e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022358089      	0.0000000000e+00
0.014075595       	0.0000000000e+00
0.021912161       	0.0000000000e+00
0.029193799       	4.7084353910e-284
0.035721278       	1.0155157848e-254
0.041876577       	4.7058316809e-237
0.047379096       	3.5290247758e-224
0.052598689       	1.3910307174e-212
0.057757214       	3.5583464431e-201
0.06273718        	1.2039079843e-190
0.067524242       	2.2353621631e-181
0.072043677       	2.3132977960e-173
0.07632783        	2.9867159138e-166
0.080500844       	1.0997444736e-159
0.084620988       	1.6623495584e-153
0.088681048       	1.2024273486e-147
0.092662512       	5.1508118183e-142
0.096538581       	1.2954655522e-136
0.10037629        	1.6932139584e-131
0.10411678        	6.2422172061e-127
0.10783272        	7.3542506334e-123
0.11153974        	2.6953556287e-119
0.11524101        	3.3395922646e-116
0.11893577        	1.7273550029e-113
0.12262338        	4.9505332174e-111
0.12631677        	9.8287607239e-109
0.13000497        	1.3567078674e-106
0.13368892        	1.1992604714e-104
0.13737395        	6.5650145677e-103
0.14106986        	2.4052160091e-101
0.14478583        	6.8945824608e-100
0.14853668        	1.8207190230e-98
0.15233683        	4.8422007463e-97
0.15619154        	1.3073081994e-95
0.16009314        	3.5295256984e-94
0.16403213        	9.5729675158e-93
0.16799511        	2.6322602383e-91
0.17198656        	7.5143633215e-90
0.17602297        	2.3230783373e-88
0.18010924        	8.2175925388e-87
0.18424423        	3.6352471859e-85
0.18839048        	2.2089996442e-83
0.19253674        	2.0838385879e-81
0.196683          	3.2492933206e-79
0.20081633        	7.6106525640e-77
0.20488616        	2.0902363655e-74
0.20893859        	6.4469612553e-72
0.21296725        	2.2162000492e-69
0.21697088        	8.7784493595e-67
0.22094665        	3.8846916106e-64
0.22488572        	1.6739273233e-61
0.22877727        	5.8906378256e-59
0.2326153         	1.5248713851e-56
0.23640001        	2.9252994012e-54
0.2401375         	4.5446986887e-52
0.24383638        	6.3306819983e-50
0.24750387        	8.1645464384e-48
0.25113708        	9.1564528764e-46
0.25472681        	8.1941773581e-44
0.25826447        	5.5237822169e-42
