time,H2_mean_area,H2_std_area,H2_CoV_area,H2_Is_area,H2_mean_mass,H2_std_mass,H2_CoV_mass,H2_Is_mass,H2_mean_vol,H2_std_vol,H2_CoV_vol,H2_Is_vol,p_main_inlet_area,p_main_inlet_mass,p_main_inlet_vol,p_rgh_main_inlet_area,p_rgh_main_inlet_mass,p_rgh_main_inlet_vol,p_total_main_inlet_area,p_total_main_inlet_mass,p_total_main_inlet_vol,p_rgh_total_main_inlet_area,p_rgh_total_main_inlet_mass,p_rgh_total_main_inlet_vol,p_outlet_area,p_outlet_mass,p_outlet_vol,p_rgh_outlet_area,p_rgh_outlet_mass,p_rgh_outlet_vol,p_total_outlet_area,p_total_outlet_mass,p_total_outlet_vol,p_rgh_total_outlet_area,p_rgh_total_outlet_mass,p_rgh_total_outlet_vol,dP_p_area,dP_p_mass,dP_p_vol,dP_p_rgh_area,dP_p_rgh_mass,dP_p_rgh_vol,dP_p_total_area,dP_p_total_mass,dP_p_total_vol,dP_p_rgh_total_area,dP_p_rgh_total_mass,dP_p_rgh_total_vol,mdot_main_inlet,mdot_branch_inlet,mdot_outlet,mdot_balance_err,mdot_balance_pct
1.2,0.017267184,0.0067281326,0.38964851,0.00266767,0.017279716,0.0067115025,0.38840352,0.0026526075,0.01755949,0.0066800967,0.38042659,0.0025867076,6882182,6882182.7,6882182.7,6882182,6882182.7,6882182.7,6883981.4,6884029.3,6884029.3,6883981.4,6884029.3,6884029.3,6900000,6900000,6900000,6900001.7,6900001,6899999.4,6903521.7,6903541,6903547.2,6903523.3,6903542.1,6903546.6,-17818.02,-17817.354,-17817.354,-17819.69,-17818.383,-17816.733,-19540.265,-19511.748,-19517.885,-19541.935,-19512.777,-19517.264,-33.557748,-0.63035432,44.65592,10.467818,23.441053
AVG,0.017267184,0.0067281326,0.38964851,0.00266767,0.017279716,0.0067115025,0.38840352,0.0026526075,0.01755949,0.0066800967,0.38042659,0.0025867076,6882182,6882182.7,6882182.7,6882182,6882182.7,6882182.7,6883981.4,6884029.3,6884029.3,6883981.4,6884029.3,6884029.3,6900000,6900000,6900000,6900001.7,6900001,6899999.4,6903521.7,6903541,6903547.2,6903523.3,6903542.1,6903546.6,-17818.02,-17817.354,-17817.354,-17819.69,-17818.383,-17816.733,-19540.265,-19511.748,-19517.885,-19541.935,-19512.777,-19517.264,-33.557748,-0.63035432,44.65592,10.467818,23.441053
