# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961617386e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0022358089      	1.9172056936e+01
0.014075595       	1.9156328951e+01
0.021912161       	1.9178339589e+01
0.029193799       	1.9885356625e+01
0.035721278       	2.4160756110e+01
0.041876577       	3.7091268854e+01
0.047379096       	4.9363508822e+01
0.052598689       	5.1244228372e+01
0.057757214       	5.1796361497e+01
0.06273718        	5.3166156009e+01
0.067524242       	5.3825921092e+01
0.072043677       	5.4140860872e+01
0.07632783        	5.4059079277e+01
0.080500844       	5.3778649543e+01
0.084620988       	5.3681134645e+01
0.088681048       	5.3726261342e+01
0.092662512       	5.3835776781e+01
0.096538581       	5.4119890049e+01
0.10037629        	5.4478871573e+01
0.10411678        	5.4622449559e+01
0.10783272        	5.4281620539e+01
0.11153974        	5.3062431632e+01
0.11524101        	5.0397050087e+01
0.11893577        	4.5869050100e+01
0.12262338        	3.9758448918e+01
0.12631677        	3.3330787016e+01
0.13000497        	2.8385727759e+01
0.13368892        	2.5819199179e+01
0.13737395        	2.4865087143e+01
0.14106986        	2.4197566581e+01
0.14478583        	2.3398583937e+01
0.14853668        	2.2794499594e+01
0.15233683        	2.2593659423e+01
0.15619154        	2.2757219847e+01
0.16009314        	2.3152520376e+01
0.16403213        	2.3569597150e+01
0.16799511        	2.3841436358e+01
0.17198656        	2.3920323114e+01
0.17602297        	2.3783744307e+01
0.18010924        	2.3458782199e+01
0.18424423        	2.3202379644e+01
0.18839048        	2.3524887902e+01
0.19253674        	2.5026957819e+01
0.196683          	2.8226534177e+01
0.20081633        	3.3207333508e+01
0.20488616        	3.9136972138e+01
0.20893859        	4.4608346859e+01
0.21296725        	4.8407354024e+01
0.21697088        	5.0474047493e+01
0.22094665        	5.1615222177e+01
0.22488572        	5.2490328137e+01
0.22877727        	5.3155433436e+01
0.2326153         	5.3418369855e+01
0.23640001        	5.3241418765e+01
0.2401375         	5.2774714983e+01
0.24383638        	5.2226428665e+01
0.24750387        	5.1768735805e+01
0.25113708        	5.1502094177e+01
0.25472681        	5.1459247948e+01
0.25826447        	5.1613083399e+01
0.26173798        	5.1855589379e+01
0.26513572        	5.1983543929e+01
0.26844056        	5.1741919279e+01
0.27162251        	5.0916834941e+01
0.27464059        	4.9424614102e+01
0.27744854        	4.7349690009e+01
0.28002236        	4.4895664197e+01
0.28237346        	4.2285420901e+01
0.28451527        	3.9720563170e+01
0.28648429        	3.7323579213e+01
0.2883257         	3.5150346639e+01
0.29008232        	3.3219676799e+01
0.29177777        	3.1545475045e+01
0.29342506        	3.0130625487e+01
0.29504027        	2.8958644070e+01
0.29664018        	2.8002684861e+01
0.29824009        	2.7232323653e+01
0.29984001        	2.6622599134e+01
0.30148318        	2.6138303316e+01
0.30315483        	2.5772403610e+01
0.30485536        	2.5517113196e+01
0.30659531        	2.5365233872e+01
0.3083889         	2.5320102028e+01
0.31024643        	2.5406396442e+01
0.31217           	2.5634469916e+01
0.31416004        	2.5967046175e+01
0.31622522        	2.6370491855e+01
0.31838098        	2.6862516886e+01
0.32063567        	2.7445133335e+01
0.32298359        	2.8045113326e+01
0.32542376        	2.8600944442e+01
0.32797009        	2.9138135402e+01
0.33063432        	2.9667969394e+01
0.33341286        	3.0104256968e+01
0.33631542        	3.0391726194e+01
0.33934949        	3.0521137199e+01
0.34249927        	3.0482821016e+01
0.34572903        	3.0465008051e+01
0.34900455        	3.0768229440e+01
0.35228708        	3.1631301378e+01
0.3555509         	3.3222296789e+01
0.35878855        	3.5523516557e+01
0.36199464        	3.8342141941e+01
0.365168          	4.1404188281e+01
0.36831279        	4.4374261545e+01
0.37143046        	4.6944057897e+01
0.37452698        	4.8956291811e+01
0.37759734        	5.0392845659e+01
0.38063531        	5.1325463034e+01
0.3836296         	5.1853788643e+01
0.38657219        	5.2049415792e+01
0.38946078        	5.1955015255e+01
0.39229314        	5.1624294509e+01
0.39509563        	5.1123452443e+01
0.39782594        	5.0530368980e+01
0.400542          	4.9896733473e+01
0.40324092        	4.9280554995e+01
0.40592191        	4.8725516084e+01
0.40858751        	4.8255414818e+01
0.41123843        	4.7887155472e+01
0.41387458        	4.7637278808e+01
0.4164973         	4.7509588417e+01
0.41911082        	4.7480811516e+01
0.42172078        	4.7493362108e+01
0.42433537        	4.7457534369e+01
0.42696318        	4.7259716620e+01
0.42961201        	4.6780400078e+01
0.43228833        	4.5921989518e+01
0.43499652        	4.4627606469e+01
0.437739          	4.2895694832e+01
0.44051633        	4.0789660091e+01
0.44332909        	3.8433187878e+01
0.44617467        	3.5997085488e+01
0.44905062        	3.3669331411e+01
0.45195691        	3.1614257051e+01
0.45489299        	2.9938841631e+01
0.4578629         	2.8679809868e+01
0.46087167        	2.7824123863e+01
0.46393056        	2.7335350212e+01
0.46704497        	2.7176799556e+01
0.47022395        	2.7311017272e+01
0.4734652         	2.7684083024e+01
0.47676048        	2.8214622788e+01
0.48009674        	2.8805028741e+01
0.483464          	2.9363711419e+01
0.4868387         	2.9818183351e+01
0.49025553        	3.0126788895e+01
0.49367464        	3.0265445289e+01
0.49709375        	3.0260759250e+01
0.50051429        	3.0212818747e+01
0.50392789        	3.0297562977e+01
0.50730187        	3.0716992248e+01
0.51062323        	3.1621127095e+01
0.51388488        	3.3057140133e+01
0.51708651        	3.4966102190e+01
0.52023527        	3.7208460983e+01
0.52333721        	3.9595129065e+01
0.52639922        	4.1930132176e+01
0.52942631        	4.4045106595e+01
0.53242128        	4.5825796718e+01
0.53538441        	4.7222149976e+01
0.53831358        	4.8236350589e+01
0.541206          	4.8900549973e+01
0.54405911        	4.9259664127e+01
0.5468724         	4.9364416250e+01
0.54964859        	4.9270332169e+01
0.55239228        	4.9036582068e+01
0.55510785        	4.8722983901e+01
0.55780146        	4.8384242541e+01
0.56047676        	4.8064730171e+01
0.56313676        	4.7795663277e+01
0.56578484        	4.7595924147e+01
0.5684227         	4.7474352989e+01
0.5710524         	4.7429794959e+01
0.57367319        	4.7447901400e+01
0.57629277        	4.7496681174e+01
0.57891235        	4.7523940022e+01
0.58153728        	4.7459742780e+01
0.58417482        	4.7224178343e+01
0.58683166        	4.6739547779e+01
0.58950966        	4.5946690936e+01
0.59220831        	4.4819507830e+01
0.59494224        	4.3364040607e+01
0.59767616        	4.1655181382e+01
0.60042017        	3.9779242861e+01
0.60323849        	3.7802495736e+01
0.60608521        	3.5875698767e+01
0.60896002        	3.4109737313e+01
0.61186442        	3.2587727035e+01
0.614802          	3.1357455956e+01
0.61777708        	3.0435812499e+01
0.6207956         	2.9818457885e+01
0.62386354        	2.9487203326e+01
0.62698303        	2.9410374188e+01
0.63015292        	2.9541706411e+01
0.63336796        	2.9815005354e+01
0.6366214         	3.0149875494e+01
0.63990724        	3.0465243811e+01
0.64321974        	3.0694527159e+01
0.64655753        	3.0799561608e+01
0.64991515        	3.0782025327e+01
0.6532868         	3.0692732942e+01
0.65665959        	3.0630095827e+01
0.66001901        	3.0720292106e+01
0.66335101        	3.1087833316e+01
0.66664466        	3.1826199264e+01
0.66989497        	3.2972420291e+01
0.67310202        	3.4496331915e+01
0.67626757        	3.6305674523e+01
0.67939568        	3.8268235430e+01
0.68248736        	4.0237968114e+01
0.68554514        	4.2083688416e+01
0.68856903        	4.3703964561e+01
0.69156293        	4.5038052300e+01
0.6945233         	4.6059405545e+01
0.69748368        	4.6779767787e+01
0.70043062        	4.7214460935e+01
0.70328288        	4.7396995927e+01
0.70610374        	4.7388502161e+01
0.70889566        	4.7242878966e+01
0.71166196        	4.7014954460e+01
0.71440635        	4.6759839852e+01
0.71713197        	4.6523293419e+01
0.71984133        	4.6340746621e+01
0.72253749        	4.6231887276e+01
0.72522269        	4.6197276935e+01
0.72789948        	4.6219861442e+01
0.73057158        	4.6264634365e+01
0.73324191        	4.6282194067e+01
0.73591547        	4.6214201335e+01
0.73859605        	4.5998971730e+01
0.74128783        	4.5579602654e+01
0.74399421        	4.4912681913e+01
0.74671938        	4.3975632062e+01
0.74946494        	4.2773169041e+01
0.75223268        	4.1338573381e+01
0.7550235         	3.9732328844e+01
0.75783833        	3.8034161066e+01
0.7606778         	3.6331459555e+01
0.76354472        	3.4707905337e+01
0.76643842        	3.3238748673e+01
0.76936372        	3.1979560007e+01
0.77232219        	3.0967412976e+01
0.77531757        	3.0217160781e+01
0.77835253        	2.9722693472e+01
0.78142755        	2.9457528874e+01
0.78453969        	2.9375504154e+01
0.7876909         	2.9414632500e+01
0.79088167        	2.9504751620e+01
0.79408108        	2.9577439919e+01
0.7972805         	2.9581853989e+01
0.800491          	2.9494224629e+01
0.80377223        	2.9318516222e+01
0.80706436        	2.9097264781e+01
0.81035935        	2.8900692334e+01
0.81364733        	2.8815586812e+01
0.81691907        	2.8928154263e+01
0.82016647        	2.9305275139e+01
0.82338441        	2.9976981219e+01
0.82656988        	3.0929989727e+01
0.82972321        	3.2110833745e+01
0.83284398        	3.3434029067e+01
0.83593389        	3.4800977902e+01
0.83899282        	3.6115811716e+01
0.84202176        	3.7300471113e+01
0.84502013        	3.8300706794e+01
0.84798776        	3.9088392272e+01
0.85092396        	3.9658507868e+01
0.85383061        	4.0024784772e+01
0.85670692        	4.0213792031e+01
0.8595558         	4.0261563839e+01
0.86237886        	4.0209953059e+01
0.86517885        	4.0102967676e+01
0.86795877        	3.9982538623e+01
0.87072134        	3.9884086939e+01
0.87346844        	3.9832758534e+01
0.87620287        	3.9840860716e+01
0.87892468        	3.9906389534e+01
0.88164408        	4.0013474338e+01
0.88436348        	4.0133300167e+01
0.88708287        	4.0226770258e+01
0.88980227        	4.0249127895e+01
0.89252166        	4.0155479479e+01
0.89524106        	3.9906774723e+01
0.89796045        	3.9475573058e+01
0.90069023        	3.8847984336e+01
0.90346124        	3.8019978750e+01
0.90625048        	3.7020364617e+01
0.90905914        	3.5891726175e+01
0.91188878        	3.4690257094e+01
0.91474018        	3.3478972639e+01
0.91761466        	3.2320644885e+01
0.92051444        	3.1271271917e+01
0.92344148        	3.0374857454e+01
0.92639761        	2.9659960967e+01
0.92938526        	2.9139475844e+01
0.93240485        	2.8809595232e+01
0.93545684        	2.8649131915e+01
0.93854123        	2.8621991027e+01
0.94165689        	2.8680727625e+01
0.94480146        	2.8772979643e+01
0.94797224        	2.8850234515e+01
0.95116585        	2.8877229270e+01
0.95437723        	2.8839959883e+01
0.95760266        	2.8749620477e+01
0.96083853        	2.8641720423e+01
0.96407501        	2.8571661769e+01
0.96730842        	2.8604363907e+01
0.97052754        	2.8800976104e+01
0.97372902        	2.9206834925e+01
0.97690711        	2.9841884844e+01
0.98006117        	3.0696879637e+01
0.98319033        	3.1733628226e+01
0.98629658        	3.2892114771e+01
0.989376          	3.4097914171e+01
0.99242365        	3.5275572180e+01
0.99545419        	3.6366051251e+01
0.99848473        	3.7324293756e+01
1.0014826         	3.8108310486e+01
1.0044277         	3.8703790477e+01
1.0073467         	3.9123091013e+01
1.0102404         	3.9384848993e+01
1.0131103         	3.9517917728e+01
1.0159572         	3.9557827634e+01
1.0187839         	3.9542933173e+01
1.0215919         	3.9509489879e+01
1.0243834         	3.9486797645e+01
1.0271603         	3.9494943742e+01
1.0299256         	3.9542652327e+01
1.0326817         	3.9626000240e+01
1.0354307         	3.9729590653e+01
1.0381757         	3.9827850355e+01
1.0409204         	3.9887903540e+01
1.0436664         	3.9873483180e+01
1.0464171         	3.9749454216e+01
1.0491753         	3.9486022515e+01
1.0519433         	3.9063021484e+01
1.0547241         	3.8473440184e+01
1.0575182         	3.7726110366e+01
1.0603275         	3.6844705697e+01
1.0631544         	3.5865758979e+01
1.0659988         	3.4836101860e+01
1.0688618         	3.3806608457e+01
