# Region type :   sampledSurface planeZ6
# Faces           : 654
# Area            : 8.2959466292e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022270965      	0.0000000000e+00
0.0096097579      	0.0000000000e+00
0.013010141       	0.0000000000e+00
0.015529156       	0.0000000000e+00
0.018148069       	0.0000000000e+00
0.020857049       	0.0000000000e+00
0.02347722        	0.0000000000e+00
0.026041769       	0.0000000000e+00
0.028605501       	0.0000000000e+00
0.031064934       	5.3542118582e-307
0.033272514       	4.5909803116e-293
0.035314692       	1.2442712230e-281
0.037336227       	5.2881343989e-272
0.039372081       	3.2750974421e-264
0.041394097       	7.2461150800e-258
0.043402323       	4.4757958342e-252
0.045418211       	5.2671687385e-246
0.047440984       	1.4907834139e-239
0.049404863       	2.5836217223e-233
0.051270606       	1.3968897382e-227
0.053080282       	3.2243494871e-222
0.05487189        	4.3346402760e-217
0.056648489       	3.5378687028e-212
0.058411791       	1.8275020355e-207
0.060178796       	6.8009340566e-203
0.061961981       	1.9167506087e-198
0.063737396       	3.3445348447e-194
0.06546678        	2.9264409920e-190
0.067149859       	1.4015062968e-186
0.068799377       	4.2294259622e-183
0.070418288       	8.5274536890e-180
0.07201351        	1.2319700671e-176
0.073605298       	1.4389051855e-173
0.075207256       	1.4566358951e-170
0.076810873       	1.2348155403e-167
0.078401693       	8.3646076141e-165
0.079973704       	4.4928759255e-162
0.081525887       	1.9180370704e-159
0.08305684        	6.5133841685e-157
0.084573195       	1.8447370310e-154
0.086091001       	4.7985549647e-152
0.08761111        	1.2048398139e-149
0.08913122        	3.1739116631e-147
0.090640976       	9.9103747017e-145
0.092133166       	3.9377097193e-142
0.093607826       	1.7354672625e-139
0.095066271       	7.0620440406e-137
0.096517367       	2.5314535687e-134
0.097968464       	8.0818240853e-132
0.099419561       	2.2898402433e-129
0.10086877        	5.6666288524e-127
0.10230429        	1.1531135886e-124
0.10372716        	1.9300934653e-122
0.10514173        	2.6971849243e-120
0.1065501         	3.1516458390e-118
0.1079494         	3.0169611943e-116
0.1093265         	2.2393125000e-114
0.11066394        	1.2164739241e-112
0.11195448        	4.8373925369e-111
0.11319772        	1.4502132483e-109
0.11438549        	3.1923584137e-108
0.11550788        	4.7215496978e-107
0.11655434        	5.2444343322e-106
0.11751382        	4.3199807268e-105
0.11839213        	2.6757473314e-104
0.11920705        	1.3376906016e-103
0.11997595        	5.7274841236e-103
0.12071176        	2.1927203700e-102
0.12142366        	7.7215950307e-102
0.12211744        	2.5429447696e-101
0.12279585        	7.8973757703e-101
0.12345995        	2.3227239618e-100
0.12411069        	6.4938331633e-100
0.12474941        	1.7325738839e-99
0.12537756        	4.4273897812e-99
0.12599666        	1.0879390721e-98
0.12660865        	2.5842366853e-98
0.12721581        	5.9668735988e-98
0.12782027        	1.3452224172e-97
0.1284235         	2.9716972785e-97
0.1290265         	6.4555778101e-97
