time,H2_mean_area,H2_std_area,H2_CoV_area,H2_Is_area,H2_mean_mass,H2_std_mass,H2_CoV_mass,H2_Is_mass,H2_mean_vol,H2_std_vol,H2_CoV_vol,H2_Is_vol,p_main_inlet_area,p_main_inlet_mass,p_main_inlet_vol,p_rgh_main_inlet_area,p_rgh_main_inlet_mass,p_rgh_main_inlet_vol,p_total_main_inlet_area,p_total_main_inlet_mass,p_total_main_inlet_vol,p_rgh_total_main_inlet_area,p_rgh_total_main_inlet_mass,p_rgh_total_main_inlet_vol,p_outlet_area,p_outlet_mass,p_outlet_vol,p_rgh_outlet_area,p_rgh_outlet_mass,p_rgh_outlet_vol,p_total_outlet_area,p_total_outlet_mass,p_total_outlet_vol,p_rgh_total_outlet_area,p_rgh_total_outlet_mass,p_rgh_total_outlet_vol,dP_p_area,dP_p_mass,dP_p_vol,dP_p_rgh_area,dP_p_rgh_mass,dP_p_rgh_vol,dP_p_total_area,dP_p_total_mass,dP_p_total_vol,dP_p_rgh_total_area,dP_p_rgh_total_mass,dP_p_rgh_total_vol,mdot_main_inlet,mdot_branch_inlet,mdot_outlet,mdot_balance_err,mdot_balance_pct
1.2,0.024013193,0.021918907,0.912786,0.02049953,0.019072066,0.02031754,1.0653036,0.022065178,0.021607787,0.02111667,0.97727128,0.021092477,6925310.3,6925310.7,6925310.7,6925310.3,6925310.7,6925310.7,6927121.4,6927169.2,6927169.2,6927121.4,6927169.2,6927169.2,6900000,6900000,6900000,6900005.5,6900014.4,6900009.5,6901512.9,6901640.1,6901586.2,6901518.4,6901654.6,6901595.8,25310.336,25310.684,25310.688,25304.861,25296.229,25301.18,25608.425,25529.142,25582.991,25602.95,25514.686,25573.483,-33.771572,-0.53600408,28.685392,-5.6221841,-19.599467
AVG,0.024013193,0.021918907,0.912786,0.02049953,0.019072066,0.02031754,1.0653036,0.022065178,0.021607787,0.02111667,0.97727128,0.021092477,6925310.3,6925310.7,6925310.7,6925310.3,6925310.7,6925310.7,6927121.4,6927169.2,6927169.2,6927121.4,6927169.2,6927169.2,6900000,6900000,6900000,6900005.5,6900014.4,6900009.5,6901512.9,6901640.1,6901586.2,6901518.4,6901654.6,6901595.8,25310.336,25310.684,25310.688,25304.861,25296.229,25301.18,25608.425,25529.142,25582.991,25602.95,25514.686,25573.483,-33.771572,-0.53600408,28.685392,-5.6221841,-19.599467
