# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961616953e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022358089      	0.0000000000e+00
0.013973227       	0.0000000000e+00
0.019638165       	0.0000000000e+00
0.025756229       	0.0000000000e+00
0.032437003       	1.0807559954e-306
0.042074845       	1.3242390772e-242
0.051415835       	2.1206402443e-219
0.058627007       	4.2656394226e-207
0.064474227       	2.1828191508e-198
0.070061843       	2.8650259818e-190
0.075653834       	3.8604267220e-182
0.081757432       	4.5835268659e-173
0.088751534       	1.7654633162e-162
0.096490478       	2.5934040517e-151
0.10325145        	3.0833462190e-143
0.10917447        	4.4598469817e-137
0.11517175        	1.5919280535e-131
0.12273934        	1.0146194603e-125
0.13264856        	8.4488067087e-121
0.14118241        	4.0418526454e-118
0.14894287        	4.7026173083e-116
0.15978505        	3.4316340914e-113
0.17236804        	2.2279893466e-109
0.18161825        	8.8227418528e-107
0.19190104        	4.9523137070e-104
0.20124481        	5.3894717632e-101
0.20942872        	3.0227969696e-97
0.21782208        	3.0773992758e-92
0.22513243        	2.6201896537e-87
0.23144841        	5.1099008912e-83
0.23678045        	1.2711934264e-79
0.24152719        	8.7057502851e-77
0.24615896        	3.6755075462e-74
0.25082269        	1.2778840780e-71
0.25550476        	3.5916606569e-69
0.26030258        	9.2368267051e-67
0.26537553        	2.6492710379e-64
0.27065864        	6.8755949150e-62
0.2760049         	1.2247561955e-59
0.28149586        	1.4406802659e-57
0.28716602        	9.9413433581e-56
0.29287001        	3.4520130304e-54
0.298574          	6.4168132903e-53
0.30458696        	8.3340542950e-52
0.3110402         	8.8503858552e-51
0.31811735        	9.7444238719e-50
0.32563671        	1.2299384531e-48
0.33326774        	1.6681340109e-47
0.34059372        	2.0139973144e-46
0.34722061        	1.9511389257e-45
0.35336884        	1.7475768230e-44
0.3593049         	1.7435214131e-43
0.36520274        	2.4152286064e-42
0.37110058        	5.2181470269e-41
0.37692528        	1.6483629953e-39
0.3825859         	6.3770661621e-38
0.38804735        	2.4961151057e-36
0.39329134        	8.0451245160e-35
0.39845185        	2.1885226451e-33
0.40348437        	4.7738987427e-32
0.40846028        	8.8260568534e-31
0.41349084        	1.5063369442e-29
0.41861852        	2.5235436332e-28
0.42384034        	4.1484301778e-27
0.4291273         	6.3443655308e-26
0.43449884        	8.7615827909e-25
0.43997004        	1.0462653939e-23
0.44551668        	1.0038426785e-22
0.45114719        	7.4689265749e-22
0.45692748        	4.3699838234e-21
0.46292474        	2.0773870405e-20
0.46923893        	8.5050437868e-20
0.47602505        	3.2366993149e-19
0.48323001        	1.1757649502e-18
0.49068334        	4.0388038313e-18
0.49813667        	1.2666208204e-17
0.50515232        	3.4970629201e-17
0.51167868        	8.9539007002e-17
0.51795111        	2.3254574708e-16
0.52414428        	6.6585505469e-16
0.53028672        	2.2064850580e-15
0.53631018        	8.3930755031e-15
0.542148          	3.4978525492e-14
0.54774941        	1.4953381611e-13
0.55313061        	6.2082844580e-13
0.55835795        	2.4557341596e-12
0.56348498        	9.1913274576e-12
0.56859197        	3.2910234090e-11
0.57372784        	1.1383647141e-10
