# Region type :   sampledSurface planeZ3p
# Faces           : 1018
# Area            : 8.2958402175e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(p_rgh)
0.0022358089      	6.9000156564e+06
0.013973227       	6.9075656755e+06
0.019638165       	6.9352272431e+06
0.025756229       	6.9538187788e+06
0.032437003       	6.9523663907e+06
0.042074845       	6.9546528787e+06
0.051415835       	6.9553190664e+06
0.058627007       	6.9467337815e+06
0.064474227       	6.9302242938e+06
0.070061843       	6.9105361413e+06
0.075653834       	6.9022300305e+06
0.081757432       	6.9024653956e+06
0.088751534       	6.8992742897e+06
0.096490478       	6.8872132292e+06
0.10325145        	6.8694959837e+06
0.10917447        	6.8564667788e+06
0.11517175        	6.8512707834e+06
0.12273934        	6.8480583967e+06
0.13264856        	6.8469359591e+06
0.14118241        	6.8581854488e+06
0.14894287        	6.8762055018e+06
0.15978505        	6.8933532190e+06
0.17236804        	6.9048243745e+06
0.18161825        	6.9192862946e+06
0.19190104        	6.9356119493e+06
0.20124481        	6.9483842424e+06
0.20942872        	6.9528245475e+06
0.21782208        	6.9477822483e+06
0.22513243        	6.9382824642e+06
0.23144841        	6.9280804739e+06
0.23678045        	6.9193537124e+06
0.24152719        	6.9125094736e+06
0.24615896        	6.9063850081e+06
0.25082269        	6.9007368076e+06
0.25550476        	6.8951257825e+06
0.26030258        	6.8887867036e+06
0.26537553        	6.8812680019e+06
0.27065864        	6.8729065018e+06
0.2760049         	6.8648480051e+06
0.28149586        	6.8580198101e+06
0.28716602        	6.8533180002e+06
0.29287001        	6.8520206035e+06
0.298574          	6.8545167454e+06
0.30458696        	6.8607114640e+06
0.3110402         	6.8698019456e+06
0.31811735        	6.8802606072e+06
0.32563671        	6.8904668320e+06
0.33326774        	6.8999444259e+06
0.34059372        	6.9095008352e+06
0.34722061        	6.9194962871e+06
0.35336884        	6.9291576905e+06
0.3593049         	6.9375269975e+06
0.36520274        	6.9436341250e+06
0.37110058        	6.9463531072e+06
0.37692528        	6.9456060246e+06
0.3825859         	6.9419647890e+06
0.38804735        	6.9363232744e+06
0.39329134        	6.9299088594e+06
0.39845185        	6.9231578774e+06
0.40348437        	6.9164900099e+06
0.40846028        	6.9101479818e+06
0.41349084        	6.9040674831e+06
0.41861852        	6.8975128020e+06
0.42384034        	6.8902211145e+06
0.4291273         	6.8822594509e+06
0.43449884        	6.8740233890e+06
0.43997004        	6.8663074671e+06
0.44551668        	6.8604610270e+06
0.45114719        	6.8573767066e+06
0.45692748        	6.8571875284e+06
0.46292474        	6.8601076115e+06
0.46923893        	6.8659149168e+06
0.47602505        	6.8734369545e+06
0.48323001        	6.8816791249e+06
0.49068334        	6.8901740615e+06
0.49813667        	6.8993797373e+06
0.50515232        	6.9096476660e+06
0.51167868        	6.9200788144e+06
0.51795111        	6.9295027261e+06
0.52414428        	6.9367139538e+06
0.53028672        	6.9407708183e+06
0.53631018        	6.9415461045e+06
0.542148          	6.9396044918e+06
0.54774941        	6.9357798529e+06
0.55313061        	6.9310418438e+06
0.55835795        	6.9257707299e+06
0.56348498        	6.9202153762e+06
0.56859197        	6.9146264876e+06
0.57372784        	6.9087114002e+06
0.57893024        	6.9018620036e+06
0.58418742        	6.8942061743e+06
0.58945828        	6.8862038076e+06
0.59472914        	6.8783160187e+06
0.6               	6.8713385137e+06
0.6054885         	6.8659131326e+06
0.61107147        	6.8625679836e+06
0.61678687        	6.8615089858e+06
0.62271278        	6.8631332311e+06
0.62897814        	6.8671795247e+06
0.6356405         	6.8728735966e+06
0.64263103        	6.8794963712e+06
0.64982026        	6.8867675361e+06
0.65695237        	6.8952836228e+06
0.66385803        	6.9051963061e+06
0.67046961        	6.9153755105e+06
0.67686613        	6.9245001787e+06
0.68315466        	6.9315360752e+06
0.68937681        	6.9358617512e+06
0.69544721        	6.9373828266e+06
0.70144256        	6.9364029030e+06
0.70706338        	6.9335771183e+06
0.71248278        	6.9296655407e+06
0.71776111        	6.9251230014e+06
0.72295491        	6.9201955694e+06
0.72813209        	6.9150694400e+06
0.73334913        	6.9092941206e+06
0.73860166        	6.9025039843e+06
0.74387191        	6.8949801783e+06
0.74916039        	6.8872475677e+06
0.75451334        	6.8798915489e+06
0.75994304        	6.8736426149e+06
0.76545687        	6.8690178063e+06
0.77106544        	6.8661716360e+06
0.77681289        	6.8653846854e+06
0.78279928        	6.8669505934e+06
0.78910834        	6.8706371005e+06
0.79570934        	6.8757695154e+06
0.80243913        	6.8815860554e+06
0.80945435        	6.8882881227e+06
0.81641393        	6.8964520723e+06
0.82320171        	6.9059419449e+06
0.82977163        	6.9154372883e+06
0.83616721        	6.9235341325e+06
0.84243905        	6.9293968828e+06
0.84859479        	6.9327665575e+06
0.85459515        	6.9337618555e+06
0.86038822        	6.9326847697e+06
0.86596529        	6.9300557206e+06
0.87137052        	6.9264087827e+06
0.87666441        	6.9221150222e+06
0.88190836        	6.9175295111e+06
0.88715231        	6.9125834320e+06
0.89239627        	6.9068070357e+06
0.89764022        	6.9001343351e+06
0.90291502        	6.8929113079e+06
0.90824922        	6.8856452666e+06
0.9136463         	6.8791294508e+06
0.91911879        	6.8740425252e+06
0.92468762        	6.8705358825e+06
0.93037024        	6.8686599874e+06
0.93621771        	6.8686829249e+06
0.94232746        	6.8706536765e+06
0.94874585        	6.8743245998e+06
0.95542725        	6.8792415396e+06
0.96227067        	6.8849371549e+06
0.96913054        	6.8916781706e+06
0.9759227         	6.8998496534e+06
0.98256698        	6.9087736632e+06
0.9890545         	6.9171514004e+06
0.99549303        	6.9238846036e+06
1.0018528         	6.9283656241e+06
1.0079335         	6.9305432371e+06
1.0138431         	6.9307808043e+06
1.0195491         	6.9294141891e+06
1.0250798         	6.9268074995e+06
1.0304763         	6.9232956036e+06
1.0357941         	6.9192570861e+06
1.0411004         	6.9148299940e+06
1.046424          	6.9097230048e+06
1.0517549         	6.9037332713e+06
1.0570859         	6.8970907946e+06
1.0624295         	6.8902338465e+06
1.0678175         	6.8838091015e+06
1.073265          	6.8785002912e+06
1.0788036         	6.8745668450e+06
1.0844349         	6.8720215511e+06
1.0901893         	6.8710216315e+06
1.0961352         	6.8716904467e+06
1.1022084         	6.8739204416e+06
1.1086814         	6.8775961020e+06
1.1153478         	6.8822922332e+06
1.1220917         	6.8878976791e+06
1.1288263         	6.8947561110e+06
1.1354891         	6.9027053484e+06
1.1420382         	6.9108327640e+06
1.1484674         	6.9179713734e+06
1.1547725         	6.9233244370e+06
1.160946          	6.9267022955e+06
1.1669735         	6.9282422647e+06
1.1728243         	6.9281575627e+06
1.1784865         	6.9267131010e+06
1.1840079         	6.9241694182e+06
1.189429          	6.9208527823e+06
1.19485           	6.9170011721e+06
