# Region type :   patch main_inlet
# Faces           : 356
# Area            : 8.2961564767e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0022358089      	-3.3864518507e+01
0.016893762       	-3.3886222224e+01
0.022391067       	-3.3911166226e+01
0.027908632       	-3.3949445141e+01
0.034135332       	-3.4005240163e+01
0.040832262       	-3.3995958968e+01
0.049336658       	-3.3980550542e+01
0.05738825        	-3.3949239697e+01
0.06618347        	-3.3899947102e+01
0.073079569       	-3.3880962387e+01
0.078248276       	-3.3830162870e+01
0.08301089        	-3.3730046953e+01
0.087748701       	-3.3602252874e+01
0.092833921       	-3.3500651073e+01
0.098973358       	-3.3466778834e+01
0.10747408        	-3.3421035531e+01
0.11547459        	-3.3348337422e+01
0.12474531        	-3.3332919480e+01
0.13257281        	-3.3350734016e+01
0.13947874        	-3.3366883242e+01
0.14694518        	-3.3383250401e+01
0.15814714        	-3.3439273141e+01
0.17072757        	-3.3639610232e+01
0.18260398        	-3.3821428679e+01
0.19164155        	-3.3898939343e+01
0.2017218         	-3.3949844622e+01
0.21379741        	-3.3935323040e+01
0.22365631        	-3.3927935271e+01
0.23187706        	-3.3929783493e+01
0.23954293        	-3.3899922652e+01
0.24764871        	-3.3807348163e+01
0.25615615        	-3.3664632780e+01
0.26425162        	-3.3540044729e+01
0.27177432        	-3.3465997636e+01
0.27908243        	-3.3427099923e+01
0.2873379         	-3.3400311926e+01
0.29638226        	-3.3378055975e+01
0.30511002        	-3.3371537410e+01
0.31397003        	-3.3387829905e+01
0.32339025        	-3.3429073760e+01
0.33287409        	-3.3525461927e+01
0.34218668        	-3.3661424130e+01
0.35143649        	-3.3785619885e+01
0.3598598         	-3.3855353016e+01
0.36712529        	-3.3883233409e+01
0.37354154        	-3.3899936320e+01
0.37942185        	-3.3913862083e+01
0.38507496        	-3.3923869288e+01
0.39065897        	-3.3926108279e+01
0.39603746        	-3.3917718496e+01
0.40121654        	-3.3898247273e+01
0.40585364        	-3.3870726706e+01
0.41020344        	-3.3836631248e+01
0.41438671        	-3.3795510527e+01
0.41850299        	-3.3746004727e+01
0.42262138        	-3.3691202736e+01
0.42678842        	-3.3634841262e+01
0.4310482         	-3.3580802814e+01
0.4354457         	-3.3532816455e+01
0.44002726        	-3.3493767156e+01
0.444838          	-3.3464929268e+01
0.44990241        	-3.3444149167e+01
0.45522465        	-3.3426555774e+01
0.46080715        	-3.3408824133e+01
0.46667252        	-3.3392453522e+01
0.47288711        	-3.3383578631e+01
0.47964641        	-3.3392627086e+01
0.48741374        	-3.3432740716e+01
0.49658857        	-3.3516477458e+01
0.50638772        	-3.3632610876e+01
0.51579955        	-3.3738465692e+01
0.52414681        	-3.3804715402e+01
0.53137451        	-3.3841728683e+01
0.53780425        	-3.3867021391e+01
0.54373059        	-3.3888163545e+01
0.54932736        	-3.3905017676e+01
0.55465498        	-3.3913574962e+01
0.55971336        	-3.3910161801e+01
0.56450392        	-3.3894061017e+01
0.56905078        	-3.3867316939e+01
0.57339879        	-3.3832945458e+01
0.57761392        	-3.3793552460e+01
0.58176605        	-3.3750998464e+01
0.58593467        	-3.3706445988e+01
0.59017953        	-3.3661069743e+01
0.59453867        	-3.3616493000e+01
0.59890773        	-3.3575798820e+01
0.6034749         	-3.3538989728e+01
0.60822483        	-3.3507078448e+01
0.6131227         	-3.3479416388e+01
0.61819457        	-3.3454309339e+01
0.62349064        	-3.3430083055e+01
0.62910356        	-3.3407681482e+01
0.63517271        	-3.3393155574e+01
0.64191333        	-3.3397659167e+01
0.64957401        	-3.3434796509e+01
0.65826843        	-3.3508933165e+01
0.66778975        	-3.3604304055e+01
0.67705393        	-3.3692049847e+01
0.68542921        	-3.3758961568e+01
0.69292553        	-3.3807940135e+01
0.7               	-3.3846597526e+01
0.70626171        	-3.3874927016e+01
0.71205781        	-3.3893484832e+01
0.71745131        	-3.3899878104e+01
0.72249856        	-3.3893502871e+01
0.7272708         	-3.3874995860e+01
0.73183362        	-3.3846894381e+01
0.73625042        	-3.3812103942e+01
0.74058355        	-3.3773549356e+01
0.74488909        	-3.3733717475e+01
0.749207          	-3.3694406549e+01
0.75357927        	-3.3656454435e+01
0.75803915        	-3.3619966640e+01
0.76260364        	-3.3584628650e+01
0.76727333        	-3.3550283160e+01
0.77205364        	-3.3517195362e+01
0.77695827        	-3.3485844700e+01
0.78204181        	-3.3457060133e+01
0.78739163        	-3.3432607328e+01
0.79316567        	-3.3415901213e+01
0.79937741        	-3.3413463769e+01
0.80651673        	-3.3434582332e+01
0.81455871        	-3.3486337754e+01
0.82331371        	-3.3560541385e+01
0.83232165        	-3.3638187227e+01
0.84097178        	-3.3706374686e+01
0.8488546         	-3.3763849871e+01
0.85602995        	-3.3811344297e+01
0.8626216         	-3.3847364805e+01
0.86868161        	-3.3870055295e+01
0.87425882        	-3.3879020010e+01
0.87943623        	-3.3875304181e+01
0.88431137        	-3.3860744501e+01
0.88897171        	-3.3837505369e+01
0.89348851        	-3.3807857788e+01
0.89797919        	-3.3773650384e+01
0.90242531        	-3.3737553499e+01
0.90684308        	-3.3701590713e+01
0.91129005        	-3.3666704372e+01
0.91578914        	-3.3632907765e+01
0.92036169        	-3.3599754596e+01
0.92502761        	-3.3566757582e+01
0.92980986        	-3.3533662131e+01
0.93473513        	-3.3501462186e+01
0.93984729        	-3.3472336547e+01
0.94522448        	-3.3449251132e+01
0.95100714        	-3.3435797999e+01
0.95738229        	-3.3436992357e+01
0.96452715        	-3.3458936360e+01
0.97241634        	-3.3504525730e+01
0.98082624        	-3.3567478646e+01
0.98934791        	-3.3634012148e+01
0.99786958        	-3.3697254668e+01
1.0057411         	-3.3752583741e+01
1.0128302         	-3.3798199739e+01
1.0193299         	-3.3832305015e+01
1.0253237         	-3.3852393004e+01
1.0308763         	-3.3858741116e+01
1.0360604         	-3.3853259987e+01
1.0409588         	-3.3838431461e+01
1.0456588         	-3.3816554772e+01
1.0502367         	-3.3789545963e+01
1.0547499         	-3.3759134489e+01
