# Region type :   sampledSurface planeZ5
# Faces           : 966
# Area            : 8.2959467500e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.001928031       	0.0000000000e+00
0.0066204697      	0.0000000000e+00
0.010030769       	0.0000000000e+00
0.011906972       	0.0000000000e+00
0.013705008       	0.0000000000e+00
0.015619259       	0.0000000000e+00
0.017547904       	5.4633213906e-316
0.019433094       	1.3354794358e-298
0.021292519       	2.9001031781e-281
0.023182891       	1.9098707402e-263
0.02502125        	6.9441154088e-248
0.026607595       	1.6174815620e-236
0.028013469       	2.9099412734e-227
0.029376892       	5.2553270226e-219
0.030734749       	5.9124317656e-212
0.032082619       	3.1813835078e-206
0.033416523       	1.5507024681e-201
0.034747782       	1.9455170017e-197
0.036112505       	1.8270145224e-193
0.037517471       	1.9476392165e-189
0.038881836       	1.2221036245e-185
0.040143504       	2.8591377418e-182
0.041339178       	3.5583079699e-179
0.042504548       	3.0944344702e-176
0.043640846       	1.8864890076e-173
0.044748064       	8.2053953166e-171
0.045841401       	2.9038660468e-168
0.046948465       	1.0253610542e-165
0.04808858        	4.2295089082e-163
0.049248753       	1.9896823740e-160
0.050390602       	8.9213179194e-158
0.05149099        	3.3768523335e-155
0.052559133       	1.1102529144e-152
0.053600321       	3.0782700006e-150
0.054606744       	6.4269135477e-148
0.05558401        	1.0046137936e-145
0.056555948       	1.3308867080e-143
0.057543207       	1.6650409934e-141
0.058550584       	2.0186153554e-139
0.059569073       	2.2819144942e-137
0.060579102       	2.2064648575e-135
0.061563529       	1.6973733269e-133
0.062520027       	1.0389356688e-131
0.063451447       	5.1649553705e-130
0.064358257       	2.1022585228e-128
0.065249331       	7.3705105505e-127
0.066141734       	2.4224373723e-125
0.067046638       	7.8691071220e-124
0.067964224       	2.5339151916e-122
0.068881987       	7.7151855101e-121
0.069780444       	2.0671206604e-119
0.070649201       	4.6901531147e-118
0.071492499       	9.1590070830e-117
0.072321592       	1.6071495656e-115
0.073145594       	2.6278163936e-114
0.073969608       	4.0930380003e-113
0.074796054       	6.1451177674e-112
0.075623491       	8.8820847124e-111
0.076445027       	1.2155988308e-109
0.077248325       	1.5300296918e-108
0.078019181       	1.7212119825e-107
0.078750068       	1.7303969290e-106
0.079444683       	1.6210937988e-105
0.080113743       	1.5090548462e-104
0.080766073       	1.4560526299e-103
0.081402689       	1.4368730438e-102
0.082017271       	1.3721555529e-101
0.082603565       	1.2037513728e-100
0.083159118       	9.4319082386e-100
0.083683177       	6.5143261714e-99
0.084174371       	3.9294868217e-98
0.084632225       	2.0667193102e-97
0.085058579       	9.5620950755e-97
0.085457934       	3.9669129655e-96
0.085836379       	1.5123639028e-95
0.086200066       	5.4285910955e-95
0.086554529       	1.8745834256e-94
0.08690409        	6.3329867361e-94
0.08725162        	2.1144142080e-93
0.087598848       	7.0027557689e-93
0.087946219       	2.2965672043e-92
0.088292859       	7.4205193189e-92
0.088637326       	2.3517082069e-91
0.088978198       	7.2891609604e-91
0.089314569       	2.2066007368e-90
0.089645958       	6.5205167334e-90
0.089972487       	1.8828655668e-89
0.090294327       	5.3182765115e-89
0.090611591       	1.4704369059e-88
0.090924257       	3.9807853282e-88
0.091232149       	1.0550767664e-87
0.091535147       	2.7381484152e-87
0.091833446       	6.9664651739e-87
0.092127399       	1.7405367172e-86
0.09241775        	4.2829279332e-86
0.09270538        	1.0414766459e-85
0.092991295       	2.5124332760e-85
0.093276371       	6.0339008106e-85
0.093561488       	1.4471030929e-84
0.093847303       	3.4700326722e-84
0.094134187       	8.3182744348e-84
0.094422231       	1.9923178686e-83
0.094711507       	4.7663150739e-83
0.095001576       	1.1368973354e-82
0.095292182       	2.7012108536e-82
0.095582788       	6.3835779754e-82
0.09587276        	1.4982451904e-81
0.096161917       	3.4919840033e-81
0.096449934       	8.0774222657e-81
0.096736557       	1.8534886376e-80
0.097021621       	4.2181205495e-80
0.097304915       	9.5165655479e-80
0.097586495       	2.1292301744e-79
0.097866115       	4.7217336369e-79
0.098143735       	1.0378981882e-78
0.098419286       	2.2615450856e-78
0.098692665       	4.8849108301e-78
0.098965027       	1.0497742567e-77
0.09923502        	2.2367308911e-77
0.099503434       	4.7378087706e-77
0.099771848       	1.0026426052e-76
0.10004036        	2.1209168705e-76
0.1003097         	4.4918449202e-76
0.10057977        	9.5156315122e-76
0.10085074        	2.0170589042e-75
0.10112265        	4.2788209729e-75
0.10139541        	9.0796815899e-75
0.10166885        	1.9255704447e-74
0.10194274        	4.0767617582e-74
0.10221684        	8.6068739364e-74
0.10249089        	1.8099650802e-73
0.10276465        	3.7871893008e-73
0.10303793        	7.8772882005e-73
0.10331052        	1.6273226076e-72
0.10358228        	3.3365111890e-72
0.10385305        	6.7849034472e-72
0.10412272        	1.3676512940e-71
0.10439117        	2.7311268011e-71
0.10465832        	5.4005484459e-71
0.10492414        	1.0570637966e-70
