# Region type :   patch main_inlet
# Faces           : 348
# Area            : 8.2964479394e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0022358089      	-3.3866181814e+01
0.011040624       	-3.3873725374e+01
0.019000616       	-3.3901836347e+01
0.025116136       	-3.3913291140e+01
0.030887987       	-3.3917874657e+01
0.035848343       	-3.3913694622e+01
0.040686689       	-3.3908980376e+01
0.045126316       	-3.3912932939e+01
0.04921605        	-3.3914363369e+01
0.053244807       	-3.3915248551e+01
0.057220129       	-3.3918819527e+01
0.061057797       	-3.3920810529e+01
0.064775819       	-3.3919040145e+01
0.068367964       	-3.3913100337e+01
0.071769306       	-3.3898509750e+01
0.074994451       	-3.3866650586e+01
0.078128824       	-3.3808625490e+01
0.081227396       	-3.3721740560e+01
0.08429508        	-3.3619332344e+01
0.087322797       	-3.3530370663e+01
0.090301282       	-3.3479381059e+01
0.093240287       	-3.3463783524e+01
0.096116761       	-3.3459988033e+01
0.098993234       	-3.3451481236e+01
0.10181348        	-3.3439770848e+01
0.10459574        	-3.3430658085e+01
0.10737555        	-3.3425469087e+01
0.11015016        	-3.3423135664e+01
0.11291708        	-3.3422924505e+01
0.11568162        	-3.3424772823e+01
0.11845003        	-3.3428040345e+01
0.12122339        	-3.3430978722e+01
0.12400115        	-3.3432111010e+01
0.12678325        	-3.3431648219e+01
0.12956716        	-3.3430744301e+01
0.13235107        	-3.3429684362e+01
0.13512953        	-3.3427668211e+01
0.13791164        	-3.3424321283e+01
0.14070412        	-3.3420708100e+01
0.14351587        	-3.3418777487e+01
0.14635674        	-3.3420512289e+01
0.14924013        	-3.3428294172e+01
0.15217484        	-3.3446167322e+01
0.15515932        	-3.3480008028e+01
0.15818341        	-3.3534813891e+01
0.16123605        	-3.3609464874e+01
0.16430853        	-3.3692537659e+01
0.16740505        	-3.3765485047e+01
0.17053304        	-3.3813851857e+01
0.17369978        	-3.3837739602e+01
0.17690511        	-3.3849343112e+01
0.18014626        	-3.3860004744e+01
0.18340097        	-3.3871740565e+01
0.18665568        	-3.3880947431e+01
0.18991039        	-3.3885114676e+01
0.19316511        	-3.3884306936e+01
0.19641982        	-3.3879982441e+01
0.19967453        	-3.3874301636e+01
0.20286365        	-3.3869550607e+01
0.20603515        	-3.3866797979e+01
0.20919998        	-3.3865951733e+01
0.2123535         	-3.3866614016e+01
0.21548753        	-3.3868843930e+01
0.21859532        	-3.3872563743e+01
0.22167225        	-3.3876504905e+01
0.22471568        	-3.3878134766e+01
0.22771992        	-3.3874338913e+01
0.23067892        	-3.3862050243e+01
0.23358885        	-3.3838648087e+01
0.23645331        	-3.3802549812e+01
0.23928182        	-3.3754207379e+01
0.24208426        	-3.3697020821e+01
0.24486889        	-3.3637251465e+01
0.24763777        	-3.3582538884e+01
0.25038665        	-3.3539107240e+01
0.25311209        	-3.3509082646e+01
0.2558128         	-3.3490109983e+01
0.25849185        	-3.3477512721e+01
0.26115549        	-3.3467331575e+01
0.26380915        	-3.3458028884e+01
0.26646049        	-3.3450152132e+01
0.26911408        	-3.3444966961e+01
0.27177666        	-3.3443271661e+01
0.27444395        	-3.3444969066e+01
0.27711997        	-3.3449189320e+01
0.279796          	-3.3454640840e+01
0.28248247        	-3.3460062937e+01
0.28517747        	-3.3464488042e+01
0.28787248        	-3.3467404306e+01
0.29056748        	-3.3468668059e+01
0.29326249        	-3.3468255387e+01
0.29595749        	-3.3466210873e+01
0.2986525         	-3.3462893024e+01
0.30137006        	-3.3459272522e+01
0.3041221         	-3.3457136478e+01
0.30689264        	-3.3458944789e+01
0.3096829         	-3.3467375587e+01
0.31249225        	-3.3484907058e+01
0.31531605        	-3.3513256052e+01
0.31814356        	-3.3552558313e+01
0.32096101        	-3.3600553074e+01
0.32375425        	-3.3652502379e+01
0.32650808        	-3.3702400227e+01
0.32920874        	-3.3745118712e+01
0.3318423         	-3.3778131103e+01
0.33439496        	-3.3801876701e+01
0.33685248        	-3.3818681432e+01
0.33920321        	-3.3831188669e+01
0.34144124        	-3.3841269215e+01
0.34356794        	-3.3849785996e+01
0.34559058        	-3.3856923960e+01
0.34752065        	-3.3862615446e+01
0.34937175        	-3.3866804474e+01
0.35115865        	-3.3869534294e+01
0.35289506        	-3.3870937698e+01
0.354593          	-3.3871208831e+01
0.35626334        	-3.3870573237e+01
0.35791463        	-3.3869265389e+01
0.3595547         	-3.3867513252e+01
0.36118949        	-3.3865525781e+01
0.36282572        	-3.3863485418e+01
0.36446794        	-3.3861554117e+01
0.36612012        	-3.3859872611e+01
0.36778613        	-3.3858558603e+01
0.36946806        	-3.3857708064e+01
0.37116898        	-3.3857395339e+01
0.37289099        	-3.3857669002e+01
0.37463376        	-3.3858535829e+01
0.37639864        	-3.3859937976e+01
0.37818353        	-3.3861709283e+01
0.37998719        	-3.3863537329e+01
0.38180681        	-3.3864953441e+01
0.38363967        	-3.3865352483e+01
0.38548075        	-3.3864043272e+01
0.38733033        	-3.3860313534e+01
0.38917992        	-3.3853523331e+01
0.39102951        	-3.3843139440e+01
0.39287909        	-3.3828783788e+01
0.39472868        	-3.3810282891e+01
0.39657826        	-3.3787720042e+01
0.39842785        	-3.3761471911e+01
0.40028151        	-3.3732153930e+01
0.40216347        	-3.3700309154e+01
0.40405424        	-3.3667460133e+01
0.40595278        	-3.3634973864e+01
0.40785716        	-3.3604179641e+01
0.40976469        	-3.3576169135e+01
0.41167241        	-3.3551623845e+01
0.41357961        	-3.3530725289e+01
0.41548524        	-3.3513223807e+01
0.41739087        	-3.3498585624e+01
0.41929982        	-3.3486244175e+01
0.42121582        	-3.3475721841e+01
0.42314428        	-3.3466733952e+01
0.42509022        	-3.3459224280e+01
0.42705856        	-3.3453281280e+01
0.42905385        	-3.3449024917e+01
0.43107904        	-3.3446499166e+01
0.43313643        	-3.3445599703e+01
0.43522614        	-3.3446069701e+01
0.43734766        	-3.3447525963e+01
0.43950069        	-3.3449513757e+01
0.4416844         	-3.3451562260e+01
0.44389901        	-3.3453246971e+01
0.44614396        	-3.3454226454e+01
