time,H2_mean_area,H2_std_area,H2_CoV_area,H2_Is_area,H2_mean_mass,H2_std_mass,H2_CoV_mass,H2_Is_mass,H2_mean_vol,H2_std_vol,H2_CoV_vol,H2_Is_vol,p_main_inlet_area,p_main_inlet_mass,p_main_inlet_vol,p_rgh_main_inlet_area,p_rgh_main_inlet_mass,p_rgh_main_inlet_vol,p_total_main_inlet_area,p_total_main_inlet_mass,p_total_main_inlet_vol,p_rgh_total_main_inlet_area,p_rgh_total_main_inlet_mass,p_rgh_total_main_inlet_vol,p_outlet_area,p_outlet_mass,p_outlet_vol,p_rgh_outlet_area,p_rgh_outlet_mass,p_rgh_outlet_vol,p_total_outlet_area,p_total_outlet_mass,p_total_outlet_vol,p_rgh_total_outlet_area,p_rgh_total_outlet_mass,p_rgh_total_outlet_vol,dP_p_area,dP_p_mass,dP_p_vol,dP_p_rgh_area,dP_p_rgh_mass,dP_p_rgh_vol,dP_p_total_area,dP_p_total_mass,dP_p_total_vol,dP_p_rgh_total_area,dP_p_rgh_total_mass,dP_p_rgh_total_vol,mdot_main_inlet,mdot_branch_inlet,mdot_outlet,mdot_balance_err,mdot_balance_pct
1.2,0.029288109,0.0039746184,0.13570758,0.00055566009,0.028931815,0.0039514239,0.13657712,0.00055575302,0.029022248,0.0039314373,0.13546288,0.000548482,6902688.1,6902688.4,6902688.4,6902688.1,6902688.4,6902688.4,6904493.2,6904540.9,6904540.9,6904493.2,6904540.9,6904540.9,6900000,6900000,6900000,6900000,6899998.7,6899998.7,6902031.2,6902069.1,6902062.1,6902031.1,6902067.8,6902060.9,2688.0576,2688.4342,2688.4338,2688.0969,2689.6938,2689.6991,2462.0246,2471.8664,2478.807,2462.0639,2473.126,2480.0723,-33.661255,-1.0030845,32.629808,-2.0345309,-6.2351911
AVG,0.029288109,0.0039746184,0.13570758,0.00055566009,0.028931815,0.0039514239,0.13657712,0.00055575302,0.029022248,0.0039314373,0.13546288,0.000548482,6902688.1,6902688.4,6902688.4,6902688.1,6902688.4,6902688.4,6904493.2,6904540.9,6904540.9,6904493.2,6904540.9,6904540.9,6900000,6900000,6900000,6900000,6899998.7,6899998.7,6902031.2,6902069.1,6902062.1,6902031.1,6902067.8,6902060.9,2688.0576,2688.4342,2688.4338,2688.0969,2689.6938,2689.6991,2462.0246,2471.8664,2478.807,2462.0639,2473.126,2480.0723,-33.661255,-1.0030845,32.629808,-2.0345309,-6.2351911
