# Region type :   patch outlet
# Faces           : 398
# Area            : 8.2960538044e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022358089      	0.0000000000e+00
0.016893762       	0.0000000000e+00
0.022391067       	0.0000000000e+00
0.027908632       	0.0000000000e+00
0.034135332       	5.7750210359e-298
0.040832262       	2.7567727954e-259
0.049336658       	1.8708869841e-221
0.05738825        	6.2142715479e-201
0.06618347        	2.0300092482e-179
0.073079569       	8.0279542113e-169
0.078248276       	1.8294088762e-162
0.08301089        	5.1209288811e-157
0.087748701       	8.6471502191e-152
0.092833921       	3.6976524525e-146
0.098973358       	5.2768345844e-139
0.10747408        	2.1530274079e-128
0.11547459        	1.4693761009e-120
0.12474531        	1.9524449594e-113
0.13257281        	5.2627472575e-110
0.13947874        	6.7731000159e-108
0.14694518        	8.1269749872e-106
0.15814714        	8.0944794534e-103
0.17072757        	1.0855116086e-99
0.18260398        	8.5760067794e-97
0.19164155        	9.0182928275e-95
0.2017218         	3.7163683476e-92
0.21379741        	4.0400708197e-87
0.22365631        	2.6928166580e-82
0.23187706        	1.9755379940e-78
0.23954293        	8.0638016701e-75
0.24764871        	4.7175148123e-71
0.25615615        	2.1241656209e-67
0.26425162        	2.9926483447e-64
0.27177432        	1.8815985057e-61
0.27908243        	1.2692286238e-58
0.2873379         	1.9893676454e-55
0.29638226        	1.8244073172e-52
0.30511002        	2.7462960555e-50
0.31397003        	1.2601659135e-48
0.32339025        	2.8379624215e-47
0.33287409        	5.2929407403e-46
0.34218668        	7.3238605772e-45
0.35143649        	9.0947331641e-44
0.3598598         	9.6676696997e-43
0.36712529        	9.0118252811e-42
0.37354154        	8.5780431981e-41
0.37942185        	9.2921320005e-40
0.38507496        	1.2451583607e-38
0.39065897        	2.0575872041e-37
0.39603746        	3.5726100315e-36
0.40121654        	5.6845606976e-35
0.40585364        	6.2759803100e-34
0.41020344        	5.6241660676e-33
0.41438671        	4.4251103205e-32
0.41850299        	3.2457510189e-31
0.42262138        	2.3118965315e-30
0.42678842        	1.6493806331e-29
0.4310482         	1.2056016047e-28
0.4354457         	9.1233177275e-28
0.44002726        	7.1308450206e-27
0.444838          	5.6441667291e-26
0.44990241        	4.3334032754e-25
0.45522465        	3.0516781649e-24
0.46080715        	1.8688158117e-23
0.46667252        	9.6417800920e-23
0.47288711        	4.2075479890e-22
0.47964641        	1.6412487813e-21
0.48741374        	6.4165984180e-21
0.49658857        	2.7358522616e-20
0.50638772        	1.1165303848e-19
0.51579955        	3.8655987266e-19
0.52414681        	1.1616732652e-18
0.53137451        	3.3276211705e-18
0.53780425        	9.7733412671e-18
0.54373059        	3.0526876748e-17
0.54932736        	1.0203281091e-16
0.55465498        	3.5691201230e-16
0.55971336        	1.2561433683e-15
0.56450392        	4.2866091363e-15
0.56905078        	1.3860967672e-14
0.57339879        	4.2277595938e-14
0.57761392        	1.2326442985e-13
0.58176605        	3.5038475105e-13
0.58593467        	9.9227339603e-13
0.59017953        	2.8389857478e-12
0.59453867        	8.2461697788e-12
0.59890773        	2.3496316225e-11
0.6034749         	6.7939348468e-11
0.60822483        	1.9512096974e-10
0.6131227         	5.4179725635e-10
0.61819457        	1.4370975315e-09
0.62349064        	3.6198993818e-09
0.62910356        	8.6921111708e-09
0.63517271        	2.0066288500e-08
0.64191333        	4.5196692126e-08
0.64957401        	1.0092140975e-07
0.65826843        	2.2331870952e-07
0.66778975        	4.7558283815e-07
0.67705393        	9.1137636013e-07
0.68542921        	1.6087934717e-06
0.69292553        	2.7689814926e-06
0.7               	4.9103913575e-06
0.70626171        	8.5886529434e-06
0.71205781        	1.4929776769e-05
0.71745131        	2.5461301163e-05
0.72249856        	4.2259259871e-05
0.7272708         	6.8157768409e-05
0.73183362        	1.0679644800e-04
0.73625042        	1.6262974896e-04
