# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961617386e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022270965      	0.0000000000e+00
0.0102236         	0.0000000000e+00
0.015156694       	0.0000000000e+00
0.019678603       	0.0000000000e+00
0.02411605        	0.0000000000e+00
0.028161927       	0.0000000000e+00
0.032114665       	0.0000000000e+00
0.035709071       	0.0000000000e+00
0.039030921       	0.0000000000e+00
0.042308829       	1.5785559932e-316
0.045544774       	9.1031452910e-306
0.048709914       	1.8560577747e-296
0.051834537       	4.1678604248e-287
0.054872027       	2.2779654515e-278
0.057795007       	1.9150891264e-270
0.060656031       	4.4225100640e-263
0.063485137       	3.4947466135e-256
0.066262827       	8.4151221875e-250
0.068977366       	6.4654612262e-244
0.07162634        	1.8320873621e-238
0.07420486        	2.2145664175e-233
0.076724511       	1.4522716135e-228
0.079216311       	6.9145890407e-224
0.08169188        	2.5973846805e-219
0.084154626       	7.5297402601e-215
0.086611273       	1.6804568032e-210
0.089046509       	2.6657329620e-206
0.09145939        	3.1580527764e-202
0.093834264       	2.9039166291e-198
0.096163852       	2.2435069053e-194
0.09848879        	1.7702762968e-190
0.10080013        	1.2310718932e-186
0.10308334        	6.3338872252e-183
0.10536858        	2.6012399092e-179
0.10765158        	7.9092898167e-176
0.10992726        	1.6338793490e-172
0.11219464        	2.0970170327e-169
0.11445414        	1.4997552121e-166
0.11670681        	5.3738596296e-164
0.11895798        	9.0613183626e-162
0.1212074         	7.0965244003e-160
0.12345411        	2.7860398224e-158
0.1256967         	6.4306083986e-157
0.12793338        	1.0678782366e-155
0.13016451        	1.5349607385e-154
0.13239212        	2.1381630543e-153
0.13461973        	2.9784806805e-152
0.13684734        	4.0645672363e-151
0.13907494        	5.3000834890e-150
0.14130255        	6.5345349232e-149
0.1435338         	7.6653471801e-148
0.14577439        	8.6898465368e-147
0.14803063        	9.7147511586e-146
0.15030541        	1.0897448591e-144
0.15259691        	1.2385718913e-143
0.15489977        	1.4277149361e-142
0.15720669        	1.6581690462e-141
0.1595136         	1.9272986020e-140
0.16182052        	2.2344756137e-139
0.16412744        	2.5774536132e-138
0.16643435        	2.9527387544e-137
0.16874885        	3.3808116024e-136
0.17107162        	3.8548919355e-135
0.17340657        	4.3644538627e-134
0.17575017        	4.8425063885e-133
0.17810452        	5.2348863470e-132
0.18045888        	5.4347361774e-131
0.18281323        	5.4512033528e-130
0.18515368        	5.2926565686e-129
0.18748853        	5.1610468121e-128
0.18980547        	5.2113768669e-127
0.19212241        	5.9214340236e-126
0.19440577        	7.9334617736e-125
0.19668913        	1.4458974140e-123
0.19897249        	3.9970555904e-122
0.2012095         	1.6463582663e-120
0.20337172        	9.1060923335e-119
0.20547616        	6.1328453280e-117
0.20750933        	4.1971876524e-115
0.20945695        	2.5081359209e-113
0.21130818        	1.1883526156e-111
0.21305837        	4.2791470779e-110
0.21470953        	1.1733798971e-108
0.21626976        	2.5249296920e-107
0.21775093        	4.4355648025e-106
0.21916667        	6.6165469664e-105
0.22052934        	8.6667152829e-104
0.22184955        	1.0244050800e-102
0.22313516        	1.1132990841e-101
0.22439294        	1.1289913518e-100
0.22562792        	1.0793378793e-99
0.22684511        	9.8241036866e-99
0.22804835        	8.5785792675e-98
0.22924101        	7.2356201496e-97
0.23042624        	5.9329216913e-96
0.2316067         	4.7556844011e-95
0.23278508        	3.7469254548e-94
0.23396419        	2.9186829275e-93
0.23514658        	2.2589440875e-92
0.2363344         	1.7433518139e-91
0.23752952        	1.3452058439e-90
0.23873346        	1.0394570637e-89
0.23994754        	8.0521993137e-89
0.24117271        	6.2544996832e-88
0.24240961        	4.8694228417e-87
0.24365871        	3.7974585916e-86
0.24491969        	2.9602750557e-85
0.24619224        	2.3024192869e-84
0.24747572        	1.7829509953e-83
0.24876939        	1.3724471546e-82
0.25007268        	1.0495315999e-81
0.2513853         	7.9791616653e-81
0.25270712        	6.0404309579e-80
0.25403796        	4.5602647502e-79
0.2553785         	3.4412462442e-78
0.25672991        	2.6005241321e-77
0.25809369        	1.9698149657e-76
0.25947148        	1.4956022314e-75
0.26086529        	1.1380072525e-74
0.2622767         	8.6685955895e-74
0.26370752        	6.6050546907e-73
0.26515866        	5.0195341248e-72
0.26663128        	3.7885091405e-71
0.26812514        	2.8151039179e-70
0.26964012        	2.0364420184e-69
0.27117618        	1.4151610910e-68
0.27273295        	9.3060042654e-68
0.27431022        	5.7049947247e-67
0.27590758        	3.2160591118e-66
0.27752558        	1.6509623355e-65
0.27916334        	7.6646631789e-65
0.28082095        	3.2170810488e-64
0.28249773        	1.2269183867e-63
0.28419272        	4.2967656100e-63
0.28590558        	1.4030963818e-62
0.28763367        	4.3388790594e-62
0.28937751        	1.2919370668e-61
0.29113416        	3.7439703600e-61
0.29290733        	1.0667196583e-60
0.29469847        	3.0007744323e-60
0.2964956         	8.2822375825e-60
0.29834002        	2.2968332104e-59
0.30018753        	6.2440031443e-59
0.30208276        	1.7106912543e-58
0.30401868        	4.7246034154e-58
0.30599956        	1.3250425263e-57
0.30802799        	3.7946731508e-57
0.31010023        	1.1095930447e-56
0.31220686        	3.2946665769e-56
0.31433369        	9.8340936419e-56
0.31646721        	2.9191702140e-55
0.31859664        	8.5397022321e-55
0.32072065        	2.4559856868e-54
0.32284427        	6.9662847077e-54
0.32497644        	1.9636330994e-53
0.32712733        	5.5512412967e-53
0.32930509        	1.5837507171e-52
0.33151468        	4.5606523237e-52
0.33375329        	1.3164433271e-51
0.33601049        	3.7663762973e-51
0.33826936        	1.0544833155e-50
0.34051216        	2.8626707037e-50
0.34272632        	7.5336963614e-50
0.34490717        	1.9420926802e-49
0.34705572        	4.9957399032e-49
0.34917588        	1.3125464962e-48
0.3512716         	3.6109259296e-48
0.35334546        	1.0648265927e-47
0.35540015        	3.4318896348e-47
0.35743679        	1.2224132959e-46
0.35945699        	4.8196060668e-46
0.36146248        	2.0849294731e-45
0.36345528        	9.7268055287e-45
0.36543673        	4.7841611927e-44
0.36740745        	2.4232052210e-43
0.36936753        	1.2386417690e-42
0.37131511        	6.2877121133e-42
0.37324723        	3.1343607266e-41
0.3751603         	1.5231124531e-40
0.37705041        	7.1780767050e-40
0.37891286        	3.2649405716e-39
0.38074611        	1.4306121825e-38
