# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961616953e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022328599      	0.0000000000e+00
0.013770526       	0.0000000000e+00
0.025290374       	0.0000000000e+00
0.035768031       	0.0000000000e+00
0.045976227       	5.5279146775e-288
0.055798215       	3.0784558764e-261
0.065487328       	4.0530596518e-239
0.074536052       	5.2873243494e-223
0.082450501       	8.9645266125e-212
0.089782593       	1.6257721437e-202
0.097080741       	1.5570924984e-193
0.10468577        	6.6799688861e-184
0.11341224        	1.0957218416e-172
0.12350552        	2.8457312000e-162
0.13487663        	4.3082338123e-155
0.14671725        	2.4052127713e-150
0.15855786        	2.1646806964e-146
0.17039847        	9.2045394753e-143
0.18223908        	3.3617934783e-139
0.19407969        	8.0887497576e-136
0.20591716        	8.7919616663e-132
0.21775148        	1.8066025929e-125
0.22947529        	1.3669487334e-117
0.24009566        	1.5983775501e-110
0.24932443        	8.0290056686e-105
0.25754043        	4.6761623258e-100
0.26540942        	1.4163269359e-95
0.27346911        	6.2169836094e-91
0.2821754         	4.4450689044e-86
0.29172289        	1.7814577695e-81
0.30212778        	1.2831493838e-77
0.31311878        	1.1539489392e-74
0.3248729         	3.0143002659e-72
0.33670394        	3.3407027894e-70
0.34853498        	2.2922217592e-68
0.36036602        	1.1506446199e-66
0.37219706        	7.7144135520e-65
0.3840281         	1.8612913990e-62
0.39585914        	2.0954263980e-59
0.40733851        	3.4115477363e-56
0.41728215        	1.5691405574e-53
0.42601529        	2.6312752718e-51
0.43385325        	2.3514367740e-49
0.44078227        	1.1688148031e-47
0.44686903        	3.2771417656e-46
0.45247448        	6.2246060403e-45
0.45796876        	9.4635075758e-44
0.46353113        	1.1995918449e-42
0.46925023        	1.2611217311e-41
0.4752064         	1.1043149202e-40
0.48155143        	8.4390131471e-40
0.48859321        	6.2284055570e-39
0.49691139        	5.2195356370e-38
0.50720608        	5.9437747331e-37
0.51902697        	8.3963915879e-36
0.52997731        	8.9341689910e-35
0.53843925        	5.9618672434e-34
0.5456016         	3.5911327349e-33
0.55226802        	2.4231126744e-32
0.55881005        	2.0440727945e-31
0.56523635        	2.0789200166e-30
0.57126734        	2.1212105114e-29
0.57668774        	1.8402271890e-28
0.58165709        	1.3742557471e-27
0.58648417        	9.8090665394e-27
0.59134142        	7.1976798340e-26
0.5963634         	5.6916112329e-25
0.60158525        	4.7923852750e-24
0.60694204        	4.0374162787e-23
0.61235438        	3.1949551538e-22
0.61781233        	2.2906093885e-21
0.62333661        	1.4474375489e-20
0.62895026        	7.9238204353e-20
0.63470611        	3.7726324918e-19
0.64071549        	1.6009120230e-18
0.64720985        	6.3540268117e-18
0.65458658        	2.5175156572e-17
0.66353716        	1.0823119903e-16
0.67471042        	5.2060693174e-16
0.68647302        	2.1820986147e-15
0.69707012        	7.2671103026e-15
0.7058174         	2.0236663280e-14
0.71327654        	5.2377175801e-14
0.72015993        	1.3690186262e-13
0.72664363        	3.6244910082e-13
0.73271521        	9.4457417007e-13
0.73837565        	2.3670462731e-12
0.7437401         	5.7218969760e-12
0.74900029        	1.3647215152e-11
0.75429669        	3.2662143340e-11
0.75970985        	7.8794190277e-11
0.76521891        	1.8864384146e-10
0.77073972        	4.3949248492e-10
0.77622464        	9.8308834603e-10
0.78163819        	2.0931371890e-09
0.78703872        	4.2805239216e-09
0.79243925        	8.4184547031e-09
0.79802763        	1.6231617654e-08
0.80385404        	3.0704308343e-08
0.81020989        	5.8455118323e-08
0.81737057        	1.1358634190e-07
0.82577035        	2.2886215183e-07
0.83573291        	4.7370741766e-07
0.84665035        	9.4400651676e-07
0.85695669        	1.7017372473e-06
0.86602163        	2.8373736344e-06
0.87406015        	4.5629911289e-06
0.88132409        	7.2158894032e-06
0.88795519        	1.1240082867e-05
0.89404216        	1.7180090706e-05
0.89971779        	2.5804749444e-05
0.90517866        	3.8444205735e-05
0.91059905        	5.7373406037e-05
0.91610457        	8.6365354500e-05
0.92171165        	1.3083169163e-04
0.92733962        	1.9687742933e-04
0.93289998        	2.9051584982e-04
0.93836199        	4.1742497282e-04
0.94375415        	5.8254216747e-04
0.94912163        	7.9002408099e-04
0.95455079        	1.0449877989e-03
0.96015348        	1.3526867049e-03
0.96605934        	1.7189282425e-03
0.97243788        	2.1522003255e-03
0.97953081        	2.6647318238e-03
0.98759646        	3.2646974616e-03
0.996708          	3.9370130829e-03
1.006417          	4.6296713820e-03
1.0161031         	5.3113519296e-03
1.025101          	5.9786603066e-03
1.0332627         	6.6592019073e-03
1.040619          	7.3702853295e-03
1.0472765         	8.1171535696e-03
1.0533813         	8.9013803695e-03
1.059111          	9.7295641533e-03
1.0646626         	1.0616954320e-02
1.070194          	1.1577726873e-02
1.0757968         	1.2613768206e-02
1.0814838         	1.3702791557e-02
1.087175          	1.4787131895e-02
1.0927511         	1.5796755955e-02
1.0983272         	1.6712931868e-02
1.1037866         	1.7488048015e-02
1.1092083         	1.8122952922e-02
1.1147132         	1.8631175536e-02
1.1204025         	1.9026858011e-02
1.1263993         	1.9330886976e-02
1.1328427         	1.9572787526e-02
1.1399001         	1.9792606391e-02
1.1477111         	2.0038333356e-02
1.1562841         	2.0356897407e-02
1.1653395         	2.0775518191e-02
1.1744108         	2.1305066181e-02
1.183088          	2.1964724746e-02
1.1911384         	2.2783009717e-02
1.1985445         	2.3783272212e-02
