# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961617386e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.001928031       	1.9172493837e+01
0.0066204697      	1.9165732881e+01
0.010030769       	1.9160982257e+01
0.011906972       	1.9158403341e+01
0.013705008       	1.9155969613e+01
0.015619259       	1.9153445873e+01
0.017547904       	1.9151107306e+01
0.019433094       	1.9149451931e+01
0.021292519       	1.9149203763e+01
0.023182891       	1.9152440976e+01
0.02502125        	1.9170039488e+01
0.026607595       	1.9220389822e+01
0.028013469       	1.9310630329e+01
0.029376892       	1.9433258869e+01
0.030734749       	1.9573001802e+01
0.032082619       	1.9770831331e+01
0.033416523       	2.0210765649e+01
0.034747782       	2.1266245207e+01
0.036112505       	2.3562615908e+01
0.037517471       	2.7855641235e+01
0.038881836       	3.4025883922e+01
0.040143504       	4.0579064470e+01
0.041339178       	4.5934595114e+01
0.042504548       	4.9073134105e+01
0.043640846       	5.0036477754e+01
0.044748064       	4.9825548343e+01
0.045841401       	4.9447901868e+01
0.046948465       	4.9327617103e+01
0.04808858        	4.9393559786e+01
0.049248753       	4.9470488162e+01
0.050390602       	4.9547458915e+01
0.05149099        	4.9683634451e+01
0.052559133       	4.9875784737e+01
0.053600321       	5.0080314444e+01
0.054606744       	5.0264228653e+01
0.05558401        	5.0423915938e+01
0.056555948       	5.0573459297e+01
0.057543207       	5.0729224967e+01
0.058550584       	5.0902453155e+01
0.059569073       	5.1094057125e+01
0.060579102       	5.1289804052e+01
0.061563529       	5.1467919858e+01
0.062520027       	5.1616031193e+01
0.063451447       	5.1735923061e+01
0.064358257       	5.1835669801e+01
0.065249331       	5.1920620119e+01
0.066141734       	5.1990260991e+01
0.067046638       	5.2042715037e+01
0.067964224       	5.2081669981e+01
0.068881987       	5.2114528772e+01
0.069780444       	5.2142103343e+01
0.070649201       	5.2155980642e+01
0.071492499       	5.2147478919e+01
0.072321592       	5.2116240205e+01
0.073145594       	5.2073625666e+01
0.073969608       	5.2041120628e+01
