# Region type :   sampledSurface planeZ5p
# Faces           : 966
# Area            : 8.2959467500e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(p_rgh)
0.0022201342      	6.8999999995e+06
0.0092362185      	6.9000023050e+06
0.01329353        	6.9000269232e+06
0.017032701       	6.9002153781e+06
0.020824973       	6.9008834013e+06
0.02425977        	6.9036946110e+06
0.02755924        	6.9148959415e+06
0.030546514       	6.9333593320e+06
0.03329083        	6.9456882950e+06
0.035986112       	6.9469894976e+06
0.038646928       	6.9457343082e+06
0.041237274       	6.9456662542e+06
0.043779756       	6.9448538411e+06
0.046250846       	6.9420733036e+06
0.048613841       	6.9355535658e+06
0.050901729       	6.9249627837e+06
0.053161592       	6.9130769138e+06
0.055398989       	6.9045738238e+06
0.057607046       	6.9016523413e+06
0.059791216       	6.9019751145e+06
0.061940518       	6.9023484428e+06
0.064031554       	6.9020388125e+06
0.066061852       	6.9015597455e+06
0.068047089       	6.9011111548e+06
0.069995134       	6.9007267835e+06
0.071910281       	6.9004483959e+06
0.07380231        	6.9002437112e+06
0.075680105       	6.9000781989e+06
0.077539503       	6.8999791458e+06
0.079373814       	6.8999724038e+06
0.081183256       	6.9000328751e+06
0.08297507        	6.9001231504e+06
0.084752428       	6.9002409051e+06
0.086517486       	6.9004017126e+06
0.088272663       	6.9005901270e+06
0.09001732        	6.9007540564e+06
0.091743793       	6.9008470326e+06
0.093447206       	6.9008554144e+06
0.095127409       	6.9007718674e+06
0.096781083       	6.9005511733e+06
0.09843181        	6.9000765908e+06
0.10008137        	6.8991508808e+06
0.10170691        	6.8975288172e+06
0.10332816        	6.8949045546e+06
0.10494243        	6.8910412623e+06
0.10654737        	6.8858965368e+06
0.10814182        	6.8797377883e+06
0.10972515        	6.8731660475e+06
0.11129903        	6.8669861021e+06
0.11286693        	6.8619733302e+06
0.11443111        	6.8586230250e+06
0.11599079        	6.8569730099e+06
0.11754478        	6.8566255687e+06
0.11909147        	6.8570136869e+06
0.12062904        	6.8577388404e+06
0.12215766        	6.8587467759e+06
0.12367987        	6.8602585839e+06
0.12519791        	6.8625775694e+06
0.12671249        	6.8659204923e+06
0.12822341        	6.8703204159e+06
0.12972916        	6.8755735384e+06
0.13122777        	6.8812346480e+06
0.13271891        	6.8867016753e+06
0.13420429        	6.8913764291e+06
0.13568575        	6.8948402031e+06
0.13716482        	6.8969820311e+06
0.13864155        	6.8980124233e+06
0.14011517        	6.8983506267e+06
0.14158463        	6.8984328782e+06
0.14305087        	6.8985516004e+06
0.14451581        	6.8988090779e+06
0.1459823         	6.8991768558e+06
0.14745128        	6.8995855738e+06
0.14892118        	6.8999825131e+06
0.15039107        	6.9003430662e+06
0.15185867        	6.9006567072e+06
0.15332347        	6.9009170233e+06
0.1547861         	6.9011191184e+06
0.15624577        	6.9012580369e+06
0.15770034        	6.9013274939e+06
0.15914792        	6.9013226663e+06
0.16058786        	6.9012449075e+06
0.16202099        	6.9011026334e+06
0.16344833        	6.9009087547e+06
0.16486832        	6.9006791894e+06
0.16627873        	6.9004324753e+06
0.16767759        	6.9001897397e+06
0.16906414        	6.8999739911e+06
0.1704376         	6.8998083459e+06
0.17179527        	6.8997133222e+06
0.17313264        	6.8997062871e+06
0.1744445         	6.8998061100e+06
0.17572672        	6.9000409861e+06
0.17697529        	6.9004535198e+06
0.17818528        	6.9010983274e+06
0.17935189        	6.9020325649e+06
0.18047           	6.9033010392e+06
0.18153739        	6.9049265697e+06
0.18255379        	6.9069045849e+06
0.18352157        	6.9092063937e+06
0.18444449        	6.9117836591e+06
0.18532572        	6.9145694722e+06
0.1861697         	6.9174903699e+06
0.1869803         	6.9204675692e+06
0.18776184        	6.9234259447e+06
0.18851838        	6.9262960956e+06
0.18925339        	6.9290161229e+06
0.18997039        	6.9315364423e+06
0.19067224        	6.9338182791e+06
0.19136102        	6.9358344871e+06
0.19203886        	6.9375717496e+06
0.1927069         	6.9390273128e+06
0.19336635        	6.9402103920e+06
0.19401838        	6.9411394799e+06
0.19466355        	6.9418390107e+06
0.19530352        	6.9423384582e+06
0.19593856        	6.9426672568e+06
0.19656932        	6.9428544704e+06
0.1971988         	6.9429262913e+06
0.19782213        	6.9429039008e+06
0.19844438        	6.9428036027e+06
0.19906663        	6.9426348353e+06
0.19968888        	6.9424011997e+06
0.200308          	6.9421023304e+06
0.20092287        	6.9417330157e+06
0.20153648        	6.9412815298e+06
0.20214908        	6.9407343704e+06
0.202761          	6.9400765503e+06
0.20337249        	6.9392933588e+06
0.20398386        	6.9383714711e+06
0.20459523        	6.9373004572e+06
0.20520661        	6.9360738676e+06
0.20581815        	6.9346897718e+06
0.20642987        	6.9331520802e+06
0.20704186        	6.9314702690e+06
0.20765417        	6.9296596218e+06
0.20826693        	6.9277408011e+06
0.20888028        	6.9257396163e+06
0.20949437        	6.9236864547e+06
0.21010934        	6.9216153382e+06
0.21072529        	6.9195627493e+06
0.21134229        	6.9175660339e+06
0.21196045        	6.9156611824e+06
0.2125799         	6.9138808499e+06
0.21320061        	6.9122527558e+06
0.21382244        	6.9107976226e+06
0.21444534        	6.9095276207e+06
0.21506938        	6.9084459629e+06
0.21569458        	6.9075472306e+06
0.21632102        	6.9068184097e+06
0.21694873        	6.9062407300e+06
0.21757776        	6.9057916754e+06
0.21820802        	6.9054467881e+06
0.21883945        	6.9051814456e+06
0.21947196        	6.9049725357e+06
0.22010543        	6.9047997189e+06
0.2207398         	6.9046461770e+06
0.22137503        	6.9044989861e+06
0.2220111         	6.9043491281e+06
0.22264803        	6.9041912926e+06
0.22328582        	6.9040234595e+06
0.2239244         	6.9038463018e+06
0.22456373        	6.9036624102e+06
0.22520378        	6.9034754648e+06
0.22584445        	6.9032894115e+06
0.2264857         	6.9031076236e+06
0.22712754        	6.9029323835e+06
0.22777002        	6.9027647695e+06
0.22841323        	6.9026049561e+06
0.22905731        	6.9024526649e+06
0.22970244        	6.9023076368e+06
0.23034874        	6.9021700331e+06
0.23099633        	6.9020407577e+06
0.23164529        	6.9019215424e+06
0.23229574        	6.9018146188e+06
0.23294777        	6.9017221980e+06
0.23360143        	6.9016459555e+06
0.2342569         	6.9015867295e+06
0.23491425        	6.9015444607e+06
0.2355736         	6.9015183281e+06
0.23623507        	6.9015071171e+06
0.2368987         	6.9015095871e+06
0.23756454        	6.9015246142e+06
0.23823254        	6.9015510652e+06
0.23890264        	6.9015874523e+06
0.23957474        	6.9016315714e+06
0.24024885        	6.9016804290e+06
0.24092487        	6.9017304104e+06
0.24160283        	6.9017775766e+06
0.24228276        	6.9018180585e+06
0.24296466        	6.9018485905e+06
0.24364845        	6.9018669853e+06
0.24433408        	6.9018722440e+06
0.24502145        	6.9018642434e+06
0.24571045        	6.9018432882e+06
0.24640096        	6.9018096893e+06
0.2470929         	6.9017633452e+06
0.24778622        	6.9017035025e+06
0.24848086        	6.9016288511e+06
0.24917683        	6.9015377653e+06
0.24987407        	6.9014284349e+06
0.25057264        	6.9012987003e+06
0.25127243        	6.9011458153e+06
0.25197345        	6.9009659273e+06
0.25267567        	6.9007535377e+06
0.25337917        	6.9005009773e+06
0.254084          	6.9001982092e+06
0.2547903         	6.8998329472e+06
0.25549822        	6.8993911949e+06
0.2562079         	6.8988579089e+06
0.25691957        	6.8982173609e+06
0.25763324        	6.8974538771e+06
0.25834914        	6.8965518592e+06
0.25906727        	6.8954967671e+06
0.2597877         	6.8942755389e+06
0.26051056        	6.8928777079e+06
0.26123591        	6.8912969506e+06
0.26196382        	6.8895325031e+06
0.26269431        	6.8875906183e+06
0.26342746        	6.8854853267e+06
0.26416315        	6.8832394976e+06
0.26490145        	6.8808836012e+06
0.26564225        	6.8784559386e+06
0.26638549        	6.8760004040e+06
0.26713121        	6.8735647189e+06
0.26787938        	6.8711988470e+06
0.26863005        	6.8689523439e+06
0.26938329        	6.8668716028e+06
0.27013913        	6.8649971596e+06
0.27089756        	6.8633606720e+06
0.27165852        	6.8619825262e+06
0.27242209        	6.8608702913e+06
0.27318826        	6.8600194315e+06
0.27395702        	6.8594147298e+06
0.2747285         	6.8590333265e+06
0.27550259        	6.8588491902e+06
0.27627938        	6.8588372708e+06
0.27705891        	6.8589775126e+06
0.27784122        	6.8592575163e+06
0.27862624        	6.8596736487e+06
0.27941401        	6.8602309681e+06
0.28020436        	6.8609414689e+06
0.28099731        	6.8618217834e+06
0.28179317        	6.8628902577e+06
0.28259166        	6.8641622384e+06
0.28339289        	6.8656477585e+06
0.28419664        	6.8673472226e+06
0.28500337        	6.8692512558e+06
0.2858126         	6.8713359156e+06
0.28662451        	6.8735662416e+06
0.28743901        	6.8758956654e+06
0.28825616        	6.8782694241e+06
0.28907603        	6.8806276086e+06
0.28989868        	6.8829090730e+06
0.290724          	6.8850551868e+06
0.29155222        	6.8870155397e+06
0.29238395        	6.8887518075e+06
0.29321826        	6.8902372691e+06
0.29405551        	6.8914649271e+06
