# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961616953e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0021681777      	1.9172153333e+01
0.0099229098      	1.9161355095e+01
0.013672321       	1.9156380798e+01
0.015830949       	1.9153959110e+01
0.018084996       	1.9153788510e+01
0.020504472       	1.9166687488e+01
0.022937971       	1.9233588346e+01
0.025399178       	1.9454946729e+01
0.027896967       	1.9938294503e+01
0.030624273       	2.0718437265e+01
0.034931782       	2.4889780880e+01
0.040906243       	4.7386236939e+01
0.047715234       	5.7620853434e+01
0.052397469       	5.6943246929e+01
0.055749718       	5.6702874562e+01
0.058724445       	5.6002338829e+01
0.061408972       	5.6035146652e+01
0.064030542       	5.7597163160e+01
0.066859301       	5.9941505165e+01
0.069929382       	6.1085336520e+01
0.073448452       	6.1389490730e+01
0.077645508       	6.2790941949e+01
0.082343589       	6.2738720643e+01
0.086876095       	6.0976691922e+01
0.090763315       	5.9364492234e+01
0.094101884       	5.8270159389e+01
0.097212628       	5.7636337918e+01
0.1003125         	5.7512261685e+01
0.10353884        	5.8201856610e+01
0.10697101        	5.8911479810e+01
0.11039961        	5.8435033120e+01
0.11345542        	5.6256781332e+01
0.1162904         	5.1935320511e+01
0.11915104        	4.5309501034e+01
0.12217829        	3.7102622333e+01
0.12526373        	2.9581130652e+01
0.12820817        	2.4616735209e+01
0.13099586        	2.2265733700e+01
0.13374612        	2.1823185474e+01
0.13659966        	2.2561160596e+01
0.13967523        	2.3735152696e+01
0.14299138        	2.4164794811e+01
0.14646759        	2.3166711725e+01
0.15008981        	2.1552176356e+01
0.15387799        	2.0152806632e+01
0.15755623        	1.8962032170e+01
0.16083132        	1.8335746999e+01
0.16380175        	1.8567651640e+01
0.16670485        	1.9400417988e+01
0.16976335        	2.0389555254e+01
0.1730982         	2.1249220573e+01
0.17658314        	2.1956048654e+01
0.17994126        	2.2555988901e+01
0.18308748        	2.3041478122e+01
0.18609598        	2.3459219327e+01
0.18905428        	2.4101918852e+01
0.19197925        	2.5576234052e+01
0.19489589        	2.8646801239e+01
0.19781252        	3.3759089157e+01
0.20072401        	4.0469176522e+01
0.20366191        	4.7502093579e+01
0.20666789        	5.3332958871e+01
0.2096902         	5.6891508372e+01
0.21266311        	5.8261301226e+01
0.2155666         	5.8176836594e+01
0.21841093        	5.7459853489e+01
