# Region type :   sampledSurface planeZ6
# Faces           : 654
# Area            : 8.2959466294e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022358089      	0.0000000000e+00
0.011040624       	0.0000000000e+00
0.019000616       	0.0000000000e+00
0.025116136       	0.0000000000e+00
0.030887987       	0.0000000000e+00
0.035848343       	0.0000000000e+00
0.040686689       	1.5487871053e-318
0.045126316       	2.4841689288e-305
0.04921605        	1.6779353272e-293
0.053244807       	2.0261840596e-281
0.057220129       	2.0369107419e-270
0.061057797       	6.5623334757e-261
0.064775819       	2.3517137775e-252
0.068367964       	1.5846470728e-244
0.071769306       	1.7421742221e-237
0.074994451       	4.4814247040e-231
0.078128824       	4.9255696499e-225
0.081227396       	3.0734022276e-219
0.08429508        	1.0328621678e-213
0.087322797       	1.7698567941e-208
0.090301282       	1.5879241379e-203
0.093240287       	8.4260862019e-199
0.096116761       	2.4917502771e-194
0.098993234       	5.7832762976e-190
0.10181348        	9.3056057771e-186
0.10459574        	1.2458657380e-181
0.10737555        	1.3623533470e-177
0.11015016        	8.8932681258e-174
0.11291708        	2.7875668902e-170
0.11568162        	3.8203990392e-167
0.11845003        	2.2862365558e-164
0.12122339        	6.3744195544e-162
0.12400115        	9.3270075213e-160
0.12678325        	8.1710175731e-158
0.12956716        	4.7267565447e-156
0.13235107        	1.9339848145e-154
0.13512953        	5.9848495490e-153
0.13791164        	1.5504747429e-151
0.14070412        	3.6516181534e-150
0.14351587        	8.1771131735e-149
0.14635674        	1.7719439332e-147
0.14924013        	3.7913851053e-146
0.15217484        	8.2010116481e-145
0.15515932        	1.8176820063e-143
0.15818341        	4.1192584836e-142
0.16123605        	9.4723906880e-141
0.16430853        	2.1964869485e-139
0.16740505        	5.1507494155e-138
0.17053304        	1.2169358420e-136
0.17369978        	2.8713984464e-135
0.17690511        	6.7029177827e-134
0.18014626        	1.5523699198e-132
0.18340097        	3.5707454425e-131
0.18665568        	8.4612133336e-130
0.18991039        	2.2549997443e-128
0.19316511        	7.6759405008e-127
0.19641982        	3.8607623733e-125
0.19967453        	3.2323875990e-123
0.20286365        	4.2086781698e-121
0.20603515        	8.7819026071e-119
0.20919998        	2.7791890111e-116
0.2123535         	1.1978759531e-113
0.21548753        	6.1545699585e-111
0.21859532        	3.3234283765e-108
0.22167225        	1.6988622850e-105
0.22471568        	7.6453712887e-103
0.22771992        	2.8723199482e-100
0.23067892        	8.6823689721e-98
0.23358885        	2.0680300818e-95
0.23645331        	3.8988986056e-93
0.23928182        	5.9550487623e-91
0.24208426        	7.5635340383e-89
0.24486889        	8.1709289947e-87
0.24763777        	7.5938384578e-85
0.25038665        	6.0805178771e-83
0.25311209        	4.2094466486e-81
0.2558128         	2.5311225884e-79
0.25849185        	1.3306079236e-77
0.26115549        	6.1489549412e-76
0.26380915        	2.4933300633e-74
0.26646049        	8.8386826934e-73
0.26911408        	2.7045239066e-71
0.27177666        	7.0532357543e-70
0.27444395        	1.5269058573e-68
0.27711997        	2.7128850763e-67
0.279796          	3.8868686669e-66
0.28248247        	4.5479571221e-65
0.28517747        	4.3825577456e-64
0.28787248        	3.5174632374e-63
0.29056748        	2.4075423701e-62
0.29326249        	1.4404469293e-61
0.29595749        	7.7191586773e-61
0.2986525         	3.7914498307e-60
0.30137006        	1.7651099006e-59
0.3041221         	7.9635698804e-59
0.30689264        	3.4919040947e-58
0.3096829         	1.5036708405e-57
0.31249225        	6.4112843366e-57
0.31531605        	2.7215120669e-56
0.31814356        	1.1510617431e-55
0.32096101        	4.8350508306e-55
0.32375425        	2.0044326372e-54
0.32650808        	8.1263504151e-54
0.32920874        	3.1910517528e-53
0.3318423         	1.2021133085e-52
0.33439496        	4.3086069685e-52
0.33685248        	1.4591019698e-51
0.33920321        	4.6470937211e-51
0.34144124        	1.3903211223e-50
0.34356794        	3.9202438165e-50
0.34559058        	1.0494200210e-49
0.34752065        	2.6942334165e-49
0.34937175        	6.7126644549e-49
0.35115865        	1.6435633213e-48
0.35289506        	4.0017343815e-48
0.354593          	9.7935064635e-48
0.35626334        	2.4323829514e-47
0.35791463        	6.1791350905e-47
0.3595547         	1.6164471997e-46
0.36118949        	4.3754196371e-46
0.36282572        	1.2311062598e-45
0.36446794        	3.6096815107e-45
0.36612012        	1.1043664540e-44
0.36778613        	3.5280196769e-44
0.36946806        	1.1754974221e-43
0.37116898        	4.0819510525e-43
0.37289099        	1.4748664809e-42
0.37463376        	5.5237307341e-42
0.37639864        	2.1391426020e-41
0.37818353        	8.5195402679e-41
0.37998719        	3.4723523215e-40
0.38180681        	1.4390022473e-39
0.38363967        	6.0250189029e-39
0.38548075        	2.5273431233e-38
0.38733033        	1.0581906419e-37
0.38917992        	4.3749058171e-37
0.39102951        	1.7801507461e-36
0.39287909        	7.1068906032e-36
0.39472868        	2.7763011264e-35
0.39657826        	1.0588058074e-34
0.39842785        	3.9357700257e-34
0.40028151        	1.4289268589e-33
0.40216347        	5.1545750772e-33
0.40405424        	1.8202572452e-32
0.40595278        	6.2912504685e-32
0.40785716        	2.1276036746e-31
0.40976469        	7.0377860743e-31
0.41167241        	2.2763312957e-30
0.41357961        	7.2060305949e-30
0.41548524        	2.2329679280e-29
0.41739087        	6.7800033271e-29
0.41929982        	2.0196623160e-28
0.42121582        	5.9066207579e-28
0.42314428        	1.6973713765e-27
0.42509022        	4.7919606783e-27
0.42705856        	1.3278815624e-26
0.42905385        	3.6063230766e-26
0.43107904        	9.5766301290e-26
0.43313643        	2.4803248169e-25
0.43522614        	6.2444329230e-25
0.43734766        	1.5231578177e-24
0.43950069        	3.5904811582e-24
0.4416844         	8.1638272090e-24
0.44389901        	1.7896989824e-23
0.44614396        	3.7839400336e-23
0.44842071        	7.7306210467e-23
0.45073141        	1.5303273157e-22
0.45308042        	2.9465810462e-22
0.45547139        	5.5400225669e-22
0.45791192        	1.0224445705e-21
0.46041123        	1.8629300240e-21
0.46298042        	3.3719540125e-21
0.46563213        	6.1031477348e-21
0.46837708        	1.1113920527e-20
0.47122205        	2.0461563958e-20
0.47416654        	3.8174007781e-20
0.47719944        	7.2058453975e-20
0.48030294        	1.3699681382e-19
0.48346118        	2.6102420534e-19
0.48666989        	4.9757184255e-19
0.48993998        	9.5251506040e-19
0.49327641        	1.8360446486e-18
0.4966382         	3.5285318637e-18
0.5               	6.7139343875e-18
0.50339592        	1.2761609955e-17
0.50671391        	2.3863326712e-17
0.50992979        	4.4202177621e-17
0.51304341        	8.2051848401e-17
0.51606927        	1.5428905624e-16
0.51902223        	2.9563497367e-16
0.52191457        	5.7799737802e-16
0.52475459        	1.1504337021e-15
0.52754562        	2.3188387043e-15
0.53028753        	4.6996820004e-15
0.53297782        	9.5018505091e-15
0.53561181        	1.9012596732e-14
0.53818576        	3.7412648187e-14
0.54069773        	7.2107641018e-14
0.54314769        	1.3589498486e-13
0.54553816        	2.5054504969e-13
0.5478753         	4.5287246179e-13
0.55016347        	8.0409581105e-13
0.5524099         	1.4061180975e-12
0.55461984        	2.4267308289e-12
0.55679903        	4.1425343283e-12
0.5589519         	7.0078987712e-12
0.56108134        	1.1766646142e-11
0.56318945        	1.9634865453e-11
0.56527781        	3.2597214665e-11
0.56734751        	5.3882696413e-11
0.56940032        	8.8743275393e-11
0.57143712        	1.4564630616e-10
0.5734595         	2.3818625561e-10
0.57547195        	3.8823652093e-10
0.57747655        	6.3026212954e-10
0.57947864        	1.0187430287e-09
0.58148072        	1.6373792852e-09
0.58348963        	2.6154204719e-09
0.58550649        	4.1433376894e-09
0.58753519        	6.5008780460e-09
0.5895786         	1.0086850775e-08
0.59164059        	1.5460597389e-08
0.59371678        	2.3349796728e-08
0.59581119        	3.4731918993e-08
0.59790559        	5.0669494236e-08
0.6               	7.2497779880e-08
0.60214877        	1.0265753416e-07
0.60431659        	1.4298624956e-07
0.60650499        	1.9605287756e-07
0.60871631        	2.6492250598e-07
0.61095408        	3.5331387682e-07
0.61322309        	4.6583596275e-07
0.61552862        	6.0827926497e-07
0.61787663        	7.8807539925e-07
0.62027369        	1.0149120941e-06
0.6227259         	1.3014406073e-06
0.62523832        	1.6641305990e-06
0.62781392        	2.1240505195e-06
0.63045329        	2.7075085839e-06
0.63315412        	3.4461535752e-06
0.63591369        	4.3775467527e-06
0.63872837        	5.5451271212e-06
0.64159672        	7.0009322926e-06
0.64451961        	8.8110689351e-06
0.64749619        	1.1059116495e-05
0.6505246         	1.3847556760e-05
0.6535937         	1.7286323270e-05
0.65668451        	2.1489209816e-05
0.65977109        	2.6578065677e-05
0.66282875        	3.2710099496e-05
0.66584409        	4.0128195515e-05
0.66881028        	4.9185983819e-05
0.67172728        	6.0373537933e-05
0.67459984        	7.4336275331e-05
0.67743245        	9.1877168112e-05
0.68022483        	1.1393421219e-04
0.68297932        	1.4162961623e-04
0.68569307        	1.7618997244e-04
0.68836712        	2.1901320447e-04
0.6909957         	2.7146275067e-04
0.69357872        	3.3500819594e-04
0.69611139        	4.1096453206e-04
0.69862017        	5.0174908443e-04
0.70109075        	6.0858316663e-04
0.70348192        	7.3080603536e-04
0.70583119        	8.7133527990e-04
0.70814198        	1.0317468295e-03
0.71041799        	1.2136510361e-03
0.71266264        	1.4186624748e-03
0.71487923        	1.6484331114e-03
0.71707045        	1.9046100712e-03
0.71923832        	2.1888019442e-03
0.72138502        	2.5025972955e-03
0.72351241        	2.8474124343e-03
0.72562264        	3.2244379784e-03
0.72771787        	3.6344402932e-03
0.72980043        	4.0776300790e-03
0.73187363        	4.5536953675e-03
0.73394039        	5.0614030549e-03
0.73600475        	5.5988741649e-03
0.73806912        	6.1628382069e-03
0.74013591        	6.7490447037e-03
0.7422088         	7.3527300023e-03
0.74428918        	7.9678212768e-03
0.74637931        	8.5880901772e-03
0.74848031        	9.2068547673e-03
0.75059339        	9.8176835863e-03
0.75271942        	1.0414574265e-02
0.75485916        	1.0992271074e-02
0.75701372        	1.1546578411e-02
0.75918434        	1.2074383476e-02
0.76137243        	1.2573652839e-02
0.76358024        	1.3043500421e-02
0.7658104         	1.3483907185e-02
0.768066          	1.3895547017e-02
0.77035107        	1.4279664534e-02
0.77266927        	1.4637650888e-02
0.77502496        	1.4971055137e-02
0.77742198        	1.5281258306e-02
0.77986376        	1.5569403560e-02
0.78235383        	1.5836401584e-02
0.78489412        	1.6082737670e-02
0.78748346        	1.6308467352e-02
0.79012193        	1.6513755938e-02
0.79281105        	1.6698947273e-02
0.79553893        	1.6863798648e-02
0.7983271         	1.7010377362e-02
0.80113618        	1.7137926431e-02
0.80400493        	1.7249765829e-02
0.80690878        	1.7346477963e-02
0.80983813        	1.7429582448e-02
0.81277909        	1.7500619016e-02
0.81571901        	1.7561272831e-02
0.81864456        	1.7613244826e-02
0.82154738        	1.7658239448e-02
0.824422          	1.7697833394e-02
0.82726606        	1.7733464163e-02
0.83007876        	1.7766467781e-02
0.83285957        	1.7798142390e-02
0.83560765        	1.7829813157e-02
0.83832156        	1.7862851736e-02
0.84099982        	1.7898659055e-02
0.84364028        	1.7938596045e-02
0.84624205        	1.7983940031e-02
0.84880259        	1.8035772178e-02
0.85132124        	1.8094986242e-02
0.85379918        	1.8162285668e-02
0.85623659        	1.8238118867e-02
0.8586356         	1.8322767179e-02
0.86099731        	1.8416260941e-02
0.86332555        	1.8518529677e-02
0.86562245        	1.8629227008e-02
0.86789057        	1.8747805823e-02
0.87013298        	1.8873529304e-02
0.87235209        	1.9005402740e-02
0.8745483         	1.9142069858e-02
0.87672573        	1.9282147637e-02
0.87888553        	1.9423793709e-02
0.88103114        	1.9565025586e-02
0.88316247        	1.9703350578e-02
0.88528219        	1.9836229191e-02
0.88739986        	1.9961367281e-02
0.88951346        	2.0075690714e-02
0.89161077        	2.0175860118e-02
0.89370807        	2.0260292463e-02
0.89580538        	2.0326940089e-02
0.89790269        	2.0374340411e-02
0.9               	2.0401682842e-02
0.90212509        	2.0408752949e-02
0.90425864        	2.0395418271e-02
0.90640198        	2.0362390806e-02
0.90855631        	2.0310773517e-02
0.91072264        	2.0241961234e-02
0.91290273        	2.0157503110e-02
0.91509822        	2.0059024517e-02
0.91731102        	1.9948120065e-02
0.9195434         	1.9826272669e-02
0.92179753        	1.9694815663e-02
0.92407597        	1.9554871469e-02
0.92638176        	1.9407330040e-02
0.92871776        	1.9252908362e-02
0.93108637        	1.9092224480e-02
0.93349073        	1.8925802336e-02
0.93593284        	1.8754303819e-02
0.93841444        	1.8578571886e-02
0.94093618        	1.8399767735e-02
0.9434984         	1.8219327521e-02
0.94610131        	1.8038892801e-02
0.94874345        	1.7860288398e-02
0.95142389        	1.7685188889e-02
0.95414066        	1.7515087327e-02
0.95689159        	1.7351266249e-02
0.95967129        	1.7195082821e-02
0.9624736         	1.7047888440e-02
0.96529111        	1.6910954942e-02
0.96811297        	1.6785421130e-02
0.97093483        	1.6671808881e-02
0.97374885        	1.6570606116e-02
0.97654932        	1.6482232686e-02
0.97933229        	1.6407294519e-02
0.98209476        	1.6346749158e-02
