time,H2_mean_area,H2_std_area,H2_CoV_area,H2_Is_area,H2_mean_mass,H2_std_mass,H2_CoV_mass,H2_Is_mass,H2_mean_vol,H2_std_vol,H2_CoV_vol,H2_Is_vol,p_main_inlet_area,p_main_inlet_mass,p_main_inlet_vol,p_rgh_main_inlet_area,p_rgh_main_inlet_mass,p_rgh_main_inlet_vol,p_total_main_inlet_area,p_total_main_inlet_mass,p_total_main_inlet_vol,p_rgh_total_main_inlet_area,p_rgh_total_main_inlet_mass,p_rgh_total_main_inlet_vol,p_outlet_area,p_outlet_mass,p_outlet_vol,p_rgh_outlet_area,p_rgh_outlet_mass,p_rgh_outlet_vol,p_total_outlet_area,p_total_outlet_mass,p_total_outlet_vol,p_rgh_total_outlet_area,p_rgh_total_outlet_mass,p_rgh_total_outlet_vol,dP_p_area,dP_p_mass,dP_p_vol,dP_p_rgh_area,dP_p_rgh_mass,dP_p_rgh_vol,dP_p_total_area,dP_p_total_mass,dP_p_total_vol,dP_p_rgh_total_area,dP_p_rgh_total_mass,dP_p_rgh_total_vol,mdot_main_inlet,mdot_branch_inlet,mdot_outlet,mdot_balance_err,mdot_balance_pct
1.2,0.014591713,0.0037968979,0.2602092,0.0010026177,0.014541209,0.0038034876,0.26156611,0.0010095434,0.014632617,0.0037720658,0.25778477,0.0009868209,6884216.4,6884216.8,6884216.8,6884216.4,6884216.8,6884216.8,6886016.7,6886064.4,6886064.4,6886016.7,6886064.4,6886064.4,6900000,6900000,6900000,6899999.3,6899997.4,6899998.1,6903053.8,6903069.4,6903068.9,6903053.2,6903066.8,6903067,-15783.611,-15783.163,-15783.164,-15782.941,-15780.565,-15781.254,-17037.128,-17005.03,-17004.484,-17036.458,-17002.431,-17002.574,-33.571177,-0.46442943,41.955249,7.9196418,18.876403
AVG,0.014591713,0.0037968979,0.2602092,0.0010026177,0.014541209,0.0038034876,0.26156611,0.0010095434,0.014632617,0.0037720658,0.25778477,0.0009868209,6884216.4,6884216.8,6884216.8,6884216.4,6884216.8,6884216.8,6886016.7,6886064.4,6886064.4,6886016.7,6886064.4,6886064.4,6900000,6900000,6900000,6899999.3,6899997.4,6899998.1,6903053.8,6903069.4,6903068.9,6903053.2,6903066.8,6903067,-15783.611,-15783.163,-15783.164,-15782.941,-15780.565,-15781.254,-17037.128,-17005.03,-17004.484,-17036.458,-17002.431,-17002.574,-33.571177,-0.46442943,41.955249,7.9196418,18.876403
