# Region type :   patch main_inlet
# Faces           : 348
# Area            : 8.2964479394e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(p_rgh)
0.0022358089      	6.9449328738e+06
0.011040624       	6.9462643251e+06
0.019000616       	6.9520298494e+06
0.025116136       	6.9543794011e+06
0.030887987       	6.9553193713e+06
0.035848343       	6.9544623373e+06
0.040686689       	6.9534956488e+06
0.045126316       	6.9543062470e+06
0.04921605        	6.9545996128e+06
0.053244807       	6.9547811449e+06
0.057220129       	6.9555134499e+06
0.061057797       	6.9559217500e+06
0.064775819       	6.9555587096e+06
0.068367964       	6.9543406731e+06
0.071769306       	6.9513486901e+06
0.074994451       	6.9448155289e+06
0.078128824       	6.9329167054e+06
0.081227396       	6.9150997716e+06
0.08429508        	6.8940995066e+06
0.087322797       	6.8758565515e+06
0.090301282       	6.8654004392e+06
0.093240287       	6.8622020763e+06
0.096116761       	6.8614238449e+06
0.098993234       	6.8596794156e+06
0.10181348        	6.8572780147e+06
0.10459574        	6.8554093282e+06
0.10737555        	6.8543452747e+06
0.11015016        	6.8538667881e+06
0.11291708        	6.8538234958e+06
0.11568162        	6.8542025296e+06
0.11845003        	6.8548725903e+06
0.12122339        	6.8554751501e+06
0.12400115        	6.8557073393e+06
0.12678325        	6.8556124321e+06
0.12956716        	6.8554270697e+06
0.13235107        	6.8552097168e+06
0.13512953        	6.8547962745e+06
0.13791164        	6.8541099337e+06
0.14070412        	6.8533690023e+06
0.14351587        	6.8529731022e+06
0.14635674        	6.8533288534e+06
0.14924013        	6.8549246479e+06
0.15217484        	6.8585898086e+06
0.15515932        	6.8655293795e+06
0.15818341        	6.8767681542e+06
0.16123605        	6.8920764788e+06
0.16430853        	6.9091117479e+06
0.16740505        	6.9240705577e+06
0.17053304        	6.9339887201e+06
0.17369978        	6.9388871203e+06
0.17690511        	6.9412665096e+06
0.18014626        	6.9434528062e+06
0.18340097        	6.9458593974e+06
0.18665568        	6.9477473796e+06
0.18991039        	6.9486019206e+06
0.19316511        	6.9484362632e+06
0.19641982        	6.9475494530e+06
0.19967453        	6.9463845169e+06
0.20286365        	6.9454102458e+06
0.20603515        	6.9448457863e+06
0.20919998        	6.9446722574e+06
0.2123535         	6.9448080699e+06
0.21548753        	6.9452653470e+06
0.21859532        	6.9460281494e+06
0.22167225        	6.9468363457e+06
0.22471568        	6.9471705716e+06
0.22771992        	6.9463921729e+06
0.23067892        	6.9438721940e+06
0.23358885        	6.9390732564e+06
0.23645331        	6.9316707886e+06
0.23928182        	6.9217574899e+06
0.24208426        	6.9100305805e+06
0.24486889        	6.8977740272e+06
0.24763777        	6.8865544428e+06
0.25038665        	6.8776481972e+06
0.25311209        	6.8714912709e+06
0.2558128         	6.8676007063e+06
0.25849185        	6.8650174977e+06
0.26115549        	6.8629297308e+06
0.26380915        	6.8610220936e+06
0.26646049        	6.8594068625e+06
0.26911408        	6.8583435805e+06
0.27177666        	6.8579959491e+06
0.27444395        	6.8583440411e+06
0.27711997        	6.8592094751e+06
0.279796          	6.8603273954e+06
0.28248247        	6.8614392745e+06
0.28517747        	6.8623467000e+06
0.28787248        	6.8629447166e+06
0.29056748        	6.8632038635e+06
0.29326249        	6.8631192353e+06
0.29595749        	6.8626999748e+06
0.2986525         	6.8620195994e+06
0.30137006        	6.8612771621e+06
0.3041221         	6.8608391337e+06
0.30689264        	6.8612099542e+06
0.3096829         	6.8629388241e+06
0.31249225        	6.8665339212e+06
0.31531605        	6.8723473075e+06
0.31814356        	6.8804068263e+06
0.32096101        	6.8902488561e+06
0.32375425        	6.9009018019e+06
0.32650808        	6.9111340365e+06
0.32920874        	6.9198940228e+06
0.3318423         	6.9266636263e+06
0.33439496        	6.9315329442e+06
0.33685248        	6.9349789451e+06
0.33920321        	6.9375437093e+06
0.34144124        	6.9396108432e+06
0.34356794        	6.9413573179e+06
0.34559058        	6.9428210471e+06
0.34752065        	6.9439881533e+06
0.34937175        	6.9448471662e+06
0.35115865        	6.9454069453e+06
0.35289506        	6.9456947244e+06
0.354593          	6.9457503161e+06
0.35626334        	6.9456199713e+06
0.35791463        	6.9453517728e+06
0.3595547         	6.9449924674e+06
0.36118949        	6.9445849053e+06
0.36282572        	6.9441664961e+06
0.36446794        	6.9437704556e+06
0.36612012        	6.9434256401e+06
0.36778613        	6.9431561864e+06
0.36946806        	6.9429817733e+06
0.37116898        	6.9429176466e+06
0.37289099        	6.9429737666e+06
0.37463376        	6.9431515238e+06
