# Region type :   patch main_inlet
# Faces           : 348
# Area            : 8.2964479394e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(p_rgh)
0.0022358089      	6.9449329997e+06
0.014075595       	6.9483764809e+06
0.021912161       	6.9549748012e+06
0.029193799       	6.9571133755e+06
0.035721278       	6.9567041950e+06
0.041876577       	6.9551869335e+06
0.047379096       	6.9558084463e+06
0.052598689       	6.9562049421e+06
0.057757214       	6.9570603202e+06
0.06273718        	6.9572807737e+06
0.067524242       	6.9560272052e+06
0.072043677       	6.9521968901e+06
0.07632783        	6.9426711519e+06
0.080500844       	6.9246389859e+06
0.084620988       	6.8996771495e+06
0.088681048       	6.8762729511e+06
0.092662512       	6.8634366930e+06
0.096538581       	6.8601302523e+06
0.10037629        	6.8583767715e+06
0.10411678        	6.8553435356e+06
0.10783272        	6.8529083738e+06
0.11153974        	6.8518465406e+06
0.11524101        	6.8518876693e+06
0.11893577        	6.8528137288e+06
0.12262338        	6.8539515237e+06
0.12631677        	6.8545567932e+06
0.13000497        	6.8545772457e+06
0.13368892        	6.8542879722e+06
0.13737395        	6.8537286213e+06
0.14106986        	6.8530332908e+06
0.14478583        	6.8527596429e+06
0.14853668        	6.8538028724e+06
0.15233683        	6.8574694946e+06
0.15619154        	6.8655409031e+06
0.16009314        	6.8794745218e+06
0.16403213        	6.8984477645e+06
0.16799511        	6.9180431202e+06
0.17198656        	6.9327276250e+06
0.17602297        	6.9405518583e+06
0.18010924        	6.9442884228e+06
0.18424423        	6.9473091796e+06
0.18839048        	6.9500271421e+06
0.19253674        	6.9512851797e+06
0.196683          	6.9507745427e+06
0.20081633        	6.9492046669e+06
0.20488616        	6.9475626577e+06
0.20893859        	6.9464683421e+06
0.21296725        	6.9460672137e+06
0.21697088        	6.9462669619e+06
0.22094665        	6.9468601254e+06
0.22488572        	6.9472634500e+06
0.22877727        	6.9464129637e+06
0.2326153         	6.9430710845e+06
0.23640001        	6.9362611833e+06
0.2401375         	6.9256764711e+06
0.24383638        	6.9120620971e+06
0.24750387        	6.8973003269e+06
0.25113708        	6.8838530786e+06
0.25472681        	6.8735861612e+06
0.25826447        	6.8668336222e+06
0.26173798        	6.8625911534e+06
0.26513572        	6.8596138322e+06
0.26844056        	6.8573359186e+06
0.27162251        	6.8558573593e+06
0.27464059        	6.8553728386e+06
0.27744854        	6.8557945210e+06
0.28002236        	6.8568067189e+06
0.28237346        	6.8580917434e+06
0.28451527        	6.8594346858e+06
0.28648429        	6.8607448962e+06
0.2883257         	6.8620160192e+06
0.29008232        	6.8632779180e+06
0.29177777        	6.8645166413e+06
0.29342506        	6.8656500761e+06
0.29504027        	6.8666787687e+06
0.29664018        	6.8676760873e+06
0.29824009        	6.8686171236e+06
