# Region type :   patch outlet
# Faces           : 398
# Area            : 8.2960538044e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022358089      	0.0000000000e+00
0.018084408       	0.0000000000e+00
0.024497192       	0.0000000000e+00
0.031401341       	0.0000000000e+00
0.039420327       	1.4688848795e-272
0.049004118       	6.1330175106e-228
0.062474553       	1.5012418736e-184
0.072161275       	3.5314489137e-172
0.078750915       	8.9725565241e-166
0.084240004       	6.6566636790e-161
0.089731282       	3.8149061603e-156
0.095789071       	8.4530597856e-151
0.10271464        	2.0353631246e-144
0.11294791        	2.7475357547e-133
0.12527129        	4.5013192312e-122
0.13622762        	5.1406963387e-117
0.14542506        	2.6217658876e-114
0.15523419        	9.7754226657e-112
0.1681008         	1.4204341027e-108
0.18163693        	2.5973169596e-105
0.19441409        	2.0451385562e-102
0.20470231        	6.9896096702e-100
0.21602668        	1.3175972760e-95
0.22814628        	1.7289466422e-89
0.23815454        	8.5351743442e-85
0.24619558        	3.1578013542e-81
0.25359939        	4.9596660036e-78
0.26129181        	7.9673223579e-75
0.26986717        	2.9303121285e-71
0.27910187        	3.3011577275e-67
0.28838993        	1.9652676800e-63
0.29840362        	4.1933057564e-60
0.31024045        	4.0858782350e-57
0.32437282        	1.7469356863e-54
0.33911875        	2.2520373079e-52
0.3545752         	1.9828526703e-50
0.37010892        	1.7428140238e-48
0.38266058        	1.2627492356e-46
0.39391412        	1.5718502895e-44
0.40333281        	1.8881356857e-42
0.41056329        	1.0226271185e-40
0.41676808        	3.1197095154e-39
0.42232424        	6.4402001392e-38
0.42748353        	9.9662919118e-37
0.43242971        	1.2644841796e-35
0.43731291        	1.4316476312e-34
0.44225949        	1.5682749339e-33
0.44736834        	1.7526601648e-32
0.45269753        	1.9783132186e-31
0.4582629         	2.0922870019e-30
0.46407473        	1.9104340701e-29
0.47016289        	1.4422193020e-28
0.47656556        	8.9320206574e-28
0.48339228        	4.6820144723e-27
0.49096059        	2.2707681215e-26
0.49955977        	1.0975858382e-25
0.50917117        	5.3024258888e-25
0.51916131        	2.3522823973e-24
0.52852039        	8.9067854175e-24
0.53680529        	3.0761641767e-23
0.54417908        	1.0548788264e-22
0.5508709         	3.7257953040e-22
0.5571255         	1.4034587361e-21
0.56307492        	5.6511212501e-21
0.56875177        	2.3529190679e-20
0.57414632        	9.6676534249e-20
0.57927442        	3.8171269827e-19
0.58420943        	1.4529791137e-18
0.58906807        	5.4895290720e-18
0.5939267         	2.1085262119e-17
0.59878534        	8.2133371448e-17
0.60369303        	3.2636795014e-16
0.6086905         	1.3208561970e-15
0.61380761        	5.3605794287e-15
0.61908567        	2.1414171735e-14
0.62454629        	8.2095751313e-14
0.63020669        	2.9549191585e-13
0.63610906        	9.8893480804e-13
0.64236232        	3.0982451029e-12
0.64912382        	9.2183839463e-12
0.65663216        	2.6729706796e-11
0.6651048         	7.6572409005e-11
0.67448086        	2.1095633936e-10
0.68411073        	5.2569261134e-10
0.69331481        	1.1902215576e-09
0.70202424        	2.6447223697e-09
0.70964644        	5.6473669272e-09
0.71661326        	1.2083573846e-08
0.7230491         	2.5901582017e-08
0.72905432        	5.5318558207e-08
0.73470005        	1.1668740799e-07
0.74005442        	2.4179729353e-07
0.74519801        	4.9254921252e-07
0.75021524        	9.8867139601e-07
0.75517467        	1.9588818545e-06
0.76012774        	3.8300990203e-06
0.76511257        	7.3686148018e-06
0.7701464         	1.3860319372e-05
0.77524087        	2.5299460809e-05
0.78042665        	4.4579870148e-05
