# Region type :   sampledSurface planeZ6
# Faces           : 654
# Area            : 8.2959466298e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0010900471      	0.0000000000e+00
0.0026879461      	0.0000000000e+00
0.0042858452      	0.0000000000e+00
0.0058837443      	0.0000000000e+00
0.0074816434      	0.0000000000e+00
0.0090795424      	0.0000000000e+00
0.010677442       	0.0000000000e+00
0.012275341       	0.0000000000e+00
0.013769698       	0.0000000000e+00
0.015146447       	0.0000000000e+00
0.016612565       	0.0000000000e+00
0.018210026       	0.0000000000e+00
0.019807486       	0.0000000000e+00
0.021404947       	0.0000000000e+00
0.02300249        	5.5368948798e-318
0.024601607       	6.7500547423e-302
0.026199869       	1.7705044156e-286
0.027797274       	1.2320151304e-271
0.029396098       	1.5148203594e-257
0.030993471       	2.1613623930e-244
0.032582878       	3.3267662751e-232
0.034166895       	1.5137498901e-221
0.035738916       	3.9213718515e-213
0.037337451       	1.9381557183e-206
0.038935985       	6.1204170706e-201
0.04053452        	4.7739796087e-196
0.042133054       	1.6832625682e-191
0.043731588       	4.6414690317e-187
0.045330123       	1.7127185333e-182
0.046928657       	9.3647049983e-178
0.048527192       	7.8429771290e-173
0.050125726       	1.1011558597e-167
0.051724261       	2.7138653137e-162
0.053322795       	1.7507577445e-156
0.054921329       	1.7900904690e-150
0.056519864       	6.8200275073e-145
0.058118398       	6.6546380959e-140
0.059716933       	2.2064129279e-135
0.061315467       	3.8153062341e-131
0.062914001       	4.9512530851e-127
0.064512536       	5.4230288464e-123
0.06611107        	4.4261763480e-119
0.067709605       	2.1491639034e-115
0.069308139       	5.6230317899e-112
0.070906674       	8.9573222461e-109
0.072505208       	9.9217267707e-106
0.074103742       	8.8464781749e-103
0.075702277       	7.0572817828e-100
0.077300811       	5.1542010080e-97
0.078899346       	3.2775407286e-94
0.08049788        	1.6957877022e-91
0.082096415       	6.8234904777e-89
0.083694949       	2.1085688126e-86
0.085293483       	5.2566678113e-84
0.086892018       	1.1130718768e-81
0.088490552       	2.0498725475e-79
0.090089087       	3.2975653986e-77
0.091687621       	4.5580461704e-75
0.093286155       	5.2726576359e-73
0.09488469        	5.0433025361e-71
0.096483224       	4.0424286498e-69
0.098081759       	2.7974919549e-67
0.099680293       	1.7181673232e-65
0.10127898        	9.4769316558e-64
0.1028777         	4.6282974602e-62
0.10447642        	1.9297778630e-60
0.10607514        	6.6258629888e-59
0.10767386        	1.8286815813e-57
0.10927258        	4.0091394608e-56
0.1108713         	6.9644731577e-55
0.11247002        	9.6012839784e-54
0.11406875        	1.0559975489e-52
0.11566747        	9.4078170280e-52
0.11726619        	6.9945104901e-51
0.11886491        	4.5113980567e-50
0.12046363        	2.6087894563e-49
0.12206235        	1.3734384981e-48
0.12366107        	6.5824294777e-48
0.12525979        	2.8627888605e-47
0.12685851        	1.1345868471e-46
0.12845723        	4.1505132578e-46
0.13005596        	1.4230894314e-45
0.13165468        	4.6263375316e-45
0.1332534         	1.4360012002e-44
0.13485212        	4.2827609723e-44
0.13645084        	1.2369784060e-43
0.13804956        	3.4820609224e-43
0.13964828        	9.5532250909e-43
0.141247          	2.5384989496e-42
0.14284572        	6.4916858004e-42
0.14444444        	1.5996166144e-41
0.14604317        	3.8397194762e-41
0.14764189        	9.1221643476e-41
0.14924061        	2.1712418638e-40
0.15083933        	5.1908413795e-40
0.15243805        	1.2391257748e-39
0.15403677        	2.9262670796e-39
0.15563549        	6.7953304226e-39
0.15723421        	1.5542298548e-38
0.15883293        	3.5186700035e-38
0.16043165        	7.9249102100e-38
0.16203038        	1.7778327172e-37
0.1636291         	3.9632891365e-37
0.16522782        	8.7492484691e-37
0.16682654        	1.9080706981e-36
0.16842526        	4.1128347901e-36
0.17002398        	8.7905706111e-36
0.1716227         	1.8705373973e-35
0.17322142        	3.9723643192e-35
0.17482014        	8.4228546382e-35
0.17641886        	1.7826164475e-34
0.17801759        	3.7694370442e-34
0.17961631        	7.9945564551e-34
0.18121503        	1.7130078912e-33
0.18281375        	3.7476552747e-33
0.18441247        	8.4818500993e-33
0.18601119        	2.0152974110e-32
0.18760991        	5.1022321133e-32
0.18920863        	1.3950668692e-31
0.19080735        	4.1570626365e-31
0.19240608        	1.3498706282e-30
0.1940048         	4.7350979224e-30
0.19560352        	1.7693510284e-29
0.19720224        	6.9366342273e-29
0.19880096        	2.8193918510e-28
0.20039968        	1.1794427184e-27
0.2019984         	5.0545612875e-27
0.20359712        	2.2079807671e-26
0.20519584        	9.7662293089e-26
0.20679456        	4.3411636994e-25
0.20839329        	1.9250486707e-24
0.20999201        	8.4591871401e-24
0.21159073        	3.6619664389e-23
0.21318945        	1.5541265042e-22
0.21478817        	6.4445272374e-22
0.21638689        	2.6081945292e-21
0.21798561        	1.0314577687e-20
0.21958433        	3.9956928623e-20
0.22118305        	1.5186198366e-19
0.22278177        	5.6546074033e-19
0.2243805         	2.0534396897e-18
0.22597922        	7.2368161342e-18
0.22757794        	2.4700904813e-17
0.22917666        	8.1755217012e-17
0.23077538        	2.6301382742e-16
0.2323741         	8.2400914871e-16
0.23397282        	2.5167374922e-15
0.23557154        	7.4948132627e-15
0.23717026        	2.1749759730e-14
0.23876898        	6.1450440748e-14
0.24036771        	1.6890270901e-13
0.24196643        	4.5150029286e-13
0.24356515        	1.1740317685e-12
0.24516387        	2.9711295198e-12
0.24676259        	7.3216915334e-12
0.24836131        	1.7575485845e-11
0.24996003        	4.1102225692e-11
0.25155875        	9.3636178306e-11
0.25315747        	2.0772924473e-10
0.2547562         	4.4849508677e-10
0.25635492        	9.4143710722e-10
0.25795364        	1.9185105319e-09
0.25955236        	3.7883738562e-09
0.26115108        	7.2335971889e-09
0.2627498         	1.3329931389e-08
0.26434852        	2.3669711865e-08
0.26594724        	4.0460219999e-08
0.26754596        	6.6571456155e-08
0.26914468        	1.0553136110e-07
0.27074341        	1.6150034034e-07
0.27234213        	2.3926631858e-07
0.27394085        	3.4426887484e-07
0.27553957        	4.8259845849e-07
0.27713829        	6.6089137132e-07
0.27873701        	8.8612998624e-07
0.28033573        	1.1655245380e-06
0.28193445        	1.5066980032e-06
0.28353317        	1.9181940767e-06
0.28513189        	2.4100719195e-06
0.28673062        	2.9942929519e-06
0.28832934        	3.6847748017e-06
0.28992806        	4.4971955544e-06
0.29152678        	5.4486374686e-06
0.2931255         	6.5569682618e-06
0.29472422        	7.8398826906e-06
0.29632294        	9.3139742973e-06
0.29792166        	1.0995068683e-05
0.29952038        	1.2900359932e-05
0.3011191         	1.5051483123e-05
0.30271783        	1.7476433302e-05
0.30431655        	2.0208475060e-05
0.30591527        	2.3282276350e-05
