# Region type :   patch main_inlet
# Faces           : 348
# Area            : 8.2964479394e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0022201342      	-3.3865795441e+01
0.0092362185      	-3.3869432962e+01
0.01329353        	-3.3869911615e+01
0.017032701       	-3.3877219071e+01
0.020824973       	-3.3883821608e+01
0.02425977        	-3.3887609757e+01
0.02755924        	-3.3888564032e+01
0.030546514       	-3.3887556152e+01
0.03329083        	-3.3887084769e+01
0.035986112       	-3.3885880058e+01
0.038646928       	-3.3884271589e+01
0.041237274       	-3.3884433834e+01
0.043779756       	-3.3885832655e+01
0.046250846       	-3.3886653369e+01
0.048613841       	-3.3886755977e+01
0.050901729       	-3.3886891221e+01
0.053161592       	-3.3887193279e+01
0.055398989       	-3.3887442887e+01
0.057607046       	-3.3887785754e+01
0.059791216       	-3.3888385524e+01
0.061940518       	-3.3888920056e+01
0.064031554       	-3.3888913606e+01
0.066061852       	-3.3888165761e+01
0.068047089       	-3.3886405055e+01
0.069995134       	-3.3882671886e+01
0.071910281       	-3.3874887636e+01
0.07380231        	-3.3859384886e+01
0.075680105       	-3.3830824331e+01
0.077539503       	-3.3784202421e+01
0.079373814       	-3.3718821827e+01
0.081183256       	-3.3641122786e+01
0.08297507        	-3.3563773046e+01
0.084752428       	-3.3501390085e+01
0.086517486       	-3.3463516343e+01
0.088272663       	-3.3449399852e+01
0.09001732        	-3.3449174467e+01
0.091743793       	-3.3451590522e+01
0.093447206       	-3.3451214915e+01
0.095127409       	-3.3448322129e+01
0.096781083       	-3.3444622247e+01
0.09843181        	-3.3440857182e+01
0.10008137        	-3.3437237323e+01
0.10170691        	-3.3434104753e+01
0.10332816        	-3.3431735755e+01
0.10494243        	-3.3430232303e+01
0.10654737        	-3.3429501205e+01
0.10814182        	-3.3429416101e+01
0.10972515        	-3.3429858900e+01
0.11129903        	-3.3430672639e+01
0.11286693        	-3.3431677097e+01
0.11443111        	-3.3432749110e+01
0.11599079        	-3.3433825120e+01
0.11754478        	-3.3434820012e+01
0.11909147        	-3.3435605490e+01
0.12062904        	-3.3436098085e+01
0.12215766        	-3.3436330950e+01
0.12367987        	-3.3436423665e+01
0.12519791        	-3.3436508253e+01
0.12671249        	-3.3436664369e+01
0.12822341        	-3.3436875967e+01
0.12972916        	-3.3437045038e+01
0.13122777        	-3.3437071531e+01
0.13271891        	-3.3436912048e+01
0.13420429        	-3.3436555738e+01
0.13568575        	-3.3435989062e+01
0.13716482        	-3.3435218854e+01
0.13864155        	-3.3434312636e+01
0.14011517        	-3.3433403467e+01
0.14158463        	-3.3432670835e+01
0.14305087        	-3.3432321567e+01
0.14451581        	-3.3432585329e+01
0.1459823         	-3.3433759815e+01
0.14745128        	-3.3436317950e+01
0.14892118        	-3.3441019716e+01
0.15039107        	-3.3448990676e+01
0.15185867        	-3.3461715238e+01
0.15332347        	-3.3480920620e+01
0.1547861         	-3.3508242793e+01
0.15624577        	-3.3544615422e+01
0.15770034        	-3.3589556642e+01
0.15914792        	-3.3640703050e+01
0.16058786        	-3.3693910576e+01
0.16202099        	-3.3744088752e+01
0.16344833        	-3.3786503781e+01
0.16486832        	-3.3818083968e+01
0.16627873        	-3.3838299549e+01
0.16767759        	-3.3848981875e+01
0.16906414        	-3.3853310596e+01
0.1704376         	-3.3854553402e+01
0.17179527        	-3.3855144791e+01
0.17313264        	-3.3856341658e+01
0.1744445         	-3.3858413629e+01
0.17572672        	-3.3861113783e+01
0.17697529        	-3.3864090083e+01
0.17818528        	-3.3867068824e+01
0.17935189        	-3.3869868086e+01
0.18047           	-3.3872365422e+01
0.18153739        	-3.3874487948e+01
0.18255379        	-3.3876208886e+01
0.18352157        	-3.3877542869e+01
0.18444449        	-3.3878530410e+01
0.18532572        	-3.3879221861e+01
0.1861697         	-3.3879668732e+01
0.1869803         	-3.3879916815e+01
0.18776184        	-3.3880006923e+01
0.18851838        	-3.3879976739e+01
0.18925339        	-3.3879863033e+01
0.18997039        	-3.3879701997e+01
0.19067224        	-3.3879528438e+01
0.19136102        	-3.3879374451e+01
0.19203886        	-3.3879267868e+01
0.1927069         	-3.3879231453e+01
0.19336635        	-3.3879282384e+01
0.19401838        	-3.3879432004e+01
0.19466355        	-3.3879684893e+01
0.19530352        	-3.3880039986e+01
0.19593856        	-3.3880491918e+01
0.19656932        	-3.3881033515e+01
0.1971988         	-3.3881658572e+01
0.19782213        	-3.3882351921e+01
0.19844438        	-3.3883107546e+01
0.19906663        	-3.3883911125e+01
0.19968888        	-3.3884739786e+01
0.200308          	-3.3885563793e+01
0.20092287        	-3.3886360091e+01
0.20153648        	-3.3887113959e+01
0.20214908        	-3.3887808021e+01
0.202761          	-3.3888429507e+01
0.20337249        	-3.3888974291e+01
0.20398386        	-3.3889446066e+01
0.20459523        	-3.3889852808e+01
0.20520661        	-3.3890204222e+01
