# Region type :   sampledSurface planeZ4
# Faces           : 966
# Area            : 8.2959467467e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022201342      	0.0000000000e+00
0.0092362185      	0.0000000000e+00
0.01329353        	0.0000000000e+00
0.017032701       	1.1396403073e-262
0.020824973       	3.4632387768e-228
0.02425977        	9.1180085555e-206
0.02755924        	4.4723204322e-191
0.030546514       	3.1637285571e-182
0.03329083        	1.4699916698e-175
0.035986112       	2.0227869581e-169
0.038646928       	8.2199346670e-164
0.041237274       	8.9524412602e-159
0.043779756       	3.4014714288e-154
0.046250846       	4.4603464876e-150
0.048613841       	2.0850084786e-146
0.050901729       	5.0243430419e-143
0.053161592       	9.8424755369e-140
0.055398989       	2.2125389899e-136
0.057607046       	6.5986063573e-133
0.059791216       	2.4702428564e-129
0.061940518       	9.6887449716e-126
0.064031554       	3.5908130549e-122
0.066061852       	1.2027397558e-118
0.068047089       	3.0791411873e-115
0.069995134       	5.2828707087e-112
0.071910281       	5.9377752657e-109
0.07380231        	4.5950706702e-106
0.075680105       	2.5972332852e-103
0.077539503       	1.0867538427e-100
0.079373814       	3.3966297180e-98
0.081183256       	8.2014973686e-96
0.08297507        	1.6106568572e-93
0.084752428       	2.6540094310e-91
0.086517486       	3.7626320885e-89
0.088272663       	4.7062692507e-87
0.09001732        	5.2601836761e-85
0.091743793       	5.1585358801e-83
0.093447206       	4.3229039182e-81
0.095127409       	3.0109955099e-79
0.096781083       	1.6717293722e-77
0.09843181        	7.5952885138e-76
0.10008137        	2.7344170896e-74
0.10170691        	7.2278603986e-73
0.10332816        	1.4569810460e-71
0.10494243        	2.2549458891e-70
0.10654737        	2.7590618438e-69
0.10814182        	2.7997087932e-68
0.10972515        	2.4857249224e-67
0.11129903        	2.0285185351e-66
0.11286693        	1.5764812356e-65
0.11443111        	1.1860625318e-64
0.11599079        	8.6447639094e-64
0.11754478        	6.0817290754e-63
0.11909147        	4.1168869779e-62
0.12062904        	2.6774090292e-61
0.12215766        	1.6758823669e-60
0.12367987        	1.0142074322e-59
0.12519791        	5.9553361495e-59
0.12671249        	3.3950548958e-58
0.12822341        	1.8747342701e-57
0.12972916        	9.9626332712e-57
0.13122777        	5.0442753052e-56
0.13271891        	2.4075286930e-55
0.13420429        	1.0726150923e-54
0.13568575        	4.4221250668e-54
0.13716482        	1.6785439524e-53
0.13864155        	5.8671652548e-53
0.14011517        	1.9024830041e-52
0.14158463        	5.8018548703e-52
0.14305087        	1.6946842950e-51
0.14451581        	4.8253714792e-51
0.1459823         	1.3579179557e-50
0.14745128        	3.8023470706e-50
0.14892118        	1.0596455841e-49
0.15039107        	2.9331820790e-49
0.15185867        	8.0350803201e-49
0.15332347        	2.1739339243e-48
0.1547861         	5.8057578087e-48
0.15624577        	1.5289422507e-47
0.15770034        	3.9643214793e-47
0.15914792        	1.0109795303e-46
0.16058786        	2.5359162414e-46
0.16202099        	6.2650318765e-46
0.16344833        	1.5269868068e-45
0.16486832        	3.6725431268e-45
0.16627873        	8.7155850035e-45
0.16767759        	2.0413423451e-44
0.16906414        	4.7245136611e-44
0.1704376         	1.0822383928e-43
0.17179527        	2.4561914986e-43
0.17313264        	5.5268907489e-43
0.1744445         	1.2344640923e-42
0.17572672        	2.7439408701e-42
