# Region type :   patch branch_inlet
# Faces           : 281
# Area            : 1.2977003709e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0022358089      	-6.3536897562e-01
0.011040624       	-6.3521133440e-01
0.019000616       	-6.4013648527e-01
0.025116136       	-6.3993748981e-01
0.030887987       	-6.4359167243e-01
0.035848343       	-6.4470273852e-01
0.040686689       	-6.4477360012e-01
0.045126316       	-6.4600771387e-01
0.04921605        	-6.4661249556e-01
0.053244807       	-6.4701677997e-01
0.057220129       	-6.4813696204e-01
0.061057797       	-6.4904450341e-01
0.064775819       	-6.4927593123e-01
0.068367964       	-6.4948384449e-01
0.071769306       	-6.4991110281e-01
0.074994451       	-6.5018347635e-01
0.078128824       	-6.5024076267e-01
0.081227396       	-6.5032376497e-01
0.08429508        	-6.5051021066e-01
0.087322797       	-6.5063133253e-01
0.090301282       	-6.5064074094e-01
0.093240287       	-6.5068051142e-01
0.096116761       	-6.5080860215e-01
0.098993234       	-6.5090694527e-01
0.10181348        	-6.5086876409e-01
0.10459574        	-6.5074104741e-01
0.10737555        	-6.5061762311e-01
0.11015016        	-6.5051953525e-01
0.11291708        	-6.5042289346e-01
0.11568162        	-6.5035676483e-01
0.11845003        	-6.5036916500e-01
0.12122339        	-6.5043183140e-01
0.12400115        	-6.5045678810e-01
0.12678325        	-6.5040704351e-01
0.12956716        	-6.5032220467e-01
0.13235107        	-6.5023815530e-01
0.13512953        	-6.5015208107e-01
0.13791164        	-6.5007604668e-01
0.14070412        	-6.5005042930e-01
0.14351587        	-6.5007938171e-01
0.14635674        	-6.5011516869e-01
0.14924013        	-6.5012877617e-01
0.15217484        	-6.5014480225e-01
0.15515932        	-6.5019115445e-01
0.15818341        	-6.5027672876e-01
0.16123605        	-6.5041935360e-01
0.16430853        	-6.5061239578e-01
0.16740505        	-6.5079428657e-01
0.17053304        	-6.5092464854e-01
0.17369978        	-6.5103371838e-01
0.17690511        	-6.5117174512e-01
0.18014626        	-6.5138268581e-01
0.18340097        	-6.5168772623e-01
0.18665568        	-6.5203108481e-01
0.18991039        	-6.5232653366e-01
0.19316511        	-6.5253969007e-01
0.19641982        	-6.5269302078e-01
0.19967453        	-6.5284777917e-01
0.20286365        	-6.5305326182e-01
0.20603515        	-6.5329562074e-01
0.20919998        	-6.5352552167e-01
0.2123535         	-6.5370857407e-01
0.21548753        	-6.5384310703e-01
0.21859532        	-6.5396384254e-01
0.22167225        	-6.5410079136e-01
0.22471568        	-6.5424524073e-01
0.22771992        	-6.5436633430e-01
0.23067892        	-6.5443406841e-01
0.23358885        	-6.5444181867e-01
0.23645331        	-6.5441274289e-01
0.23928182        	-6.5437376538e-01
0.24208426        	-6.5433887417e-01
0.24486889        	-6.5430659085e-01
0.24763777        	-6.5426279244e-01
0.25038665        	-6.5419628960e-01
0.25311209        	-6.5410736495e-01
0.2558128         	-6.5400060479e-01
0.25849185        	-6.5388150868e-01
0.26115549        	-6.5375263019e-01
0.26380915        	-6.5361364126e-01
0.26646049        	-6.5346809144e-01
0.26911408        	-6.5332371264e-01
0.27177666        	-6.5318591135e-01
0.27444395        	-6.5305465369e-01
0.27711997        	-6.5292249203e-01
0.279796          	-6.5278267927e-01
0.28248247        	-6.5263774114e-01
0.28517747        	-6.5249345268e-01
0.28787248        	-6.5235297350e-01
0.29056748        	-6.5221313252e-01
0.29326249        	-6.5206915693e-01
0.29595749        	-6.5192630460e-01
0.2986525         	-6.5179273887e-01
0.30137006        	-6.5167070453e-01
0.3041221         	-6.5155751052e-01
0.30689264        	-6.5145361767e-01
0.3096829         	-6.5136836623e-01
0.31249225        	-6.5130408913e-01
0.31531605        	-6.5125301537e-01
0.31814356        	-6.5120608337e-01
0.32096101        	-6.5116144903e-01
0.32375425        	-6.5111547541e-01
0.32650808        	-6.5105998843e-01
0.32920874        	-6.5099315345e-01
0.3318423         	-6.5091964711e-01
0.33439496        	-6.5083979176e-01
0.33685248        	-6.5074592264e-01
0.33920321        	-6.5062855005e-01
0.34144124        	-6.5047834111e-01
0.34356794        	-6.5028492637e-01
0.34559058        	-6.5004291077e-01
0.34752065        	-6.4975507515e-01
0.34937175        	-6.4943187143e-01
0.35115865        	-6.4908255280e-01
0.35289506        	-6.4871457495e-01
0.354593          	-6.4833396033e-01
0.35626334        	-6.4794496633e-01
0.35791463        	-6.4755161964e-01
0.3595547         	-6.4715793309e-01
0.36118949        	-6.4676721471e-01
0.36282572        	-6.4638082850e-01
0.36446794        	-6.4599940955e-01
0.36612012        	-6.4562388752e-01
0.36778613        	-6.4525532650e-01
0.36946806        	-6.4489509421e-01
0.37116898        	-6.4454398823e-01
0.37289099        	-6.4420211175e-01
0.37463376        	-6.4386901291e-01
0.37639864        	-6.4354331945e-01
0.37818353        	-6.4322398335e-01
0.37998719        	-6.4290958299e-01
0.38180681        	-6.4259820201e-01
0.38363967        	-6.4228699520e-01
0.38548075        	-6.4197342836e-01
0.38733033        	-6.4165458094e-01
0.38917992        	-6.4132999801e-01
0.39102951        	-6.4099890095e-01
0.39287909        	-6.4066142831e-01
0.39472868        	-6.4031873414e-01
0.39657826        	-6.3997258720e-01
0.39842785        	-6.3962531404e-01
0.40028151        	-6.3927914504e-01
0.40216347        	-6.3893104444e-01
0.40405424        	-6.3858508469e-01
0.40595278        	-6.3824141863e-01
0.40785716        	-6.3789876076e-01
0.40976469        	-6.3755465444e-01
0.41167241        	-6.3720819400e-01
0.41357961        	-6.3685800687e-01
0.41548524        	-6.3650364893e-01
0.41739087        	-6.3614712591e-01
0.41929982        	-6.3579081341e-01
0.42121582        	-6.3543789369e-01
0.42314428        	-6.3509246794e-01
0.42509022        	-6.3475739430e-01
0.42705856        	-6.3443653257e-01
0.42905385        	-6.3413269847e-01
0.43107904        	-6.3384721361e-01
0.43313643        	-6.3358062247e-01
0.43522614        	-6.3333228224e-01
0.43734766        	-6.3310150509e-01
0.43950069        	-6.3288758736e-01
0.4416844         	-6.3268981734e-01
0.44389901        	-6.3250833163e-01
0.44614396        	-6.3234322498e-01
0.44842071        	-6.3219538838e-01
0.45073141        	-6.3206625662e-01
0.45308042        	-6.3195722488e-01
0.45547139        	-6.3187247171e-01
0.45791192        	-6.3181674635e-01
0.46041123        	-6.3179608821e-01
0.46298042        	-6.3181842810e-01
0.46563213        	-6.3189220619e-01
0.46837708        	-6.3202540699e-01
0.47122205        	-6.3222194543e-01
0.47416654        	-6.3248000773e-01
0.47719944        	-6.3278952485e-01
0.48030294        	-6.3313579145e-01
0.48346118        	-6.3350779084e-01
0.48666989        	-6.3390473076e-01
0.48993998        	-6.3433589033e-01
0.49327641        	-6.3481079375e-01
0.4966382         	-6.3532023152e-01
0.5               	-6.3584003678e-01
0.50339592        	-6.3634587671e-01
0.50671391        	-6.3679493922e-01
0.50992979        	-6.3717404104e-01
0.51304341        	-6.3748942017e-01
0.51606927        	-6.3775408354e-01
0.51902223        	-6.3797873159e-01
0.52191457        	-6.3817149358e-01
0.52475459        	-6.3833760957e-01
0.52754562        	-6.3847952061e-01
0.53028753        	-6.3859647350e-01
0.53297782        	-6.3868675099e-01
0.53561181        	-6.3874597151e-01
0.53818576        	-6.3877144262e-01
0.54069773        	-6.3876137951e-01
0.54314769        	-6.3871584343e-01
0.54553816        	-6.3863658093e-01
0.5478753         	-6.3852714326e-01
0.55016347        	-6.3839171882e-01
0.5524099         	-6.3823417514e-01
0.55461984        	-6.3805845563e-01
0.55679903        	-6.3786795516e-01
0.5589519         	-6.3766532737e-01
0.56108134        	-6.3745243318e-01
0.56318945        	-6.3723035916e-01
0.56527781        	-6.3699978230e-01
0.56734751        	-6.3676099690e-01
0.56940032        	-6.3651432419e-01
0.57143712        	-6.3626046696e-01
0.5734595         	-6.3600059820e-01
0.57547195        	-6.3573602070e-01
0.57747655        	-6.3546991684e-01
0.57947864        	-6.3520430635e-01
0.58148072        	-6.3494149438e-01
0.58348963        	-6.3468411831e-01
0.58550649        	-6.3443448739e-01
0.58753519        	-6.3419418890e-01
0.5895786         	-6.3396451791e-01
0.59164059        	-6.3374590268e-01
0.59371678        	-6.3353905450e-01
0.59581119        	-6.3334327938e-01
0.59790559        	-6.3316004871e-01
0.6               	-6.3298876055e-01
0.60214877        	-6.3282510614e-01
0.60431659        	-6.3267244718e-01
0.60650499        	-6.3253137342e-01
0.60871631        	-6.3240392549e-01
0.61095408        	-6.3229287272e-01
0.61322309        	-6.3220007374e-01
0.61552862        	-6.3212999437e-01
0.61787663        	-6.3208652294e-01
0.62027369        	-6.3207430567e-01
0.6227259         	-6.3209728338e-01
0.62523832        	-6.3215868168e-01
0.62781392        	-6.3226013095e-01
0.63045329        	-6.3240100896e-01
0.63315412        	-6.3257898435e-01
0.63591369        	-6.3279065080e-01
0.63872837        	-6.3303303797e-01
0.64159672        	-6.3330493143e-01
0.64451961        	-6.3360736463e-01
0.64749619        	-6.3394160531e-01
0.6505246         	-6.3430597222e-01
0.6535937         	-6.3469448022e-01
0.65668451        	-6.3509210107e-01
0.65977109        	-6.3548161010e-01
0.66282875        	-6.3584761813e-01
0.66584409        	-6.3618163121e-01
0.66881028        	-6.3648173747e-01
0.67172728        	-6.3675027971e-01
0.67459984        	-6.3699113897e-01
0.67743245        	-6.3720751987e-01
0.68022483        	-6.3740100260e-01
