# Region type :   patch main_inlet
# Faces           : 348
# Area            : 8.2964479394e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0010900471      	-3.3855396803e+01
0.0026879461      	-3.3866654465e+01
0.0042858452      	-3.3863253437e+01
0.0058837443      	-3.3863656850e+01
0.0074708805      	-3.3863691533e+01
0.008578173       	-3.3863622458e+01
0.0095086528      	-3.3863588735e+01
0.010436736       	-3.3863609938e+01
0.011394162       	-3.3863691045e+01
0.012362476       	-3.3864207970e+01
0.013340588       	-3.3864962256e+01
0.01431499        	-3.3866386284e+01
0.015279388       	-3.3868175207e+01
0.016247981       	-3.3869187755e+01
0.017251716       	-3.3869557882e+01
0.018328318       	-3.3871170958e+01
0.019392836       	-3.3876138849e+01
0.02029426        	-3.3883307066e+01
0.021093427       	-3.3890393213e+01
0.021854982       	-3.3895550701e+01
0.02260199        	-3.3897869269e+01
0.023338392       	-3.3897968099e+01
0.024062228       	-3.3897288887e+01
0.024774319       	-3.3896877444e+01
0.025480548       	-3.3896927596e+01
0.026197464       	-3.3897159005e+01
0.026943433       	-3.3897349768e+01
0.027722161       	-3.3897446703e+01
0.028519567       	-3.3897310924e+01
0.029295997       	-3.3896750918e+01
0.030019663       	-3.3895843839e+01
0.030707173       	-3.3894925996e+01
0.031374119       	-3.3894570203e+01
0.03202527        	-3.3895408705e+01
0.032659673       	-3.3897649739e+01
0.033277986       	-3.3900764295e+01
0.033892366       	-3.3903806444e+01
0.034517509       	-3.3905949904e+01
0.03516086        	-3.3906958362e+01
0.035825415       	-3.3907335058e+01
0.036503035       	-3.3907765101e+01
0.037173382       	-3.3908389368e+01
0.037813201       	-3.3908879395e+01
0.038419511       	-3.3908978394e+01
0.039005805       	-3.3908574454e+01
0.039580622       	-3.3907640085e+01
0.040153239       	-3.3906340604e+01
0.040727876       	-3.3905115454e+01
0.041302607       	-3.3904515740e+01
0.041877382       	-3.3904895972e+01
0.042451871       	-3.3906273210e+01
0.043023432       	-3.3908336122e+01
0.043586905       	-3.3910552294e+01
0.044127464       	-3.3912397291e+01
0.044623615       	-3.3913682613e+01
0.04506618        	-3.3914588834e+01
0.045464552       	-3.3915353499e+01
0.04583811        	-3.3916091285e+01
0.046205202       	-3.3916788019e+01
0.046569208       	-3.3917313932e+01
0.046918508       	-3.3917516740e+01
0.047245033       	-3.3917357700e+01
0.047552057       	-3.3916901026e+01
0.047846141       	-3.3916242457e+01
0.048132056       	-3.3915480949e+01
0.048411445       	-3.3914711646e+01
0.048682878       	-3.3914018975e+01
0.048944113       	-3.3913463392e+01
0.04919428        	-3.3913076427e+01
0.049434006       	-3.3912869118e+01
0.049664508       	-3.3912842304e+01
0.04988685        	-3.3912991648e+01
0.050101735       	-3.3913308373e+01
0.050309694       	-3.3913778842e+01
0.050511461       	-3.3914385316e+01
0.050708121       	-3.3915107543e+01
0.050900982       	-3.3915923435e+01
0.051091425       	-3.3916808986e+01
0.051280831       	-3.3917737783e+01
0.051470512       	-3.3918680379e+01
0.051661553       	-3.3919603742e+01
0.051854778       	-3.3920472203e+01
0.052050658       	-3.3921249554e+01
0.052249101       	-3.3921902811e+01
0.052449316       	-3.3922408047e+01
0.052650157       	-3.3922756997e+01
0.052850565       	-3.3922959421e+01
0.053049898       	-3.3923039942e+01
0.053248056       	-3.3923031353e+01
0.05344533        	-3.3922967534e+01
0.053642203       	-3.3922877918e+01
0.053839144       	-3.3922783860e+01
0.054036489       	-3.3922696895e+01
0.054234322       	-3.3922619163e+01
0.054432423       	-3.3922546014e+01
0.054630301       	-3.3922470394e+01
0.054827353       	-3.3922387762e+01
0.055023016       	-3.3922299635e+01
0.055216884       	-3.3922214585e+01
0.055408727       	-3.3922146858e+01
0.055598411       	-3.3922113767e+01
0.055785886       	-3.3922133392e+01
0.05597118        	-3.3922223573e+01
0.056154429       	-3.3922402582e+01
0.056335896       	-3.3922690923e+01
0.056515984       	-3.3923113495e+01
0.056695179       	-3.3923700765e+01
0.056874008       	-3.3924488531e+01
0.057053003       	-3.3925515543e+01
0.057232661       	-3.3926818759e+01
0.057413388       	-3.3928426591e+01
0.057595473       	-3.3930349284e+01
0.057779005       	-3.3932568594e+01
0.057963844       	-3.3935029147e+01
0.058149677       	-3.3937636021e+01
0.058336099       	-3.3940261751e+01
0.058522728       	-3.3942764150e+01
0.058709274       	-3.3945010513e+01
0.058895606       	-3.3946904279e+01
0.059081755       	-3.3948406395e+01
0.059267859       	-3.3949546516e+01
0.059454097       	-3.3950420534e+01
0.059640618       	-3.3951173322e+01
0.059827509       	-3.3951967978e+01
0.060014739       	-3.3952946528e+01
0.060202144       	-3.3954192977e+01
0.060389432       	-3.3955711056e+01
0.060576213       	-3.3957426853e+01
0.06076209        	-3.3959218000e+01
0.060946702       	-3.3960958345e+01
0.061129791       	-3.3962561652e+01
0.061311243       	-3.3964007718e+01
0.061491065       	-3.3965343741e+01
0.06166938        	-3.3966664969e+01
0.061846406       	-3.3968084060e+01
0.06202244        	-3.3969700303e+01
0.062197835       	-3.3971577486e+01
0.062372977       	-3.3973734270e+01
0.062548223       	-3.3976145774e+01
0.06272393        	-3.3978756089e+01
0.062900365       	-3.3981492615e+01
0.063077715       	-3.3984279225e+01
0.063256046       	-3.3987043677e+01
0.063435308       	-3.3989717634e+01
0.063615386       	-3.3992231461e+01
0.063796056       	-3.3994506198e+01
0.063977069       	-3.3996452587e+01
0.06415818        	-3.3997977096e+01
0.064339233       	-3.3998998961e+01
0.064520144       	-3.3999470477e+01
0.064700927       	-3.3999395934e+01
0.064881669       	-3.3998841738e+01
0.065062438       	-3.3997934261e+01
0.06524334        	-3.3996843731e+01
0.06542444        	-3.3995756580e+01
0.065605722       	-3.3994841429e+01
0.065787079       	-3.3994216608e+01
0.065968339       	-3.3993928345e+01
0.066149221       	-3.3993946919e+01
0.066329412       	-3.3994181693e+01
0.066508585       	-3.3994512315e+01
0.066686484       	-3.3994824837e+01
0.066862968       	-3.3995041626e+01
0.067038018       	-3.3995137051e+01
0.067211739       	-3.3995137295e+01
0.067384352       	-3.3995108042e+01
0.06755616        	-3.3995135508e+01
0.067727464       	-3.3995306778e+01
0.067898587       	-3.3995693085e+01
0.068069825       	-3.3996338433e+01
0.068241426       	-3.3997254151e+01
0.068413567       	-3.3998418843e+01
0.068586372       	-3.3999783026e+01
0.068759888       	-3.4001275855e+01
0.068934103       	-3.4002813103e+01
0.069108958       	-3.4004304766e+01
0.069284341       	-3.4005661566e+01
0.069460106       	-3.4006800893e+01
0.0696361         	-3.4007652350e+01
0.069812195       	-3.4008162765e+01
0.069988307       	-3.4008300843e+01
0.07016438        	-3.4008061008e+01
0.070340453       	-3.4007465814e+01
0.07051655        	-3.4006566566e+01
0.070692758       	-3.4005439968e+01
0.07086914        	-3.4004181838e+01
0.071045734       	-3.4002895156e+01
0.071222524       	-3.4001674968e+01
0.071399431       	-3.4000592890e+01
0.071576289       	-3.3999684724e+01
0.071752888       	-3.3998944976e+01
0.071928959       	-3.3998331408e+01
0.072104227       	-3.3997777821e+01
0.072278439       	-3.3997212070e+01
0.07245148        	-3.3996573333e+01
0.07262333        	-3.3995824853e+01
0.072794116       	-3.3994959024e+01
0.072964062       	-3.3993995726e+01
0.073133446       	-3.3992975523e+01
0.073302564       	-3.3991949958e+01
0.073471699       	-3.3990971037e+01
0.073641082       	-3.3990081354e+01
0.073810891       	-3.3989305168e+01
0.073981239       	-3.3988641944e+01
0.074152182       	-3.3988062119e+01
0.074323727       	-3.3987505863e+01
0.074495838       	-3.3986885359e+01
0.074668456       	-3.3986090708e+01
0.074841503       	-3.3984998888e+01
0.075014888       	-3.3983485138e+01
0.075188508       	-3.3981434917e+01
0.075362273       	-3.3978754322e+01
0.075536084       	-3.3975377514e+01
0.075709895       	-3.3971267591e+01
0.075883706       	-3.3966413279e+01
0.076057577       	-3.3960821658e+01
0.076231492       	-3.3954514288e+01
0.076405528       	-3.3947513165e+01
0.076579705       	-3.3939838717e+01
0.076754019       	-3.3931504262e+01
0.076928407       	-3.3922513827e+01
0.077102776       	-3.3912861173e+01
0.077276952       	-3.3902534825e+01
0.077450711       	-3.3891522454e+01
0.077623811       	-3.3879816610e+01
0.077796024       	-3.3867420815e+01
0.077967198       	-3.3854352695e+01
0.078137295       	-3.3840646054e+01
0.078306409       	-3.3826350440e+01
0.078474742       	-3.3811533133e+01
0.078642544       	-3.3796280149e+01
0.078810093       	-3.3780696613e+01
0.078977648       	-3.3764907355e+01
0.079145432       	-3.3749052742e+01
0.079313604       	-3.3733283721e+01
0.079482257       	-3.3717754920e+01
0.079651431       	-3.3702614840e+01
0.079821109       	-3.3687998970e+01
0.079991259       	-3.3674018915e+01
0.080161841       	-3.3660760297e+01
0.080332794       	-3.3648284317e+01
0.080504056       	-3.3636630833e+01
0.080675566       	-3.3625824866e+01
0.080847262       	-3.3615884371e+01
0.081019075       	-3.3606827460e+01
0.081190925       	-3.3598676225e+01
0.081362784       	-3.3591455152e+01
0.081534714       	-3.3585187409e+01
0.081706644       	-3.3579897340e+01
0.081878631       	-3.3575592104e+01
0.0820507         	-3.3572258822e+01
0.082222863       	-3.3569857581e+01
0.082395118       	-3.3568317372e+01
0.082567377       	-3.3567536682e+01
0.082739529       	-3.3567387755e+01
0.082911407       	-3.3567725679e+01
0.083082815       	-3.3568399403e+01
0.083253531       	-3.3569263332e+01
0.083423381       	-3.3570188177e+01
0.083592266       	-3.3571068921e+01
0.083760209       	-3.3571829443e+01
0.083927362       	-3.3572423604e+01
0.08409393        	-3.3572833997e+01
0.084260172       	-3.3573068955e+01
0.084426314       	-3.3573158629e+01
0.084592602       	-3.3573149877e+01
0.084759201       	-3.3573099445e+01
0.084926224       	-3.3573065825e+01
0.085093702       	-3.3573100112e+01
0.085261628       	-3.3573237070e+01
0.085429962       	-3.3573488082e+01
0.08559867        	-3.3573837537e+01
0.085767706       	-3.3574243388e+01
0.085937027       	-3.3574642275e+01
0.086106579       	-3.3574958596e+01
0.086276332       	-3.3575116537e+01
0.086446232       	-3.3575052696e+01
0.086616223       	-3.3574727664e+01
0.086786284       	-3.3574133665e+01
0.086956344       	-3.3573297193e+01
0.087126405       	-3.3572274818e+01
0.0872965         	-3.3571144311e+01
0.087466674       	-3.3569992104e+01
0.087636866       	-3.3568899845e+01
0.087807157       	-3.3567932505e+01
0.087977448       	-3.3567131289e+01
0.088147733       	-3.3566510662e+01
0.088317859       	-3.3566062205e+01
0.088487706       	-3.3565760563e+01
0.088657078       	-3.3565572165e+01
0.088825776       	-3.3565462624e+01
0.088993662       	-3.3565401918e+01
0.089160657       	-3.3565367137e+01
0.089326807       	-3.3565342915e+01
0.089492256       	-3.3565321324e+01
0.089657206       	-3.3565301953e+01
0.089821913       	-3.3565292538e+01
0.089986607       	-3.3565309552e+01
0.090151444       	-3.3565377754e+01
0.090316599       	-3.3565527942e+01
0.090482136       	-3.3565791921e+01
0.090648076       	-3.3566195658e+01
0.090814378       	-3.3566751301e+01
0.090981011       	-3.3567450706e+01
0.091147922       	-3.3568261876e+01
0.091315054       	-3.3569129774e+01
0.09148241        	-3.3569982420e+01
0.09164994        	-3.3570739799e+01
0.091817612       	-3.3571326078e+01
0.091985439       	-3.3571681387e+01
0.092153283       	-3.3571771215e+01
0.092321245       	-3.3571592527e+01
0.09248927        	-3.3571173524e+01
0.092657295       	-3.3570568889e+01
0.09282532        	-3.3569849628e+01
0.092993346       	-3.3569090897e+01
0.093161371       	-3.3568359111e+01
0.093329396       	-3.3567702824e+01
0.093497422       	-3.3567146720e+01
0.093665447       	-3.3566692558e+01
0.093833427       	-3.3566324075e+01
0.094001143       	-3.3566014872e+01
0.094168473       	-3.3565735890e+01
0.094335228       	-3.3565461960e+01
0.094501274       	-3.3565174630e+01
0.094666546       	-3.3564862273e+01
0.094831079       	-3.3564518502e+01
0.094994961       	-3.3564140788e+01
0.095158402       	-3.3563729997e+01
0.095321694       	-3.3563291272e+01
0.095484986       	-3.3562836347e+01
0.095648443       	-3.3562384443e+01
0.095812238       	-3.3561961450e+01
0.095976434       	-3.3561596694e+01
0.096141067       	-3.3561316609e+01
0.09630607        	-3.3561136875e+01
0.096471346       	-3.3561054619e+01
0.096637011       	-3.3561043815e+01
0.096802823       	-3.3561055279e+01
0.09696891        	-3.3561021385e+01
0.097134997       	-3.3560865704e+01
0.097301567       	-3.3560513787e+01
0.097468137       	-3.3559907854e+01
0.097634707       	-3.3559015748e+01
0.097801277       	-3.3557837308e+01
0.097967847       	-3.3556405320e+01
0.098134417       	-3.3554780902e+01
