# Region type :   patch outlet
# Faces           : 398
# Area            : 8.2960538044e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(p_rgh)
0.0022358089      	6.8999999975e+06
0.018084408       	6.8999999975e+06
0.024497192       	6.8999999975e+06
0.031401341       	6.8999999975e+06
0.039420327       	6.8999999975e+06
0.049004118       	6.8999999975e+06
0.062474553       	6.8999999975e+06
0.072161275       	6.8999999975e+06
0.078750915       	6.8999999975e+06
0.084240004       	6.8999999975e+06
0.089731282       	6.8999999975e+06
0.095789071       	6.8999999975e+06
0.10271464        	6.8999999975e+06
0.11294791        	6.8999999975e+06
0.12527129        	6.8999999975e+06
0.13622762        	6.8999999975e+06
0.14542506        	6.8999999975e+06
0.15523419        	6.8999999975e+06
0.1681008         	6.8999999975e+06
0.18163693        	6.8999999975e+06
0.19441409        	6.8999999975e+06
0.20470231        	6.8999999975e+06
0.21602668        	6.8999999975e+06
0.22814628        	6.8999999975e+06
0.23815454        	6.8999999975e+06
0.24619558        	6.8999999975e+06
0.25359939        	6.8999999975e+06
0.26129181        	6.8999999975e+06
0.26986717        	6.8999999975e+06
0.27910187        	6.8999999975e+06
0.28838993        	6.8999999975e+06
0.29840362        	6.8999999975e+06
0.31024045        	6.8999999975e+06
0.32437282        	6.8999999975e+06
0.33911875        	6.8999999975e+06
0.3545752         	6.8999999975e+06
0.37010892        	6.8999999975e+06
0.38266058        	6.8999999975e+06
0.39391412        	6.8999999975e+06
0.40333281        	6.8999999975e+06
0.41056329        	6.8999999975e+06
0.41676808        	6.8999999975e+06
0.42232424        	6.8999999975e+06
0.42748353        	6.8999999975e+06
0.43242971        	6.8999999975e+06
0.43731291        	6.8999999975e+06
0.44225949        	6.8999999975e+06
0.44736834        	6.8999999975e+06
0.45269753        	6.8999999975e+06
0.4582629         	6.8999999975e+06
0.46407473        	6.8999999975e+06
0.47016289        	6.8999999975e+06
0.47656556        	6.8999999975e+06
0.48339228        	6.8999999975e+06
0.49096059        	6.8999999975e+06
0.49955977        	6.8999999975e+06
0.50917117        	6.8999999975e+06
0.51916131        	6.8999999975e+06
0.52852039        	6.8999999975e+06
0.53680529        	6.8999999975e+06
0.54417908        	6.8999999975e+06
0.5508709         	6.8999999975e+06
0.5571255         	6.8999999975e+06
0.56307492        	6.8999999975e+06
0.56875177        	6.8999999975e+06
0.57414632        	6.8999999975e+06
0.57927442        	6.8999999975e+06
0.58420943        	6.8999999975e+06
0.58906807        	6.8999999975e+06
0.5939267         	6.8999999975e+06
0.59878534        	6.8999999975e+06
0.60369303        	6.8999999975e+06
0.6086905         	6.8999999975e+06
0.61380761        	6.8999999975e+06
0.61908567        	6.8999999975e+06
0.62454629        	6.8999999975e+06
0.63020669        	6.8999999975e+06
0.63610906        	6.8999999975e+06
0.64236232        	6.8999999975e+06
