# Region type :   patch main_inlet
# Faces           : 348
# Area            : 8.2964479394e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(p_rgh)
0.0022270965      	6.9448873713e+06
0.0102236         	6.9457106100e+06
0.015156694       	6.9469559502e+06
0.019678603       	6.9499111321e+06
0.02411605        	6.9513401609e+06
0.028161927       	6.9522033306e+06
0.032114665       	6.9517042752e+06
0.035709071       	6.9513466663e+06
0.039030921       	6.9512059583e+06
0.042308829       	6.9510915397e+06
0.045544774       	6.9514395302e+06
0.048709914       	6.9520084167e+06
0.051834537       	6.9522733350e+06
0.054872027       	6.9522717028e+06
0.057795007       	6.9523336418e+06
0.060656031       	6.9524104748e+06
0.063485137       	6.9523640325e+06
0.066262827       	6.9521503295e+06
0.068977366       	6.9514108563e+06
0.07162634        	6.9492983735e+06
0.07420486        	6.9445278511e+06
0.076724511       	6.9354679324e+06
0.079216311       	6.9208827706e+06
0.08169188        	6.9017995712e+06
0.084154626       	6.8824294791e+06
0.086611273       	6.8681435197e+06
0.089046509       	6.8616250645e+06
0.09145939        	6.8605671592e+06
0.093834264       	6.8606685377e+06
0.096163852       	6.8598203132e+06
0.09848879        	6.8582849116e+06
0.10080013        	6.8567074776e+06
0.10308334        	6.8553694226e+06
0.10536858        	6.8544072652e+06
0.10765158        	6.8539201969e+06
0.10992726        	6.8538846076e+06
0.11219464        	6.8541860981e+06
0.11445414        	6.8546493888e+06
0.11670681        	6.8550914562e+06
0.11895798        	6.8554021880e+06
0.1212074         	6.8555566911e+06
0.12345411        	6.8555788975e+06
0.1256967         	6.8555238697e+06
0.12793338        	6.8554543560e+06
0.13016451        	6.8553967540e+06
0.13239212        	6.8553352358e+06
0.13461973        	6.8552297103e+06
0.13684734        	6.8550335466e+06
0.13907494        	6.8547411810e+06
0.14130255        	6.8544308118e+06
0.1435338         	6.8542545802e+06
0.14577439        	6.8544355679e+06
0.14803063        	6.8553132663e+06
0.15030541        	6.8574115714e+06
0.15259691        	6.8614809259e+06
0.15489977        	6.8683846738e+06
0.15720669        	6.8787073996e+06
0.1595136         	6.8921800045e+06
0.16182052        	6.9072426620e+06
0.16412744        	6.9212897641e+06
0.16643435        	6.9318839312e+06
0.16874885        	6.9381142036e+06
0.17107162        	6.9408567312e+06
0.17340657        	6.9419411490e+06
0.17575017        	6.9428884211e+06
0.17810452        	6.9442673655e+06
0.18045888        	6.9458874572e+06
0.18281323        	6.9473640414e+06
0.18515368        	6.9484249538e+06
0.18748853        	6.9489564601e+06
0.18980547        	6.9489557037e+06
0.19212241        	6.9485315368e+06
0.19440577        	6.9478811744e+06
0.19668913        	6.9471953494e+06
0.19897249        	6.9466107591e+06
0.2012095         	6.9461840899e+06
0.20337172        	6.9458958484e+06
0.20547616        	6.9457027996e+06
0.20750933        	6.9455815089e+06
0.20945695        	6.9455339344e+06
0.21130818        	6.9455839374e+06
0.21305837        	6.9457608349e+06
0.21470953        	6.9460772403e+06
0.21626976        	6.9465227602e+06
0.21775093        	6.9470789001e+06
0.21916667        	6.9477216023e+06
0.22052934        	6.9484152285e+06
0.22184955        	6.9491105298e+06
0.22313516        	6.9497418227e+06
0.22439294        	6.9502311191e+06
0.22562792        	6.9504959999e+06
0.22684511        	6.9504568511e+06
0.22804835        	6.9500376559e+06
0.22924101        	6.9491638203e+06
0.23042624        	6.9477611482e+06
0.2316067         	6.9457591102e+06
0.23278508        	6.9430957648e+06
0.23396419        	6.9397241134e+06
0.23514658        	6.9356207350e+06
0.2363344         	6.9307943075e+06
0.23752952        	6.9252943682e+06
0.23873346        	6.9192223517e+06
0.23994754        	6.9127368493e+06
0.24117271        	6.9060522991e+06
0.24240961        	6.8994249355e+06
0.24365871        	6.8931257769e+06
0.24491969        	6.8874108528e+06
0.24619224        	6.8824824341e+06
0.24747572        	6.8784579802e+06
0.24876939        	6.8753475216e+06
0.25007268        	6.8730546105e+06
0.2513853         	6.8714024928e+06
0.25270712        	6.8701765611e+06
0.25403796        	6.8691711044e+06
0.2553785         	6.8682259531e+06
0.25672991        	6.8672460474e+06
0.25809369        	6.8662009456e+06
0.25947148        	6.8651097769e+06
0.26086529        	6.8640207518e+06
0.2622767         	6.8629928147e+06
0.26370752        	6.8620811017e+06
0.26515866        	6.8613285684e+06
0.26663128        	6.8607578855e+06
0.26812514        	6.8603661796e+06
0.26964012        	6.8601228786e+06
0.27117618        	6.8599731734e+06
0.27273295        	6.8598462576e+06
0.27431022        	6.8596709257e+06
0.27590758        	6.8593957334e+06
0.27752558        	6.8590051304e+06
0.27916334        	6.8585227142e+06
0.28082095        	6.8579953020e+06
0.28249773        	6.8574689931e+06
0.28419272        	6.8569700248e+06
0.28590558        	6.8564972785e+06
0.28763367        	6.8560258479e+06
0.28937751        	6.8555140232e+06
0.29113416        	6.8549174086e+06
0.29290733        	6.8541996222e+06
0.29469847        	6.8533478268e+06
0.2964956         	6.8523903705e+06
0.29834002        	6.8513681964e+06
0.30018753        	6.8504180543e+06
0.30208276        	6.8496896202e+06
0.30401868        	6.8494310967e+06
0.30599956        	6.8499577301e+06
0.30802799        	6.8516502752e+06
0.31010023        	6.8549147296e+06
0.31220686        	6.8600850237e+06
0.31433369        	6.8672749909e+06
0.31646721        	6.8762451549e+06
0.31859664        	6.8863494027e+06
0.32072065        	6.8966670085e+06
0.32284427        	6.9062055949e+06
0.32497644        	6.9141694005e+06
0.32712733        	6.9201812142e+06
0.32930509        	6.9243598239e+06
0.33151468        	6.9272079480e+06
0.33375329        	6.9293448042e+06
0.33601049        	6.9312294716e+06
0.33826936        	6.9330234480e+06
0.34051216        	6.9346590341e+06
0.34272632        	6.9360087910e+06
0.34490717        	6.9370115030e+06
0.34705572        	6.9377032518e+06
0.34917588        	6.9381927956e+06
0.3512716         	6.9386185950e+06
0.35334546        	6.9391016270e+06
0.35540015        	6.9397075105e+06
0.35743679        	6.9404326608e+06
0.35945699        	6.9412261326e+06
0.36146248        	6.9420295741e+06
0.36345528        	6.9428108805e+06
0.36543673        	6.9435767181e+06
0.36740745        	6.9443646271e+06
0.36936753        	6.9452223661e+06
0.37131511        	6.9461823237e+06
0.37324723        	6.9472405671e+06
0.3751603         	6.9483478094e+06
0.37705041        	6.9494108303e+06
0.37891286        	6.9502993888e+06
0.38074611        	6.9508599536e+06
0.38254932        	6.9509284497e+06
0.38432276        	6.9503453172e+06
0.38606859        	6.9489684176e+06
0.38779076        	6.9466840288e+06
0.38949257        	6.9434218698e+06
0.39117862        	6.9391651364e+06
0.39285888        	6.9339451800e+06
0.39452359        	6.9279340337e+06
0.39618311        	6.9213183076e+06
0.39784263        	6.9143627247e+06
0.39950214        	6.9073964926e+06
0.40115688        	6.9007731939e+06
0.40280384        	6.8947891130e+06
0.40444232        	6.8896375311e+06
0.40607061        	6.8853969998e+06
0.40768755        	6.8820269172e+06
0.40929324        	6.8793964462e+06
0.4108882         	6.8773304480e+06
0.41247408        	6.8756536515e+06
0.41405303        	6.8742250314e+06
0.41562765        	6.8729534461e+06
0.41720029        	6.8717978162e+06
0.41877384        	6.8707526354e+06
0.42035045        	6.8698311381e+06
0.4219316         	6.8690481994e+06
0.42351846        	6.8684065863e+06
0.42511169        	6.8678899952e+06
0.42671146        	6.8674636765e+06
0.42831781        	6.8670796005e+06
0.42993049        	6.8666855685e+06
0.4315494         	6.8662366912e+06
0.43317446        	6.8657041285e+06
0.43480548        	6.8650793747e+06
0.43644243        	6.8643725993e+06
0.43808498        	6.8636054982e+06
0.43973288        	6.8628015153e+06
0.44138576        	6.8619776502e+06
0.44304319        	6.8611399059e+06
0.44470534        	6.8602825907e+06
0.4463725         	6.8593928830e+06
0.44804539        	6.8584582072e+06
0.44972505        	6.8574744730e+06
0.4514136         	6.8564536090e+06
0.45311355        	6.8554303398e+06
0.45482813        	6.8544666539e+06
0.45656066        	6.8536550744e+06
0.45831471        	6.8531199184e+06
0.46009312        	6.8530164321e+06
0.46189849        	6.8535254379e+06
0.4637321         	6.8548416847e+06
0.46559319        	6.8571514511e+06
0.46747795        	6.8605959274e+06
0.46938166        	6.8652312079e+06
0.4712987         	6.8709893722e+06
0.47322436        	6.8776601688e+06
0.47515564        	6.8849021127e+06
0.47708946        	6.8922789529e+06
0.47903103        	6.8993639936e+06
0.4809818         	6.9057735130e+06
0.48294625        	6.9112599251e+06
0.48492675        	6.9157332990e+06
0.48692831        	6.9192655306e+06
0.48894856        	6.9220264294e+06
0.49098281        	6.9242280880e+06
0.49303218        	6.9260590066e+06
0.49508154        	6.9276227108e+06
0.4971309         	6.9289655897e+06
0.49918026        	6.9300927723e+06
0.50120481        	6.9309989905e+06
0.50319902        	6.9317191383e+06
0.50517652        	6.9323213229e+06
0.50713838        	6.9328794893e+06
0.50908635        	6.9334603687e+06
0.51102178        	6.9341073578e+06
0.51294612        	6.9348371424e+06
0.5148601         	6.9356479976e+06
0.51676476        	6.9365319692e+06
0.51866097        	6.9374776269e+06
0.52054914        	6.9384782779e+06
0.52242916        	6.9395340488e+06
0.52430033        	6.9406471241e+06
