# Region type :   patch main_inlet
# Faces           : 348
# Area            : 8.2964484169e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(p_rgh)
0.0021681777      	6.9445766805e+06
0.0099229098      	6.9455106825e+06
0.013672321       	6.9472410827e+06
0.015830949       	6.9492258568e+06
0.018084996       	6.9514965340e+06
0.020504472       	6.9543288243e+06
0.022937971       	6.9604648603e+06
0.025399178       	6.9716283220e+06
0.027896967       	6.9797730397e+06
0.030624273       	6.9775899212e+06
0.034931782       	6.9759672443e+06
0.040906243       	6.9736097424e+06
0.047715234       	6.9595218964e+06
0.052397469       	6.9565399664e+06
0.055749718       	6.9567715138e+06
0.058724445       	6.9567786298e+06
0.061408972       	6.9593640736e+06
0.064030542       	6.9640732853e+06
0.066859301       	6.9676130348e+06
0.069929382       	6.9673817350e+06
0.073448452       	6.9626230904e+06
0.077645508       	6.9400658654e+06
0.082343589       	6.8946010439e+06
0.086876095       	6.8564632758e+06
0.090763315       	6.8448948899e+06
0.094101884       	6.8450285503e+06
0.097212628       	6.8465616629e+06
0.1003125         	6.8488744526e+06
0.10353884        	6.8503245572e+06
0.10697101        	6.8484021407e+06
0.11039961        	6.8438514903e+06
0.11345542        	6.8397120079e+06
0.1162904         	6.8351804792e+06
0.11915104        	6.8309845671e+06
0.12217829        	6.8298878950e+06
0.12526373        	6.8335329249e+06
0.12820817        	6.8387608511e+06
0.13099586        	6.8424490453e+06
0.13374612        	6.8444982785e+06
0.13659966        	6.8460189019e+06
0.13967523        	6.8477304851e+06
0.14299138        	6.8485570400e+06
0.14646759        	6.8473457916e+06
0.15008981        	6.8465094249e+06
0.15387799        	6.8522047330e+06
0.15755623        	6.8690741053e+06
0.16083132        	6.8928128873e+06
0.16380175        	6.9164168205e+06
0.16670485        	6.9357833515e+06
0.16976335        	6.9490490608e+06
0.1730982         	6.9556915968e+06
0.17658314        	6.9560303980e+06
0.17994126        	6.9528174996e+06
0.18308748        	6.9500099307e+06
0.18609598        	6.9499091090e+06
0.18905428        	6.9527459340e+06
0.19197925        	6.9574406995e+06
0.19489589        	6.9626700108e+06
0.19781252        	6.9671604352e+06
0.20072401        	6.9697102403e+06
0.20366191        	6.9698120605e+06
0.20666789        	6.9679958415e+06
0.2096902         	6.9653556873e+06
0.21266311        	6.9626348378e+06
0.2155666         	6.9601110461e+06
0.21841093        	6.9579115623e+06
0.22119744        	6.9562478798e+06
0.22390632        	6.9551777027e+06
0.22651648        	6.9542307691e+06
0.22903841        	6.9525409011e+06
0.23151192        	6.9491188708e+06
0.23400096        	6.9429930633e+06
0.23657196        	6.9331525787e+06
0.2392785         	6.9190615248e+06
0.24211876        	6.9016830469e+06
0.24501799        	6.8838409103e+06
0.2478834         	6.8689567520e+06
0.25065977        	6.8590121242e+06
0.2533459         	6.8538621711e+06
0.25597698        	6.8526311132e+06
0.25860067        	6.8541854293e+06
0.26126027        	6.8564720274e+06
0.26399007        	6.8576203502e+06
0.2668064         	6.8568356816e+06
0.26970988        	6.8540002195e+06
0.27267817        	6.8495484100e+06
0.27567758        	6.8444031309e+06
0.27866696        	6.8397427190e+06
0.28163078        	6.8364108016e+06
0.28457188        	6.8346100915e+06
0.28753883        	6.8342329725e+06
0.29052783        	6.8352255906e+06
0.29353486        	6.8374251301e+06
0.29659202        	6.8403988614e+06
0.29969018        	6.8434777948e+06
0.30301934        	6.8464783625e+06
0.30658026        	6.8502746415e+06
0.31024889        	6.8572061525e+06
0.31382774        	6.8688471352e+06
0.31720839        	6.8844342118e+06
0.32041107        	6.9017688136e+06
0.32351278        	6.9182496225e+06
0.32660124        	6.9315915832e+06
0.32975261        	6.9402757120e+06
0.33300475        	6.9439176817e+06
0.33633829        	6.9436891080e+06
0.33966879        	6.9421922274e+06
0.34291084        	6.9420210837e+06
0.34603661        	6.9442719771e+06
0.34907161        	6.9486769914e+06
0.35206544        	6.9543252951e+06
0.35505201        	6.9600325082e+06
0.35803859        	6.9647329797e+06
0.36101915        	6.9678747226e+06
0.36398392        	6.9693245759e+06
0.36693606        	6.9691174188e+06
0.36988068        	6.9674773847e+06
0.37279146        	6.9648576331e+06
0.3756348         	6.9617627090e+06
0.37839435        	6.9585473561e+06
0.38107617        	6.9552451870e+06
0.38370256        	6.9515023831e+06
0.38629891        	6.9467661173e+06
0.38888402        	6.9406078585e+06
0.39149716        	6.9326560393e+06
0.39416154        	6.9226268697e+06
0.3968771         	6.9108339964e+06
0.39971551        	6.8979228531e+06
