# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961617386e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022358089      	0.0000000000e+00
0.011040624       	0.0000000000e+00
0.019000616       	0.0000000000e+00
0.025116136       	0.0000000000e+00
0.030887987       	0.0000000000e+00
0.035848343       	0.0000000000e+00
0.040686689       	0.0000000000e+00
0.045126316       	0.0000000000e+00
0.04921605        	0.0000000000e+00
0.053244807       	4.6967579100e-312
0.057220129       	3.1591668171e-300
0.061057797       	5.9109054638e-290
0.064775819       	7.6150382324e-281
0.068367964       	1.2405592888e-272
0.071769306       	2.3330136224e-265
0.074994451       	8.0607827899e-259
0.078128824       	1.2281521641e-252
0.081227396       	1.2855903196e-246
0.08429508        	8.6904683751e-241
0.087322797       	3.1942184443e-235
0.090301282       	5.8643527819e-230
0.093240287       	6.0472744778e-225
0.096116761       	3.3931782388e-220
0.098993234       	1.4700839083e-215
0.10181348        	3.7344179550e-211
0.10459574        	6.2281720397e-207
0.10737555        	8.5088340581e-203
0.11015016        	9.2671536944e-199
0.11291708        	6.5045382536e-195
0.11568162        	2.2268443649e-191
0.11845003        	3.0361738319e-188
0.12122339        	1.4897038503e-185
0.12400115        	2.7205901890e-183
0.12678325        	2.1977472429e-181
0.12956716        	1.0245029606e-179
0.13235107        	3.6321169606e-178
0.13512953        	1.1663144265e-176
0.13791164        	3.5929758947e-175
0.14070412        	1.0369563015e-173
0.14351587        	2.7640125749e-172
0.14635674        	6.9493555876e-171
0.14924013        	1.7173011222e-169
0.15217484        	4.3205910733e-168
0.15515932        	1.1310103484e-166
0.15818341        	3.1072118598e-165
0.16123605        	8.9170485368e-164
0.16430853        	2.6230701441e-162
0.16740505        	7.8222110698e-161
0.17053304        	2.3511338971e-159
0.17369978        	7.0583045021e-158
0.17690511        	2.0607757807e-156
0.18014626        	5.7024221457e-155
0.18340097        	1.4678102193e-153
0.18665568        	3.6345933498e-152
0.18991039        	9.4756665928e-151
0.19316511        	2.9822113792e-149
0.19641982        	1.3727908645e-147
0.19967453        	1.1645000258e-145
0.20286365        	1.9305833565e-143
0.20603515        	6.5318364352e-141
0.20919998        	3.5641578862e-138
0.2123535         	2.2760450940e-135
0.21548753        	1.4158288996e-132
0.21859532        	8.4006195393e-130
0.22167225        	4.9120717768e-127
0.22471568        	2.8093012729e-124
0.22771992        	1.4703853915e-121
0.23067892        	6.5015720601e-119
0.23358885        	2.2941394409e-116
0.23645331        	6.3655357342e-114
0.23928182        	1.4135115712e-111
0.24208426        	2.5877468399e-109
0.24486889        	4.0292402112e-107
0.24763777        	5.4401842748e-105
0.25038665        	6.4098208965e-103
0.25311209        	6.6428151096e-101
0.2558128         	6.1235360841e-99
0.25849185        	5.0983655709e-97
0.26115549        	3.8799122512e-95
0.26380915        	2.6917358164e-93
0.26646049        	1.6815250176e-91
0.26911408        	9.1877922266e-90
0.27177666        	4.2491772555e-88
0.27444395        	1.5785670290e-86
0.27711997        	4.5489015437e-85
0.279796          	9.7628230250e-84
0.28248247        	1.5636427114e-82
0.28517747        	1.8849191229e-81
0.28787248        	1.7558672002e-80
0.29056748        	1.3311386179e-79
0.29326249        	8.6821136539e-79
0.29595749        	5.1076921986e-78
0.2986525         	2.7975975784e-77
0.30137006        	1.4714583561e-76
0.3041221         	7.5438199683e-76
0.30689264        	3.7594643911e-75
0.3096829         	1.8438911446e-74
0.31249225        	9.0337819542e-74
0.31531605        	4.4779821068e-73
0.31814356        	2.2585890792e-72
0.32096101        	1.1567403345e-71
0.32375425        	5.9647892398e-71
0.32650808        	3.0549389598e-70
0.32920874        	1.5310758231e-69
0.3318423         	7.3957509141e-69
0.33439496        	3.3941039235e-68
0.33685248        	1.4598048806e-67
0.33920321        	5.8203167392e-67
0.34144124        	2.1393389010e-66
0.34356794        	7.2626810340e-66
0.34559058        	2.2967257707e-65
0.34752065        	6.8553865591e-65
0.34937175        	1.9619421950e-64
0.35115865        	5.4749895932e-64
0.35289506        	1.5139606175e-63
0.354593          	4.2108148258e-63
0.35626334        	1.1943348855e-62
0.35791463        	3.4956342548e-62
0.3595547         	1.0669259739e-61
0.36118949        	3.4228986295e-61
0.36282572        	1.1624129226e-60
0.36446794        	4.1935909966e-60
0.36612012        	1.6086245548e-59
0.36778613        	6.5524530635e-59
0.36946806        	2.8204507183e-58
0.37116898        	1.2761568478e-57
0.37289099        	6.0293502509e-57
0.37463376        	2.9487582368e-56
0.37639864        	1.4842163225e-55
0.37818353        	7.6303401367e-55
0.37998719        	3.9859471858e-54
0.38180681        	2.1039486173e-53
0.38363967        	1.1168406745e-52
0.38548075        	5.9199362165e-52
0.38733033        	3.1270680328e-51
0.38917992        	1.6281070219e-50
0.39102951        	8.3326481889e-50
0.39287909        	4.1801873462e-49
0.39472868        	2.0501943890e-48
0.39657826        	9.8087700044e-48
0.39842785        	4.5712277862e-47
0.40028151        	2.0812245327e-46
0.40216347        	9.4537614920e-46
0.40405424        	4.2121405637e-45
0.40595278        	1.8412062868e-44
0.40785716        	7.8970208412e-44
0.40976469        	3.3233370682e-43
0.41167241        	1.3723119359e-42
0.41357961        	5.5693551318e-42
0.41548524        	2.2228877174e-41
0.41739087        	8.7394642506e-41
0.41929982        	3.3902174439e-40
0.42121582        	1.2984643103e-39
0.42314428        	4.9119576307e-39
0.42509022        	1.8327370737e-38
0.42705856        	6.7261866283e-38
0.42905385        	2.4183989587e-37
0.43107904        	8.4720604294e-37
0.43313643        	2.8741761346e-36
0.43522614        	9.3736454368e-36
0.43734766        	2.9176900933e-35
0.43950069        	8.6162382975e-35
0.4416844         	2.4036383813e-34
0.44389901        	6.3262402676e-34
0.44614396        	1.5726502393e-33
0.44842071        	3.7090789502e-33
0.45073141        	8.3531254330e-33
0.45308042        	1.8107018430e-32
0.45547139        	3.8061433497e-32
0.45791192        	7.8185107973e-32
0.46041123        	1.5805728011e-31
0.46298042        	3.1661328270e-31
0.46563213        	6.3310249457e-31
0.46837708        	1.2733619843e-30
0.47122205        	2.5943265887e-30
0.47416654        	5.3783136068e-30
0.47719944        	1.1343105648e-29
0.48030294        	2.4231804026e-29
0.48346118        	5.2147762111e-29
0.48666989        	1.1284464678e-28
0.48993998        	2.4665507325e-28
0.49327641        	5.4600546074e-28
0.4966382         	1.2073695029e-27
0.5               	2.6381900326e-27
0.50339592        	5.7512648035e-27
0.50671391        	1.2291763020e-26
0.50992979        	2.6061450014e-26
0.51304341        	5.5860844641e-26
0.51606927        	1.2325273281e-25
0.51902223        	2.8328173601e-25
0.52191457        	6.8158631281e-25
0.52475459        	1.7140699450e-24
0.52754562        	4.4723327286e-24
0.53028753        	1.1969516779e-23
0.53297782        	3.2411045218e-23
0.53561181        	8.7537484107e-23
0.53818576        	2.3301657658e-22
0.54069773        	6.0611083816e-22
0.54314769        	1.5326960941e-21
0.54553816        	3.7599114921e-21
0.5478753         	8.9514572968e-21
0.55016347        	2.0686816718e-20
0.5524099         	4.6479806037e-20
0.55461984        	1.0165623374e-19
0.55679903        	2.1682560389e-19
0.5589519         	4.5187928679e-19
0.56108134        	9.2183515386e-19
0.56318945        	1.8442161208e-18
0.56527781        	3.6249452864e-18
0.56734751        	7.0124010883e-18
0.56940032        	1.3375340146e-17
0.57143712        	2.5187602100e-17
0.5734595         	4.6885242799e-17
0.57547195        	8.6410830619e-17
0.57747655        	1.5774647771e-16
0.57947864        	2.8549451439e-16
0.58148072        	5.1200510936e-16
0.58348963        	9.1023217801e-16
0.58550649        	1.6014587405e-15
0.58753519        	2.7857606397e-15
0.5895786         	4.7849783660e-15
0.59164059        	8.1079485012e-15
0.59371678        	1.3514503815e-14
0.59581119        	2.2149668570e-14
0.59790559        	3.5510417538e-14
0.6               	5.5685610000e-14
0.60214877        	8.6402623540e-14
0.60431659        	1.3166371825e-13
0.60650499        	1.9727755643e-13
0.60871631        	2.9114216860e-13
0.61095408        	4.2410645029e-13
0.61322309        	6.1127184193e-13
0.61552862        	8.7386566758e-13
0.61787663        	1.2421528730e-12
0.62027369        	1.7599146399e-12
0.6227259         	2.4911658708e-12
0.62523832        	3.5303634839e-12
0.62781392        	5.0171279603e-12
0.63045329        	7.1571298604e-12
0.63315412        	1.0249359258e-11
0.63591369        	1.4725422276e-11
0.63872837        	2.1199199202e-11
0.64159672        	3.0549198818e-11
0.64451961        	4.4055502028e-11
0.64749619        	6.3581098402e-11
0.6505246         	9.1800809675e-11
0.6535937         	1.3234698379e-10
0.65668451        	1.9004075103e-10
0.65977109        	2.7131755814e-10
0.66282875        	3.8531402680e-10
0.66584409        	5.4625787033e-10
0.66881028        	7.7693794387e-10
0.67172728        	1.1143479445e-09
0.67459984        	1.6185441118e-09
0.67743245        	2.3859585849e-09
0.68022483        	3.5683930867e-09
0.68297932        	5.4055866358e-09
0.68569307        	8.2645980393e-09
0.68836712        	1.2707149081e-08
0.6909957         	1.9553161946e-08
0.69357872        	3.0001273569e-08
0.69611139        	4.5720701859e-08
0.69862017        	6.9342309449e-08
0.70109075        	1.0422183745e-07
0.70348192        	1.5398529117e-07
0.70583119        	2.2489145153e-07
0.70814198        	3.2469710573e-07
0.71041799        	4.6359395295e-07
0.71266264        	6.5486454747e-07
0.71487923        	9.1577217079e-07
0.71707045        	1.2686213930e-06
0.71923832        	1.7420885291e-06
0.72138502        	2.3730471414e-06
0.72351241        	3.2085664068e-06
0.72562264        	4.3085049391e-06
0.72771787        	5.7481372278e-06
0.72980043        	7.6211063457e-06
0.73187363        	1.0043299603e-05
0.73394039        	1.3154569315e-05
0.73600475        	1.7123317170e-05
0.73806912        	2.2142926717e-05
0.74013591        	2.8432408923e-05
0.7422088         	3.6238336695e-05
0.74428918        	4.5817711281e-05
0.74637931        	5.7440227071e-05
0.74848031        	7.1369088633e-05
0.75059339        	8.7856338528e-05
0.75271942        	1.0713123766e-04
0.75485916        	1.2939565965e-04
0.75701372        	1.5482963790e-04
0.75918434        	1.8359669787e-04
0.76137243        	2.1585491016e-04
0.76358024        	2.5178393841e-04
0.7658104         	2.9159955021e-04
0.768066          	3.3557543316e-04
0.77035107        	3.8407501268e-04
0.77266927        	4.3754612280e-04
0.77502496        	4.9656120490e-04
0.77742198        	5.6180425465e-04
0.77986376        	6.3407270221e-04
0.78235383        	7.1427989312e-04
0.78489412        	8.0336308210e-04
0.78748346        	9.0215126161e-04
0.79012193        	1.0114394474e-03
0.79281105        	1.1319658269e-03
0.79553893        	1.2636762143e-03
0.7983271         	1.4080397339e-03
0.80113618        	1.5633414605e-03
0.80400493        	1.7321332701e-03
0.80690878        	1.9135872634e-03
0.80983813        	2.1077268560e-03
0.81277909        	2.3144720343e-03
0.81571901        	2.5342823015e-03
0.81864456        	2.7683674000e-03
0.82154738        	3.0192405152e-03
0.824422          	3.2904518156e-03
0.82726606        	3.5861925919e-03
0.83007876        	3.9106408236e-03
0.83285957        	4.2672954860e-03
0.83560765        	4.6584639079e-03
0.83832156        	5.0849004435e-03
0.84099982        	5.5457449652e-03
0.84364028        	6.0384342752e-03
0.84624205        	6.5591995408e-03
0.84880259        	7.1028013255e-03
0.85132124        	7.6635636576e-03
0.85379918        	8.2358589147e-03
0.85623659        	8.8138528702e-03
0.8586356         	9.3924655554e-03
0.86099731        	9.9668331634e-03
0.86332555        	1.0533272039e-02
0.86562245        	1.1088199313e-02
0.86789057        	1.1628631752e-02
0.87013298        	1.2152186688e-02
0.87235209        	1.2656754170e-02
0.8745483         	1.3140156382e-02
0.87672573        	1.3601307281e-02
0.87888553        	1.4038630285e-02
0.88103114        	1.4451120534e-02
0.88316247        	1.4837172638e-02
0.88528219        	1.5195861861e-02
0.88739986        	1.5527494067e-02
0.88951346        	1.5830734154e-02
0.89161077        	1.6103610423e-02
0.89370807        	1.6348589012e-02
0.89580538        	1.6566309587e-02
0.89790269        	1.6758014138e-02
0.9               	1.6925456660e-02
0.90212509        	1.7072565636e-02
0.90425864        	1.7199906341e-02
0.90640198        	1.7309911604e-02
0.90855631        	1.7404991587e-02
0.91072264        	1.7487456352e-02
0.91290273        	1.7559477181e-02
0.91509822        	1.7623010048e-02
0.91731102        	1.7679803097e-02
0.9195434         	1.7731397436e-02
0.92179753        	1.7779133433e-02
0.92407597        	1.7824180464e-02
0.92638176        	1.7867567488e-02
0.92871776        	1.7910222974e-02
0.93108637        	1.7952944723e-02
0.93349073        	1.7996470211e-02
0.93593284        	1.8041432980e-02
0.93841444        	1.8088377082e-02
0.94093618        	1.8137724645e-02
0.9434984         	1.8189759311e-02
0.94610131        	1.8244642314e-02
0.94874345        	1.8302383883e-02
0.95142389        	1.8362928365e-02
0.95414066        	1.8426171657e-02
0.95689159        	1.8491988784e-02
0.95967129        	1.8560139970e-02
0.9624736         	1.8630293938e-02
0.96529111        	1.8702060549e-02
0.96811297        	1.8775015749e-02
0.97093483        	1.8849018529e-02
0.97374885        	1.8923958284e-02
0.97654932        	1.8999824220e-02
0.97933229        	1.9076563125e-02
0.98209476        	1.9153913652e-02
