time,H2_mean_area,H2_std_area,H2_CoV_area,H2_Is_area,H2_mean_mass,H2_std_mass,H2_CoV_mass,H2_Is_mass,H2_mean_vol,H2_std_vol,H2_CoV_vol,H2_Is_vol,p_main_inlet_area,p_main_inlet_mass,p_main_inlet_vol,p_rgh_main_inlet_area,p_rgh_main_inlet_mass,p_rgh_main_inlet_vol,p_total_main_inlet_area,p_total_main_inlet_mass,p_total_main_inlet_vol,p_rgh_total_main_inlet_area,p_rgh_total_main_inlet_mass,p_rgh_total_main_inlet_vol,p_outlet_area,p_outlet_mass,p_outlet_vol,p_rgh_outlet_area,p_rgh_outlet_mass,p_rgh_outlet_vol,p_total_outlet_area,p_total_outlet_mass,p_total_outlet_vol,p_rgh_total_outlet_area,p_rgh_total_outlet_mass,p_rgh_total_outlet_vol,dP_p_area,dP_p_mass,dP_p_vol,dP_p_rgh_area,dP_p_rgh_mass,dP_p_rgh_vol,dP_p_total_area,dP_p_total_mass,dP_p_total_vol,dP_p_rgh_total_area,dP_p_rgh_total_mass,dP_p_rgh_total_vol,mdot_main_inlet,mdot_branch_inlet,mdot_outlet,mdot_balance_err,mdot_balance_pct
1.2,0.011051679,0.0052201778,0.47234251,0.0024932667,0.010916042,0.0051667445,0.47331667,0.0024724962,0.011088671,0.00513179,0.46279575,0.0024016012,6871404.9,6871405.6,6871405.6,6871404.9,6871405.6,6871405.6,6873201.5,6873249.3,6873249.3,6873201.5,6873249.3,6873249.3,6900000,6900000,6900000,6900001.1,6900000.6,6899999.5,6902490.7,6902509.9,6902508.2,6902491.7,6902510.5,6902507.7,-28595.073,-28594.416,-28594.416,-28596.142,-28595.003,-28593.964,-29289.125,-29260.586,-29258.82,-29290.194,-29261.173,-29258.368,-33.505198,-0.35580589,38.278494,4.4174898,11.540396
AVG,0.011051679,0.0052201778,0.47234251,0.0024932667,0.010916042,0.0051667445,0.47331667,0.0024724962,0.011088671,0.00513179,0.46279575,0.0024016012,6871404.9,6871405.6,6871405.6,6871404.9,6871405.6,6871405.6,6873201.5,6873249.3,6873249.3,6873201.5,6873249.3,6873249.3,6900000,6900000,6900000,6900001.1,6900000.6,6899999.5,6902490.7,6902509.9,6902508.2,6902491.7,6902510.5,6902507.7,-28595.073,-28594.416,-28594.416,-28596.142,-28595.003,-28593.964,-29289.125,-29260.586,-29258.82,-29290.194,-29261.173,-29258.368,-33.505198,-0.35580589,38.278494,4.4174898,11.540396
