# Region type :   patch main_inlet
# Faces           : 356
# Area            : 8.2961564767e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(p_rgh)
0.0021697718      	6.9445945898e+06
0.0091179012      	6.9452674692e+06
0.013919112       	6.9451986402e+06
0.015810148       	6.9456137416e+06
0.017375818       	6.9462807388e+06
0.019030437       	6.9472540675e+06
0.020809876       	6.9493898725e+06
0.022595892       	6.9547099659e+06
0.024365299       	6.9664515705e+06
0.026128117       	6.9871998867e+06
0.027879619       	7.0125339438e+06
0.029606043       	7.0286163228e+06
0.031295084       	7.0284819533e+06
0.033010499       	7.0219851941e+06
0.035044437       	7.0192835996e+06
0.038105406       	7.0199164976e+06
0.042034961       	7.0223162723e+06
0.046835712       	7.0156214456e+06
0.052998697       	6.9828842525e+06
0.056826631       	6.9784260259e+06
0.059934276       	6.9733404296e+06
0.062498854       	6.9696750709e+06
0.064746852       	6.9711295535e+06
0.06690706        	6.9777064423e+06
0.069050935       	6.9846568257e+06
0.071185748       	6.9880905270e+06
0.073356203       	6.9890834019e+06
0.075676314       	6.9859076916e+06
0.078209235       	6.9697557745e+06
0.081088445       	6.9349292383e+06
0.084643593       	6.8879859273e+06
0.088048852       	6.8590020927e+06
0.090674241       	6.8501080536e+06
0.092912645       	6.8468229342e+06
0.094865064       	6.8435173811e+06
0.096644201       	6.8402910573e+06
0.098365124       	6.8388251061e+06
0.10009132        	6.8399965804e+06
0.10203141        	6.8434648714e+06
0.10434406        	6.8471748918e+06
0.10727219        	6.8457844434e+06
0.11054604        	6.8351419862e+06
0.11341127        	6.8250479517e+06
0.11587981        	6.8177420894e+06
0.11821951        	6.8103292085e+06
0.12062273        	6.8032079079e+06
0.1231888         	6.8005699061e+06
0.12585223        	6.8055184179e+06
0.12842716        	6.8144984662e+06
0.13081845        	6.8221153219e+06
0.13305684        	6.8266342667e+06
0.13522919        	6.8288921344e+06
0.13743857        	6.8306338127e+06
0.13980402        	6.8337452359e+06
0.14246228        	6.8386296341e+06
0.14547918        	6.8422448080e+06
0.14866286        	6.8410397308e+06
0.15170154        	6.8371687353e+06
