# Region type :   patch branch_inlet
# Faces           : 51
# Area            : 3.1870525801e-03
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0022170817      	-2.7470236753e-01
0.0092645224      	-2.7553848689e-01
0.012884978       	-2.7632587579e-01
0.01665343        	-2.7860082105e-01
0.02034513        	-2.8176831733e-01
0.023827774       	-2.8192743078e-01
0.026932755       	-2.8266944108e-01
0.029800094       	-2.8331890504e-01
0.032644938       	-2.8492938009e-01
0.035440331       	-2.8637550531e-01
0.038180787       	-2.8684161986e-01
0.040808217       	-2.8728449192e-01
0.04332293        	-2.8774586896e-01
0.045797501       	-2.8860887482e-01
0.048249661       	-2.8968332850e-01
0.050679937       	-2.9033464824e-01
0.053068241       	-2.9075441947e-01
0.055391807       	-2.9109580966e-01
0.057672178       	-2.9158601216e-01
0.059928923       	-2.9233230358e-01
0.062169282       	-2.9297632407e-01
0.064385178       	-2.9343380743e-01
0.066552414       	-2.9373789886e-01
0.068669953       	-2.9403820507e-01
0.070748606       	-2.9449759131e-01
0.072802602       	-2.9495952717e-01
0.074841967       	-2.9533012150e-01
0.076862847       	-2.9556546219e-01
0.078865375       	-2.9576506928e-01
0.080852916       	-2.9608513212e-01
0.082835943       	-2.9644907601e-01
0.084808823       	-2.9676994943e-01
0.086769955       	-2.9697542474e-01
0.088710805       	-2.9717194846e-01
0.090635898       	-2.9745415880e-01
0.092546939       	-2.9775468910e-01
0.094441831       	-2.9798396692e-01
0.096325956       	-2.9813114937e-01
0.098210081       	-2.9832632023e-01
0.10009234        	-2.9857886407e-01
0.10193606        	-2.9878196238e-01
0.10377045        	-2.9891743490e-01
0.1055933         	-2.9908859478e-01
0.10740469        	-2.9931321386e-01
0.1091993         	-2.9946840451e-01
0.11096708        	-2.9956356602e-01
0.11269826        	-2.9970222814e-01
0.11438189        	-2.9983454230e-01
0.11599914        	-2.9986221491e-01
0.11752921        	-2.9984598364e-01
0.11895562        	-2.9983870719e-01
0.12026773        	-2.9977962284e-01
0.12146381        	-2.9962039480e-01
0.12255363        	-2.9937909488e-01
0.12355483        	-2.9908476939e-01
0.12448666        	-2.9874358592e-01
0.1253662         	-2.9835315061e-01
0.12620686        	-2.9791892575e-01
0.12701895        	-2.9745712622e-01
0.12781052        	-2.9698691265e-01
0.12858771        	-2.9652084475e-01
0.12935518        	-2.9606129094e-01
0.1301165         	-2.9560226588e-01
0.13087418        	-2.9513534163e-01
0.13163003        	-2.9465597121e-01
0.1323855         	-2.9416657342e-01
0.13314171        	-2.9367550336e-01
0.13389981        	-2.9319133199e-01
0.13466077        	-2.9271750383e-01
0.13542549        	-2.9225097917e-01
0.13619471        	-2.9178507002e-01
0.13696887        	-2.9131407499e-01
0.13774839        	-2.9083756190e-01
0.13853367        	-2.9036083207e-01
0.1393253         	-2.8989128928e-01
0.14012391        	-2.8943344453e-01
0.14093023        	-2.8898585383e-01
0.14174482        	-2.8854308235e-01
0.14256827        	-2.8810012426e-01
0.14340113        	-2.8765667038e-01
0.14424398        	-2.8721716289e-01
0.14509767        	-2.8678874831e-01
0.1459631         	-2.8637568726e-01
0.14684109        	-2.8597557377e-01
0.1477324         	-2.8558305305e-01
0.14863741        	-2.8519488887e-01
0.1495563         	-2.8481305573e-01
0.15048912        	-2.8444315044e-01
0.1514358         	-2.8408931582e-01
0.15239625        	-2.8374974541e-01
0.15336999        	-2.8341836849e-01
0.1543563         	-2.8309105622e-01
0.15535447        	-2.8276912309e-01
0.15636403        	-2.8245767638e-01
0.15738511        	-2.8215865671e-01
0.15841775        	-2.8187000611e-01
0.15946213        	-2.8158770143e-01
0.16051835        	-2.8131110277e-01
0.16158672        	-2.8104387737e-01
0.16266771        	-2.8078989423e-01
0.16376202        	-2.8054872772e-01
0.16487031        	-2.8031749665e-01
0.16599339        	-2.8009513377e-01
0.16713227        	-2.7988468411e-01
0.16828737        	-2.7969058534e-01
0.16946042        	-2.7951403743e-01
0.17065294        	-2.7935166836e-01
0.17186568        	-2.7920566615e-01
0.17309874        	-2.7907856001e-01
0.17435218        	-2.7897163223e-01
0.17562408        	-2.7888175746e-01
0.17691089        	-2.7880354758e-01
0.17820923        	-2.7873483168e-01
0.17951608        	-2.7867348732e-01
0.18082816        	-2.7861693136e-01
