# Region type :   patch main_inlet
# Faces           : 348
# Area            : 8.2964484169e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0014759729      	-3.3852937428e+01
0.0041173677      	-3.3865599805e+01
0.0067587626      	-3.3864657276e+01
0.0094001574      	-3.3864629255e+01
0.011899606       	-3.3866270164e+01
0.014536573       	-3.3875554598e+01
0.01717841        	-3.3884278173e+01
0.019820247       	-3.3901247970e+01
0.022462084       	-3.3968486231e+01
0.025103921       	-3.4035625189e+01
0.027745758       	-3.4031917057e+01
0.030387595       	-3.4026635376e+01
0.033029432       	-3.4026900455e+01
0.035671269       	-3.4021208859e+01
0.038313106       	-3.3996095274e+01
0.040954943       	-3.3953999632e+01
0.04359678        	-3.3942459375e+01
0.046238617       	-3.3939566031e+01
0.048880454       	-3.3931585854e+01
0.051522291       	-3.3944522709e+01
0.054164128       	-3.3965517988e+01
0.056805965       	-3.3974042237e+01
0.059447802       	-3.3985054788e+01
0.062089639       	-3.3984326183e+01
0.064731476       	-3.3973117841e+01
0.067373313       	-3.3959431610e+01
0.07001515        	-3.3943285358e+01
0.072656987       	-3.3925280409e+01
0.075298824       	-3.3875415145e+01
0.077940661       	-3.3774825996e+01
0.080582498       	-3.3634447351e+01
0.083224335       	-3.3502593628e+01
0.085866172       	-3.3427202446e+01
0.088508009       	-3.3411451728e+01
0.091149846       	-3.3424270731e+01
0.093791683       	-3.3442069310e+01
0.09643352        	-3.3452581845e+01
0.099075357       	-3.3443274214e+01
0.10171731        	-3.3414459394e+01
0.10435931        	-3.3378241373e+01
0.10700132        	-3.3346423103e+01
0.10964333        	-3.3324874040e+01
0.11228534        	-3.3311803182e+01
0.11492734        	-3.3307520753e+01
0.11756935        	-3.3320445816e+01
0.12021136        	-3.3350322088e+01
0.12285337        	-3.3380272957e+01
0.12549538        	-3.3394030987e+01
0.12813738        	-3.3389474369e+01
0.13077939        	-3.3374501411e+01
0.1334214         	-3.3358300389e+01
0.13606341        	-3.3347432811e+01
0.13870542        	-3.3343751601e+01
0.14134742        	-3.3345462516e+01
0.14398943        	-3.3351305879e+01
0.14663144        	-3.3362073859e+01
0.14927345        	-3.3381343848e+01
0.15191546        	-3.3416801795e+01
0.15455746        	-3.3477954857e+01
0.15719947        	-3.3568223708e+01
0.15984148        	-3.3675932360e+01
0.16248349        	-3.3775790287e+01
0.1651255         	-3.3844953672e+01
0.1677675         	-3.3876865083e+01
0.17040951        	-3.3880196498e+01
0.17305152        	-3.3870693187e+01
0.17569353        	-3.3863915941e+01
0.17833554        	-3.3870004286e+01
0.18097754        	-3.3889939203e+01
0.18361955        	-3.3916360798e+01
0.18626156        	-3.3940749238e+01
0.18890357        	-3.3959622306e+01
0.19154557        	-3.3972882647e+01
0.19418758        	-3.3978952572e+01
