# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961617386e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.001928031       	0.0000000000e+00
0.0066204697      	0.0000000000e+00
0.010030769       	0.0000000000e+00
0.011906972       	0.0000000000e+00
0.013705008       	0.0000000000e+00
0.015619259       	0.0000000000e+00
0.017547904       	0.0000000000e+00
0.019433094       	0.0000000000e+00
0.021292519       	0.0000000000e+00
0.023182891       	0.0000000000e+00
0.02502125        	0.0000000000e+00
0.026607595       	0.0000000000e+00
0.028013469       	0.0000000000e+00
0.029376892       	0.0000000000e+00
0.030734749       	0.0000000000e+00
0.032082619       	0.0000000000e+00
0.033416523       	0.0000000000e+00
0.034747782       	0.0000000000e+00
0.036112505       	7.2403500216e-314
0.037517471       	2.7684814212e-304
0.038881836       	2.7941331791e-296
0.040143504       	5.6491450759e-290
0.041339178       	9.0131204956e-285
0.042504548       	2.8809939123e-280
0.043640846       	3.0009436426e-276
0.044748064       	1.6355271144e-272
0.045841401       	7.2395446202e-269
0.046948465       	3.6417401882e-265
0.04808858        	2.4538456405e-261
0.049248753       	1.9237507236e-257
0.050390602       	1.2024258360e-253
0.05149099        	4.7458734291e-250
0.052559133       	1.2709312582e-246
0.053600321       	2.3901644267e-243
0.054606744       	2.9321587699e-240
0.05558401        	2.4819148440e-237
0.056555948       	1.7879970665e-234
0.057543207       	1.2982803880e-231
0.058550584       	9.8510696062e-229
0.059569073       	7.2737663475e-226
0.060579102       	4.5089131645e-223
0.061563529       	2.0748880744e-220
0.062520027       	7.0310370519e-218
0.063451447       	1.8015130188e-215
0.064358257       	3.5170857776e-213
0.065249331       	5.6031136761e-211
0.066141734       	8.1965465117e-209
0.067046638       	1.1850507151e-206
0.067964224       	1.6996828895e-204
0.068881987       	2.2544154541e-202
0.069780444       	2.4784945295e-200
0.070649201       	2.1282419653e-198
0.071492499       	1.4614528710e-196
0.072321592       	8.5646940490e-195
0.073145594       	4.5338924237e-193
0.073969608       	2.2513984682e-191
0.074796054       	1.0735996371e-189
0.075623491       	4.9261817964e-188
0.076445027       	2.1167517143e-186
0.077248325       	8.0542519015e-185
0.078019181       	2.5380749788e-183
0.078750068       	6.3975971997e-182
0.079444683       	1.3185345245e-180
0.080113743       	2.3543983972e-179
0.080766073       	3.8119250297e-178
0.081402689       	5.6055358816e-177
0.082017271       	7.2744172930e-176
0.082603565       	8.1406538098e-175
0.083159118       	7.8103426366e-174
0.083683177       	6.4276575420e-173
0.084174371       	4.5284510143e-172
0.084632225       	2.7381084052e-171
0.085058579       	1.4379470457e-170
0.085457934       	6.7051022419e-170
0.085836379       	2.8533810485e-169
0.086200066       	1.1382634196e-168
0.086554529       	4.3588910596e-168
0.08690409        	1.6323989558e-167
0.08725162        	6.0464441860e-167
0.087598848       	2.2247914745e-166
0.087946219       	8.1184532512e-166
0.088292859       	2.9224553362e-165
0.088637326       	1.0328219768e-164
0.088978198       	3.5723149771e-164
0.089314569       	1.2074069404e-163
0.089645958       	3.9849846724e-163
0.089972487       	1.2856098172e-162
0.090294327       	4.0576872392e-162
0.090611591       	1.2535700947e-161
0.090924257       	3.7906084956e-161
0.091232149       	1.1213617920e-160
0.091535147       	3.2447769587e-160
0.091833446       	9.1936218861e-160
0.092127399       	2.5548898641e-159
0.09241775        	6.9855184736e-159
0.09270538        	1.8861289384e-158
0.092991295       	5.0509520215e-158
0.093276371       	1.3468873950e-157
0.093561488       	3.5891503944e-157
0.093847303       	9.5723390427e-157
0.094134187       	2.5551067950e-156
0.094422231       	6.8229145349e-156
0.094711507       	1.8223372120e-155
0.095001576       	4.8591089912e-155
0.095292182       	1.2921694325e-154
0.095582788       	3.4214547498e-154
0.09587276        	9.0045555194e-154
0.096161917       	2.3549031504e-153
0.096449934       	6.1146024357e-153
0.096736557       	1.5751644612e-152
0.097021621       	4.0235945805e-152
0.097304915       	1.0183836648e-151
0.097586495       	2.5543323887e-151
0.097866115       	6.3435315585e-151
0.098143735       	1.5596589848e-150
0.098419286       	3.7960216193e-150
0.098692665       	9.1448925248e-150
0.098965027       	2.1895905492e-149
0.09923502        	5.1895998310e-149
0.099503434       	1.2213438024e-148
0.099771848       	2.8706680611e-148
0.10004036        	6.7433743118e-148
0.1003097         	1.5865973173e-147
0.10057977        	3.7365436921e-147
0.10085074        	8.8171285784e-147
0.10112265        	2.0866156979e-146
0.10139541        	4.9547945721e-146
0.10166885        	1.1806226209e-145
0.10194274        	2.8229295712e-145
0.10221684        	6.7733834444e-145
0.10249089        	1.6310329347e-144
0.10276465        	3.9417613686e-144
0.10303793        	9.5615830352e-144
0.10331052        	2.3280035636e-143
0.10358228        	5.6889366102e-143
0.10385305        	1.3950114916e-142
0.10412272        	3.4314261726e-142
0.10439117        	8.4622430214e-142
0.10465832        	2.0909482910e-141
0.10492414        	5.1732727129e-141
