# Region type :   sampledSurface planeZ4
# Faces           : 966
# Area            : 8.2959467459e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.002159518       	0.0000000000e+00
0.0097094453      	0.0000000000e+00
0.017263576       	5.5402765805e-256
0.024819414       	5.6658314952e-177
0.032375252       	3.6107510395e-147
0.03993109        	3.6531264438e-130
0.047486927       	3.1323775216e-116
0.055042765       	4.6929528201e-104
0.062598603       	3.4137812080e-93
0.070154441       	8.0136879274e-84
0.077710279       	2.4188648550e-76
0.085266116       	3.9929155354e-70
0.092821954       	1.4239005856e-64
0.10037736        	1.4957121845e-58
0.10792453        	1.6977417851e-53
0.1154717         	1.1871198584e-49
0.12301887        	2.0988843539e-46
0.13056604        	1.9925648178e-43
0.13811321        	7.4891843753e-41
0.14566038        	8.4407234117e-39
0.15320755        	3.7603675800e-37
0.16075472        	1.0713786009e-35
0.16830189        	2.4500699785e-34
0.17584906        	4.9965931769e-33
0.18339623        	1.2076934525e-31
0.1909434         	4.9510706244e-30
0.19849057        	3.9401252075e-28
0.20555571        	3.1937089765e-26
0.21191137        	1.6569985010e-24
0.21806441        	8.0907306296e-23
0.22396187        	3.8064391093e-21
0.22939783        	1.3600625763e-19
0.23430923        	3.1905170727e-18
0.23884173        	5.1302476097e-17
0.24320954        	6.3799608698e-16
0.24761456        	7.0199332940e-15
0.25219901        	7.4923096089e-14
0.25704062        	8.2984430692e-13
0.26223329        	9.2233828146e-12
0.26804623        	1.0600737517e-10
0.27487734        	1.2568580170e-09
0.2824821         	1.2632175753e-08
0.29009858        	9.0552400952e-08
0.29771506        	4.9542336855e-07
0.30528302        	2.0413933479e-06
0.31283019        	6.3772457413e-06
0.32037736        	1.6096329540e-05
0.32792453        	3.5320576387e-05
0.3354717         	7.0714062527e-05
0.34301887        	1.3488267529e-04
0.35056604        	2.5554328814e-04
0.35745951        	4.5091785884e-04
0.3632744         	7.0825109050e-04
0.36895392        	1.0590374321e-03
0.3746821         	1.5104430202e-03
0.38037974        	2.0365387896e-03
0.38589242        	2.5897689277e-03
0.39110984        	3.1204008155e-03
0.39606293        	3.6029591326e-03
0.40093023        	4.0422917965e-03
0.40555146        	4.4418892620e-03
0.41021252        	4.8756591887e-03
0.41502152        	5.4337651573e-03
0.42007819        	6.2319854468e-03
0.42548063        	7.3532974003e-03
0.43133088        	8.7046272492e-03
0.43773959        	9.9438558717e-03
0.4446575         	1.0662776026e-02
0.45185791        	1.0746512166e-02
0.45923189        	1.0439815604e-02
0.46678154        	1.0103400002e-02
0.47433119        	9.9920105973e-03
0.48188084        	1.0145294173e-02
0.48943049        	1.0517392800e-02
0.49698014        	1.1096512906e-02
0.5045283         	1.1955227581e-02
0.51207547        	1.3267093936e-02
0.51920192        	1.5141881235e-02
0.52533635        	1.7437860270e-02
0.53124465        	2.0301121506e-02
0.53708385        	2.3480964320e-02
0.54277123        	2.6260888366e-02
0.54820277        	2.7979431067e-02
0.55335337        	2.8647936691e-02
0.55826845        	2.8887925887e-02
0.56305169        	2.9305723966e-02
0.56782098        	2.9997178254e-02
0.57265918        	3.0398788417e-02
0.57765237        	2.9463557090e-02
0.58288883        	2.6311599138e-02
0.58844087        	2.1238431661e-02
0.5943323         	1.5820988345e-02
0.60064725        	1.1404724476e-02
0.60729742        	8.4601528617e-03
0.61423314        	6.7650293846e-03
0.62157455        	5.9465155726e-03
0.62915189        	5.7573903565e-03
0.63672923        	5.9898627503e-03
0.64430657        	6.4840128008e-03
0.6518839         	7.1506814423e-03
0.65946124        	7.9767387987e-03
0.66703858        	9.0332337088e-03
0.67461592        	1.0458301689e-02
0.68158652        	1.2258179462e-02
0.68779963        	1.4405810480e-02
0.69377273        	1.7021919712e-02
0.69970346        	2.0045611854e-02
0.70526425        	2.2978894896e-02
0.71055169        	2.5579679231e-02
0.71561477        	2.7867916360e-02
0.7205258         	3.0044617041e-02
0.72538731        	3.2097852772e-02
0.73028888        	3.3329773084e-02
0.73529997        	3.2390838434e-02
0.74050043        	2.8367237530e-02
0.74595156        	2.2158526418e-02
0.75168501        	1.5939767827e-02
0.75773852        	1.1156679014e-02
0.76411968        	8.0467757168e-03
0.77081571        	6.2633410535e-03
0.7779137         	5.3679758672e-03
0.78550237        	5.0668720461e-03
0.7931327         	5.1835792505e-03
0.80075472        	5.5794808089e-03
0.80830189        	6.1705973611e-03
0.81584906        	6.9341778604e-03
0.82339623        	7.9010758090e-03
0.8309434         	9.1581755516e-03
0.83826053        	1.0773766984e-02
0.84472467        	1.2645025518e-02
0.85081011        	1.4877047399e-02
0.85666046        	1.7468566295e-02
0.86227187        	2.0277241692e-02
0.86763581        	2.3122148602e-02
0.87279125        	2.5962124739e-02
0.87780413        	2.8885957075e-02
0.88279197        	3.1862955136e-02
0.8877798         	3.4104464080e-02
0.89285464        	3.4064962120e-02
0.89810858        	3.0548303635e-02
0.90358056        	2.4364519305e-02
0.90929361        	1.7842388425e-02
0.91528719        	1.2626562849e-02
0.92157277        	9.0970115562e-03
0.92816067        	6.9688682246e-03
0.93513917        	5.8148317520e-03
0.94262263        	5.3152935580e-03
0.95017229        	5.2757921858e-03
0.95772194        	5.5454230397e-03
0.96527159        	6.0451160507e-03
0.97282125        	6.7445429909e-03
0.9803709         	7.6587141941e-03
0.98792055        	8.8505233146e-03
0.99533809        	1.0390127531e-02
1.001922          	1.2167593735e-02
1.008104          	1.4280311941e-02
1.0140157         	1.6757886648e-02
1.01968           	1.9551800657e-02
1.025108          	2.2587771113e-02
1.0303364         	2.5848742956e-02
1.0354372         	2.9385209194e-02
1.0404868         	3.2956819102e-02
1.0455602         	3.5421741185e-02
1.0507288         	3.4908518341e-02
1.0560503         	3.0591135870e-02
1.0615609         	2.4031664950e-02
1.0672901         	1.7650263774e-02
1.0732675         	1.2737140020e-02
1.0795056         	9.4383773761e-03
1.0860295         	7.4190229582e-03
1.0929194         	6.2878042582e-03
1.1003774         	5.7578759289e-03
1.1079245         	5.6745721936e-03
1.1154717         	5.9053288810e-03
1.1230189         	6.3806380613e-03
1.130566          	7.0723652854e-03
1.1381132         	7.9895112000e-03
1.1456604         	9.1833747093e-03
1.1530417         	1.0702962968e-02
1.1597072         	1.2468677134e-02
1.1659543         	1.4551388544e-02
