# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961617386e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022270965      	0.0000000000e+00
0.0096097579      	0.0000000000e+00
0.013010141       	0.0000000000e+00
0.015529156       	0.0000000000e+00
0.018148069       	0.0000000000e+00
0.020857049       	0.0000000000e+00
0.02347722        	0.0000000000e+00
0.026041769       	0.0000000000e+00
0.028605501       	0.0000000000e+00
0.031064934       	0.0000000000e+00
0.033272514       	0.0000000000e+00
0.035314692       	0.0000000000e+00
0.037336227       	5.5084710955e-315
0.039372081       	1.0347424624e-303
0.041394097       	2.3437195903e-294
0.043402323       	1.2067929465e-286
0.045418211       	6.9741166352e-280
0.047440984       	2.6005493254e-273
0.049404863       	6.9647470557e-267
0.051270606       	6.0255363701e-261
0.053080282       	2.3817911437e-255
0.05487189        	6.3234144350e-250
0.056648489       	1.1161307311e-244
0.058411791       	1.3044880763e-239
0.060178796       	1.1644578788e-234
0.061961981       	8.5649954165e-230
0.063737396       	4.0929572057e-225
0.06546678        	9.3510973960e-221
0.067149859       	1.0533033829e-216
0.068799377       	6.6720505223e-213
0.070418288       	2.5657346723e-209
0.07201351        	6.6951316233e-206
0.073605298       	1.4052897147e-202
0.075207256       	2.6104321015e-199
0.076810873       	4.0818718271e-196
0.078401693       	4.9783604066e-193
0.079973704       	4.6647658310e-190
0.081525887       	3.4112766318e-187
0.08305684        	1.9659676868e-184
0.084573195       	9.2821675149e-182
0.086091001       	3.8563663888e-179
0.08761111        	1.4137177293e-176
0.08913122        	4.5899072148e-174
0.090640976       	1.2901101132e-171
0.092133166       	3.1009514893e-169
0.093607826       	6.4510218996e-167
0.095066271       	1.1959382544e-164
0.096517367       	2.1810302094e-162
0.097968464       	4.5460602212e-160
0.099419561       	1.2136928423e-157
0.10086877        	3.9478406418e-155
0.10230429        	1.2713364045e-152
0.10372716        	3.6473014055e-150
0.10514173        	9.0554928867e-148
0.1065501         	1.9298518777e-145
0.1079494         	3.4706373486e-143
0.1093265         	4.9750545443e-141
0.11066394        	5.3097509799e-139
0.11195448        	4.1847838232e-137
0.11319772        	2.4822413025e-135
0.11438549        	1.0459843816e-133
0.11550788        	2.7216771134e-132
0.11655434        	4.8766722018e-131
0.11751382        	5.8282134485e-130
0.11839213        	4.7065721063e-129
0.11920705        	2.8055921999e-128
0.11997595        	1.3317548373e-127
0.12071176        	5.3281193012e-127
0.12142366        	1.8702627007e-126
0.12211744        	5.9211791024e-126
0.12279585        	1.7235065273e-125
0.12345995        	4.6809733647e-125
0.12411069        	1.2021221477e-124
0.12474941        	2.9544937515e-124
0.12537756        	7.0204579882e-124
0.12599666        	1.6272228376e-123
0.12660865        	3.7101513858e-123
0.12721581        	8.3829457089e-123
0.12782027        	1.8865794916e-122
0.1284235         	4.2418111344e-122
0.1290265         	9.5493742088e-122
