# Region type :   patch main_inlet
# Faces           : 348
# Area            : 8.2964479394e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(p_rgh)
0.001928031       	6.9435759683e+06
0.0066204697      	6.9448227901e+06
0.010030769       	6.9447880056e+06
0.011906972       	6.9449105008e+06
0.013705008       	6.9450313558e+06
0.015619259       	6.9457035348e+06
0.017547904       	6.9466236315e+06
0.019433094       	6.9472979825e+06
0.021292519       	6.9483971129e+06
0.023182891       	6.9499299532e+06
0.02502125        	6.9508454104e+06
0.026607595       	6.9509254728e+06
0.028013469       	6.9507588234e+06
0.029376892       	6.9506825336e+06
0.030734749       	6.9507023844e+06
0.032082619       	6.9507094300e+06
0.033416523       	6.9506416366e+06
0.034747782       	6.9504824811e+06
0.036112505       	6.9503361746e+06
0.037517471       	6.9504699226e+06
0.038881836       	6.9510066223e+06
0.040143504       	6.9516536413e+06
0.041339178       	6.9520998695e+06
0.042504548       	6.9522798447e+06
0.043640846       	6.9523225142e+06
0.044748064       	6.9523572376e+06
0.045841401       	6.9524034207e+06
0.046948465       	6.9524157779e+06
0.04808858        	6.9523465125e+06
0.049248753       	6.9522103859e+06
0.050390602       	6.9521430846e+06
0.05149099        	6.9522902262e+06
0.052559133       	6.9526413604e+06
0.053600321       	6.9530421785e+06
0.054606744       	6.9533509655e+06
0.05558401        	6.9535562605e+06
0.056555948       	6.9537222243e+06
0.057543207       	6.9538796584e+06
0.058550584       	6.9539799653e+06
0.059569073       	6.9539526275e+06
0.060579102       	6.9538073464e+06
0.061563529       	6.9536527418e+06
0.062520027       	6.9536072140e+06
0.063451447       	6.9537093030e+06
0.064358257       	6.9539033985e+06
0.065249331       	6.9541036707e+06
0.066141734       	6.9542604360e+06
0.067046638       	6.9543688648e+06
0.067964224       	6.9544246084e+06
0.068881987       	6.9543705810e+06
0.069780444       	6.9541263161e+06
0.070649201       	6.9536727608e+06
0.071492499       	6.9530466704e+06
0.072321592       	6.9522542586e+06
0.073145594       	6.9512076061e+06
0.073969608       	6.9497118876e+06
0.074796054       	6.9474855560e+06
0.075623491       	6.9442125795e+06
0.076445027       	6.9396427590e+06
0.077248325       	6.9337205882e+06
0.078019181       	6.9266489847e+06
0.078750068       	6.9187910821e+06
0.079444683       	6.9105078367e+06
0.080113743       	6.9021059899e+06
0.080766073       	6.8939170095e+06
0.081402689       	6.8863512294e+06
0.082017271       	6.8798201491e+06
0.082603565       	6.8745691500e+06
0.083159118       	6.8706300143e+06
0.083683177       	6.8678851275e+06
0.084174371       	6.8661340391e+06
0.084632225       	6.8651359393e+06
0.085058579       	6.8646584767e+06
0.085457934       	6.8645118361e+06
0.085836379       	6.8645593973e+06
0.086200066       	6.8647096286e+06
0.086554529       	6.8649026864e+06
0.08690409        	6.8650994501e+06
0.08725162        	6.8652743690e+06
0.087598848       	6.8654120761e+06
