# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961616953e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0022328599      	1.9172061085e+01
0.013770526       	1.9158139206e+01
0.025290374       	1.9716012786e+01
0.035768031       	2.5358583261e+01
0.045976227       	4.4511533294e+01
0.055798215       	5.1848477815e+01
0.065487328       	5.3595299027e+01
0.074536052       	5.4703184874e+01
0.082450501       	5.4658809237e+01
0.089782593       	5.4328436737e+01
0.097080741       	5.4743392886e+01
0.10468577        	5.5268128523e+01
0.11341224        	5.3364261584e+01
0.12350552        	4.4237571849e+01
0.13487663        	3.0038209376e+01
0.14671725        	2.3695062048e+01
0.15855786        	2.1046006100e+01
0.17039847        	2.0449172135e+01
0.18223908        	1.9695541047e+01
0.19407969        	1.9789847281e+01
0.20591716        	2.7007112280e+01
0.21775148        	3.9251308790e+01
0.22947529        	4.7550306855e+01
0.24009566        	5.0992379910e+01
0.24932443        	5.2379088723e+01
0.25754043        	5.2998558488e+01
0.26540942        	5.3784955838e+01
0.27346911        	5.4302963592e+01
0.2821754         	5.2517637368e+01
0.29172289        	4.6504723122e+01
0.30212778        	3.7482923310e+01
0.31311878        	2.9615719824e+01
0.3248729         	2.4905904831e+01
0.33670394        	2.2631253916e+01
0.34853498        	2.0934142333e+01
0.36036602        	2.0538918006e+01
0.37219706        	2.4672828574e+01
0.3840281         	3.2907251859e+01
0.39585914        	4.1378889384e+01
0.40733851        	4.6917949068e+01
0.41728215        	4.9440022622e+01
0.42601529        	5.0942186434e+01
0.43385325        	5.2138907925e+01
0.44078227        	5.2624450661e+01
0.44686903        	5.2083615895e+01
0.45247448        	5.0553729492e+01
0.45796876        	4.8098426958e+01
0.46353113        	4.4810023982e+01
0.46925023        	4.0912788072e+01
0.4752064         	3.6795124093e+01
0.48155143        	3.2882702849e+01
0.48859321        	2.9482131463e+01
0.49691139        	2.6713485286e+01
0.50720608        	2.4480413853e+01
0.51902697        	2.2779170619e+01
0.52997731        	2.3063558645e+01
0.53843925        	2.5558301680e+01
0.5456016         	2.9194002359e+01
0.55226802        	3.3347110144e+01
0.55881005        	3.7553852347e+01
0.56523635        	4.1297135376e+01
0.57126734        	4.4228836475e+01
0.57668774        	4.6355041997e+01
0.58165709        	4.7941867470e+01
0.58648417        	4.9244373188e+01
0.59134142        	5.0400692705e+01
0.5963634         	5.1436396198e+01
0.60158525        	5.2225394309e+01
0.60694204        	5.2538937117e+01
0.61235438        	5.2126185623e+01
0.61781233        	5.0762837920e+01
0.62333661        	4.8462214963e+01
0.62895026        	4.5470119689e+01
0.63470611        	4.2097840800e+01
0.64071549        	3.8597053812e+01
0.64720985        	3.5151556077e+01
0.65458658        	3.1797274816e+01
0.66353716        	2.8415736501e+01
0.67471042        	2.5140074212e+01
0.68647302        	2.3256279067e+01
0.69707012        	2.3980787343e+01
0.7058174         	2.6774591443e+01
0.71327654        	3.0369904981e+01
0.72015993        	3.4089041181e+01
0.72664363        	3.7512445281e+01
0.73271521        	4.0463705628e+01
0.73837565        	4.2945121374e+01
0.7437401         	4.5083804953e+01
0.74900029        	4.6998940447e+01
0.75429669        	4.8724761121e+01
0.75970985        	5.0208800690e+01
0.76521891        	5.1292252056e+01
0.77073972        	5.1767330175e+01
0.77622464        	5.1484772635e+01
0.78163819        	5.0416114158e+01
0.78703872        	4.8626104965e+01
0.79243925        	4.6277035350e+01
0.79802763        	4.3538190047e+01
0.80385404        	4.0657203466e+01
0.81020989        	3.7661987713e+01
0.81737057        	3.4504225808e+01
0.82577035        	3.1058191371e+01
0.83573291        	2.7423624980e+01
0.84665035        	2.4757813876e+01
0.85695669        	2.4424833349e+01
0.86602163        	2.6177627576e+01
0.87406015        	2.9073872999e+01
0.88132409        	3.2310688221e+01
0.88795519        	3.5397622302e+01
0.89404216        	3.8169462487e+01
0.89971779        	4.0659890271e+01
0.90517866        	4.2958688895e+01
0.91059905        	4.5113999613e+01
0.91610457        	4.7090970807e+01
0.92171165        	4.8751041718e+01
0.92733962        	4.9904159625e+01
0.93289998        	5.0411342762e+01
0.93836199        	5.0220148955e+01
0.94375415        	4.9323183500e+01
0.94912163        	4.7814386221e+01
0.95455079        	4.5826807262e+01
0.96015348        	4.3453360987e+01
0.96605934        	4.0816067873e+01
0.97243788        	3.7987056634e+01
0.97953081        	3.4912596976e+01
0.98759646        	3.1559023728e+01
0.996708          	2.8163539517e+01
1.006417          	2.5609051422e+01
1.0161031         	2.4808766468e+01
1.025101          	2.5794265331e+01
1.0332627         	2.7883583233e+01
1.040619          	3.0380376053e+01
1.0472765         	3.2857431819e+01
1.0533813         	3.5160033199e+01
1.059111          	3.7283835307e+01
1.0646626         	3.9263799124e+01
1.070194          	4.1100778476e+01
1.0757968         	4.2733507969e+01
1.0814838         	4.4031451852e+01
1.087175          	4.4845155426e+01
1.0927511         	4.5115965653e+01
1.0983272         	4.4839081312e+01
1.1037866         	4.4037763420e+01
1.1092083         	4.2804049161e+01
1.1147132         	4.1231892949e+01
1.1204025         	3.9372290338e+01
1.1263993         	3.7275869863e+01
1.1328427         	3.4987848249e+01
1.1399001         	3.2474362238e+01
1.1477111         	2.9766366028e+01
1.1562841         	2.7127425711e+01
1.1653395         	2.5150589458e+01
1.1744108         	2.4412751956e+01
1.183088          	2.4967269575e+01
1.1911384         	2.6412558561e+01
1.1985445         	2.8273191952e+01
