# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961616953e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.002159518       	1.9172165569e+01
0.0097094453      	1.9161629015e+01
0.017263576       	1.9155400648e+01
0.024819414       	1.9367952062e+01
0.032375252       	2.1468242329e+01
0.03993109        	3.4092834902e+01
0.047486927       	5.0048567595e+01
0.055042765       	5.0358294032e+01
0.062598603       	5.1591150818e+01
0.070154441       	5.3419544540e+01
0.077710279       	5.3320562705e+01
0.085266116       	5.1997277995e+01
0.092821954       	5.1127243202e+01
0.10037736        	5.1684037794e+01
0.10792453        	5.1866716785e+01
0.1154717         	4.7842361508e+01
0.12301887        	3.7749475600e+01
0.13056604        	2.6860744770e+01
0.13811321        	2.1800050888e+01
0.14566038        	1.9906138182e+01
0.15320755        	1.8715223745e+01
0.16075472        	1.9097503007e+01
0.16830189        	1.9734306690e+01
0.17584906        	2.0191031061e+01
0.18339623        	2.0612350030e+01
0.1909434         	2.1688041469e+01
0.19849057        	2.6200799942e+01
0.20555571        	3.4446673313e+01
0.21191137        	4.2666527281e+01
0.21806441        	4.8217040545e+01
0.22396187        	5.0843389964e+01
0.22939783        	5.2060047610e+01
0.23430923        	5.2666468134e+01
0.23884173        	5.2854977731e+01
0.24320954        	5.2740028035e+01
0.24761456        	5.2446044737e+01
0.25219901        	5.2153352683e+01
0.25704062        	5.1964919800e+01
0.26223329        	5.1739165529e+01
0.26804623        	5.1044580285e+01
0.27487734        	4.8706655404e+01
0.2824821         	4.3024169636e+01
0.29009858        	3.4884441775e+01
0.29771506        	2.7368697050e+01
0.30528302        	2.2895781824e+01
0.31283019        	2.0999601126e+01
0.32037736        	2.0347830428e+01
0.32792453        	2.0252266673e+01
0.3354717         	2.0394615370e+01
0.34301887        	2.0813061167e+01
0.35056604        	2.2189413716e+01
0.35745951        	2.5185381291e+01
0.3632744         	2.9481438987e+01
0.36895392        	3.4993369665e+01
0.3746821         	4.0820982957e+01
0.38037974        	4.5646237028e+01
0.38589242        	4.8752653497e+01
0.39110984        	5.0412979675e+01
0.39606293        	5.1263466986e+01
0.40093023        	5.1738960396e+01
0.40555146        	5.2027040999e+01
0.41021252        	5.2234732585e+01
0.41502152        	5.2352339072e+01
0.42007819        	5.2298287333e+01
0.42548063        	5.1846841959e+01
0.43133088        	5.0471527536e+01
0.43773959        	4.7620886413e+01
0.4446575         	4.2701947596e+01
0.45185791        	3.6230042851e+01
0.45923189        	3.0010672029e+01
0.46678154        	2.5516331609e+01
0.47433119        	2.3053781442e+01
0.48188084        	2.1775752737e+01
0.48943049        	2.0950353623e+01
0.49698014        	2.0512120040e+01
0.5045283         	2.0819615434e+01
0.51207547        	2.2501465426e+01
0.51920192        	2.5842959263e+01
0.52533635        	3.0173369140e+01
0.53124465        	3.5210432489e+01
0.53708385        	4.0184754717e+01
0.54277123        	4.4243038138e+01
0.54820277        	4.7036367235e+01
0.55335337        	4.8793677736e+01
0.55826845        	4.9910573373e+01
0.56305169        	5.0687291829e+01
0.56782098        	5.1292909537e+01
0.57265918        	5.1736308492e+01
0.57765237        	5.1943076906e+01
0.58288883        	5.1801211297e+01
0.58844087        	5.0989570706e+01
0.5943323         	4.9128447498e+01
0.60064725        	4.5826165256e+01
0.60729742        	4.1036167033e+01
0.61423314        	3.5522369226e+01
0.62157455        	3.0363861138e+01
0.62915189        	2.6509298508e+01
0.63672923        	2.4085471859e+01
0.64430657        	2.2530368465e+01
0.6518839         	2.1511366655e+01
0.65946124        	2.1160632659e+01
0.66703858        	2.1867783685e+01
0.67461592        	2.4123200452e+01
0.68158652        	2.7777963738e+01
0.68779963        	3.2127623054e+01
0.69377273        	3.6672282754e+01
0.69970346        	4.0814855916e+01
0.70526425        	4.3949143276e+01
0.71055169        	4.6144431026e+01
0.71561477        	4.7638982004e+01
0.7205258         	4.8667949120e+01
0.72538731        	4.9382121968e+01
0.73028888        	4.9853763666e+01
0.73529997        	5.0056502790e+01
0.74050043        	4.9941961739e+01
0.74595156        	4.9292097869e+01
0.75168501        	4.7790656877e+01
0.75773852        	4.5193165380e+01
0.76411968        	4.1362451877e+01
0.77081571        	3.6682843136e+01
0.7779137         	3.1947515952e+01
0.78550237        	2.7919475149e+01
0.7931327         	2.5113052513e+01
0.80075472        	2.3218390164e+01
0.80830189        	2.1958142559e+01
0.81584906        	2.1389891904e+01
0.82339623        	2.1748279959e+01
0.8309434         	2.3361710750e+01
0.83826053        	2.6337844826e+01
0.84472467        	3.0005527297e+01
0.85081011        	3.3879987392e+01
0.85666046        	3.7415798563e+01
0.86227187        	4.0253619690e+01
0.86763581        	4.2319770754e+01
0.87279125        	4.3760120257e+01
0.87780413        	4.4766362883e+01
0.88279197        	4.5473362751e+01
0.8877798         	4.5926953612e+01
0.89285464        	4.6114811934e+01
0.89810858        	4.6000534352e+01
0.90358056        	4.5418063850e+01
0.90929361        	4.4186160201e+01
0.91528719        	4.2101848314e+01
0.92157277        	3.9037724594e+01
0.92816067        	3.5285665492e+01
0.93513917        	3.1417897840e+01
0.94262263        	2.7984543625e+01
0.95017229        	2.5458537135e+01
0.95772194        	2.3665820259e+01
0.96527159        	2.2435814548e+01
0.97282125        	2.1867258623e+01
0.9803709         	2.2156263468e+01
0.98792055        	2.3545951062e+01
0.99533809        	2.6144747580e+01
1.001922          	2.9386113882e+01
1.008104          	3.2843264750e+01
1.0140157         	3.6043334844e+01
1.01968           	3.8691344795e+01
1.025108          	4.0708883336e+01
1.0303364         	4.2188055356e+01
1.0354372         	4.3279110757e+01
1.0404868         	4.4074079318e+01
1.0455602         	4.4598472949e+01
1.0507288         	4.4858056258e+01
1.0560503         	4.4786330603e+01
1.0615609         	4.4259512071e+01
1.0672901         	4.3156518205e+01
1.0732675         	4.1270508033e+01
1.0795056         	3.8547509295e+01
1.0860295         	3.5277383371e+01
1.0929194         	3.1894490608e+01
1.1003774         	2.8811825279e+01
1.1079245         	2.6438524247e+01
1.1154717         	2.4665992578e+01
1.1230189         	2.3443169691e+01
1.130566          	2.2878271147e+01
1.1381132         	2.3144255585e+01
1.1456604         	2.4432735411e+01
1.1530417         	2.6801565907e+01
1.1597072         	2.9785219204e+01
1.1659543         	3.2941481803e+01
1.1719153         	3.5859677162e+01
1.1776248         	3.8299301006e+01
1.1831037         	4.0197382194e+01
1.1884064         	4.1635770089e+01
1.1935734         	4.2712200312e+01
1.1987147         	4.3495354845e+01
