# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961617386e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(H2)
0.0022358089      	0.0000000000e+00
0.01108658        	0.0000000000e+00
0.02050321        	0.0000000000e+00
0.028212545       	0.0000000000e+00
0.034384994       	0.0000000000e+00
0.039952598       	0.0000000000e+00
0.045143099       	0.0000000000e+00
0.049837234       	0.0000000000e+00
0.054418945       	5.6023071951e-317
0.058905116       	2.5603534160e-304
0.063195479       	1.7470923500e-293
0.067309612       	1.0726760655e-283
0.071209283       	1.0532087388e-274
0.074872269       	8.3614161273e-267
0.078380861       	1.0374670523e-259
0.081825014       	4.6225777933e-253
0.085235011       	1.0060186741e-246
0.088586129       	9.3406850179e-241
0.091871681       	3.7397666667e-235
0.095108664       	7.9498495142e-230
0.098264365       	8.6603532402e-225
0.10139702        	7.3696846706e-220
0.10448676        	4.9117440026e-215
0.10757281        	2.8576851723e-210
0.1106578         	1.0645228142e-205
0.11373802        	1.8067908341e-201
0.1168172         	1.1013532295e-197
0.11990702        	2.1178908829e-194
0.12301363        	1.2401167838e-191
0.12613724        	2.4695777583e-189
0.12927376        	2.1755103799e-187
0.13241715        	1.1915482264e-185
0.13556787        	5.4006256671e-184
0.13872293        	2.2694240131e-182
0.14189899        	8.9164827337e-181
0.14511484        	3.2676506646e-179
0.14839293        	1.1683257030e-177
0.1517551         	4.3540495924e-176
0.1552117         	1.7771304141e-174
0.15875193        	8.0700729790e-173
0.1623481         	3.9929956458e-171
0.16598851        	2.0983635658e-169
0.16968364        	1.1550836659e-167
0.17345618        	6.6338182475e-166
0.17731237        	3.8519264116e-164
0.18124596        	2.1674814587e-162
0.18523106        	1.1663040441e-160
0.18922267        	6.3813263117e-159
0.19321427        	4.3707126438e-157
0.19720588        	5.1655171478e-155
0.20116241        	1.4576614471e-152
0.20500912        	1.0400720791e-149
0.20882157        	1.7361511938e-146
0.21261224        	4.3467840833e-143
0.21637508        	1.1265403648e-139
0.22009389        	2.6212298979e-136
0.22375008        	5.2361187976e-133
0.22733193        	8.5173376917e-130
0.23083563        	1.0626286683e-126
0.23426209        	9.8068203378e-124
0.23761862        	6.7265718342e-121
0.24091576        	3.5245552375e-118
0.24416583        	1.4648551184e-115
0.24737947        	5.0153441290e-113
0.25056156        	1.4536820995e-110
0.25371219        	3.6246810853e-108
0.25682784        	7.8112480271e-106
0.25991068        	1.4659963498e-103
0.26296715        	2.4000172751e-101
0.26600861        	3.4004687858e-99
0.2690443         	4.0434874254e-97
