# Region type :   patch main_inlet
# Faces           : 356
# Area            : 8.2961564767e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0021697718      	-3.3862834732e+01
0.0091179012      	-3.3867153796e+01
0.013919112       	-3.3866817177e+01
0.015810148       	-3.3868839575e+01
0.017375818       	-3.3872092658e+01
0.019030437       	-3.3876837653e+01
0.020809876       	-3.3887252285e+01
0.022595892       	-3.3913194486e+01
0.024365299       	-3.3970448887e+01
0.026128117       	-3.4071620899e+01
0.027879619       	-3.4195154582e+01
0.029606043       	-3.4273577277e+01
0.031295084       	-3.4272924397e+01
0.033010499       	-3.4241246509e+01
0.035044437       	-3.4228072492e+01
0.038105406       	-3.4231157813e+01
0.042034961       	-3.4242859712e+01
0.046835712       	-3.4210211425e+01
0.052998697       	-3.4050578206e+01
0.056826631       	-3.4028837868e+01
0.059934276       	-3.4004039002e+01
0.062498854       	-3.3986166048e+01
0.064746852       	-3.3993258199e+01
0.06690706        	-3.4025328028e+01
0.069050935       	-3.4059219651e+01
0.071185748       	-3.4075963729e+01
0.073356203       	-3.4080805379e+01
0.075676314       	-3.4065319345e+01
0.078209235       	-3.3986557534e+01
0.081088445       	-3.3816732462e+01
0.084643593       	-3.3587824080e+01
0.088048852       	-3.3446493607e+01
0.090674241       	-3.3403122960e+01
0.092912645       	-3.3387102980e+01
0.094865064       	-3.3370984063e+01
0.096644201       	-3.3355251828e+01
0.098365124       	-3.3348103420e+01
0.10009132        	-3.3353815448e+01
0.10203141        	-3.3370727326e+01
0.10434406        	-3.3388818086e+01
0.10727219        	-3.3382037910e+01
0.11054604        	-3.3330142894e+01
0.11341127        	-3.3280921901e+01
0.11587981        	-3.3245296157e+01
0.11821951        	-3.3209148901e+01
0.12062273        	-3.3174423647e+01
0.1231888         	-3.3161559931e+01
0.12585223        	-3.3185689380e+01
0.12842716        	-3.3229478025e+01
0.13081845        	-3.3266619827e+01
0.13305684        	-3.3288655803e+01
0.13522919        	-3.3299666153e+01
0.13743857        	-3.3308159288e+01
0.13980402        	-3.3323331375e+01
0.14246228        	-3.3347148814e+01
0.14547918        	-3.3364777447e+01
0.14866286        	-3.3358901435e+01
0.15170154        	-3.3340025836e+01
0.1544931         	-3.3335236084e+01
0.15708391        	-3.3367210144e+01
0.15952686        	-3.3443927572e+01
0.1618607         	-3.3553447703e+01
0.16411665        	-3.3671450403e+01
0.16632945        	-3.3776347662e+01
0.16855027        	-3.3857939566e+01
