time,H2_mean_area,H2_std_area,H2_CoV_area,H2_Is_area,H2_mean_mass,H2_std_mass,H2_CoV_mass,H2_Is_mass,H2_mean_vol,H2_std_vol,H2_CoV_vol,H2_Is_vol,p_main_inlet_area,p_main_inlet_mass,p_main_inlet_vol,p_rgh_main_inlet_area,p_rgh_main_inlet_mass,p_rgh_main_inlet_vol,p_total_main_inlet_area,p_total_main_inlet_mass,p_total_main_inlet_vol,p_rgh_total_main_inlet_area,p_rgh_total_main_inlet_mass,p_rgh_total_main_inlet_vol,p_outlet_area,p_outlet_mass,p_outlet_vol,p_rgh_outlet_area,p_rgh_outlet_mass,p_rgh_outlet_vol,p_total_outlet_area,p_total_outlet_mass,p_total_outlet_vol,p_rgh_total_outlet_area,p_rgh_total_outlet_mass,p_rgh_total_outlet_vol,dP_p_area,dP_p_mass,dP_p_vol,dP_p_rgh_area,dP_p_rgh_mass,dP_p_rgh_vol,dP_p_total_area,dP_p_total_mass,dP_p_total_vol,dP_p_rgh_total_area,dP_p_rgh_total_mass,dP_p_rgh_total_vol,mdot_main_inlet,mdot_branch_inlet,mdot_outlet,mdot_balance_err,mdot_balance_pct
1.2,0.10540018,0.018159406,0.17229008,0.0034973017,0.10476721,0.018246986,0.17416696,0.0035499392,0.10610711,0.017742924,0.16721711,0.0033191007,6965497,6965497.5,6965497.5,6965497,6965497.5,6965497.5,6967318.5,6967366.8,6967366.8,6967318.5,6967366.8,6967366.8,6900000,6900000,6900000,6899998.4,6899997.4,6899999,6907090,6907098.1,6907101.1,6907088.4,6907095.5,6907100.1,65496.964,65497.467,65497.465,65498.568,65500.088,65498.471,60228.486,60268.681,60265.692,60230.089,60271.302,60266.698,-33.965833,-2.6139279,51.086161,14.5064,28.395949
AVG,0.10540018,0.018159406,0.17229008,0.0034973017,0.10476721,0.018246986,0.17416696,0.0035499392,0.10610711,0.017742924,0.16721711,0.0033191007,6965497,6965497.5,6965497.5,6965497,6965497.5,6965497.5,6967318.5,6967366.8,6967366.8,6967318.5,6967366.8,6967366.8,6900000,6900000,6900000,6899998.4,6899997.4,6899999,6907090,6907098.1,6907101.1,6907088.4,6907095.5,6907100.1,65496.964,65497.467,65497.465,65498.568,65500.088,65498.471,60228.486,60268.681,60265.692,60230.089,60271.302,60266.698,-33.965833,-2.6139279,51.086161,14.5064,28.395949
