# Region type :   patch main_inlet
# Faces           : 348
# Area            : 8.2964479394e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0022270965      	-3.3865969541e+01
0.0096097579      	-3.3870102255e+01
0.013010141       	-3.3871130174e+01
0.015529156       	-3.3877598949e+01
0.018148069       	-3.3886749855e+01
0.020857049       	-3.3892704623e+01
0.02347722        	-3.3902192043e+01
0.026041769       	-3.3913668654e+01
0.028605501       	-3.3917132852e+01
0.031064934       	-3.3913814452e+01
0.033272514       	-3.3912349656e+01
0.035314692       	-3.3912509923e+01
0.037336227       	-3.3912143522e+01
0.039372081       	-3.3911631577e+01
0.041394097       	-3.3912272588e+01
0.043402323       	-3.3915497665e+01
0.045418211       	-3.3920939035e+01
0.047440984       	-3.3925360157e+01
0.049404863       	-3.3926436684e+01
0.051270606       	-3.3926059163e+01
0.053080282       	-3.3926131140e+01
0.05487189        	-3.3926413467e+01
0.056648489       	-3.3926300968e+01
0.058411791       	-3.3925995085e+01
0.060178796       	-3.3926567362e+01
0.061961981       	-3.3928902264e+01
0.063737396       	-3.3931836224e+01
0.06546678        	-3.3933187168e+01
0.067149859       	-3.3932488881e+01
0.068799377       	-3.3930231369e+01
0.070418288       	-3.3925901717e+01
0.07201351        	-3.3917768207e+01
0.073605298       	-3.3903266105e+01
0.075207256       	-3.3878993425e+01
0.076810873       	-3.3841087464e+01
0.078401693       	-3.3786895796e+01
0.079973704       	-3.3718216314e+01
0.081525887       	-3.3643333126e+01
0.08305684        	-3.3574537910e+01
0.084573195       	-3.3522335801e+01
0.086091001       	-3.3491535428e+01
0.08761111        	-3.3480209499e+01
0.08913122        	-3.3480413456e+01
0.090640976       	-3.3483183652e+01
0.092133166       	-3.3483672135e+01
0.093607826       	-3.3481712890e+01
0.095066271       	-3.3478545421e+01
0.096517367       	-3.3474249914e+01
0.097968464       	-3.3468178308e+01
0.099419561       	-3.3460625867e+01
0.10086877        	-3.3452933118e+01
0.10230429        	-3.3446244156e+01
0.10372716        	-3.3440854307e+01
0.10514173        	-3.3436791052e+01
0.1065501         	-3.3434145431e+01
0.1079494         	-3.3432882364e+01
0.1093265         	-3.3432790549e+01
0.11066394        	-3.3433728183e+01
0.11195448        	-3.3435559738e+01
0.11319772        	-3.3437821667e+01
0.11438549        	-3.3439801064e+01
0.11550788        	-3.3441021510e+01
0.11655434        	-3.3441465835e+01
0.11751382        	-3.3441395575e+01
0.11839213        	-3.3441087941e+01
0.11920705        	-3.3440725116e+01
0.11997595        	-3.3440422877e+01
0.12071176        	-3.3440270064e+01
