# Region type :   sampledSurface planeZ3p
# Faces           : 1018
# Area            : 8.2958402176e-02
# Scale factor    : 1.0000000000e+00
# Time            	areaAverage(p_rgh)
0.0022358089      	6.8999547290e+06
0.011040624       	6.9028773958e+06
0.019000616       	6.9283679452e+06
0.025116136       	6.9503297034e+06
0.030887987       	6.9490817853e+06
0.035848343       	6.9517937067e+06
0.040686689       	6.9533208381e+06
0.045126316       	6.9536999342e+06
0.04921605        	6.9538027331e+06
0.053244807       	6.9521885095e+06
0.057220129       	6.9476841347e+06
0.061057797       	6.9391500295e+06
0.064775819       	6.9259750524e+06
0.068367964       	6.9126676996e+06
0.071769306       	6.9057893874e+06
0.074994451       	6.9050136579e+06
0.078128824       	6.9054145696e+06
0.081227396       	6.9045974119e+06
0.08429508        	6.9031964024e+06
0.087322797       	6.9016174596e+06
0.090301282       	6.8992108236e+06
0.093240287       	6.8950603692e+06
0.096116761       	6.8887486896e+06
0.098993234       	6.8804900112e+06
0.10181348        	6.8717136917e+06
0.10459574        	6.8642235203e+06
0.10737555        	6.8594499614e+06
0.11015016        	6.8574648572e+06
0.11291708        	6.8568036134e+06
0.11568162        	6.8559570148e+06
0.11845003        	6.8545811936e+06
0.12122339        	6.8531607751e+06
0.12400115        	6.8521572134e+06
0.12678325        	6.8517551991e+06
0.12956716        	6.8520611494e+06
0.13235107        	6.8533038001e+06
0.13512953        	6.8558452098e+06
0.13791164        	6.8600642797e+06
0.14070412        	6.8661672648e+06
0.14351587        	6.8739213625e+06
0.14635674        	6.8823374266e+06
0.14924013        	6.8897250415e+06
0.15217484        	6.8945097467e+06
0.15515932        	6.8964290629e+06
0.15818341        	6.8967677864e+06
0.16123605        	6.8971276838e+06
0.16430853        	6.8982367692e+06
0.16740505        	6.9001588935e+06
0.17053304        	6.9031283788e+06
0.17369978        	6.9077222831e+06
0.17690511        	6.9142928200e+06
0.18014626        	6.9222881404e+06
0.18340097        	6.9300751546e+06
0.18665568        	6.9359028495e+06
0.18991039        	6.9391992791e+06
0.19316511        	6.9408467587e+06
0.19641982        	6.9421792705e+06
0.19967453        	6.9438130786e+06
0.20286365        	6.9454096885e+06
0.20603515        	6.9463733078e+06
0.20919998        	6.9462181778e+06
0.2123535         	6.9446327360e+06
0.21548753        	6.9414119843e+06
0.21859532        	6.9364734407e+06
