# Region type :   patch outlet
# Faces           : 387
# Area            : 8.2961617386e-02
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
0.0022270965      	1.9172070544e+01
0.0102236         	1.9160969791e+01
0.015156694       	1.9154496969e+01
0.019678603       	1.9151411966e+01
0.02411605        	1.9190268143e+01
0.028161927       	1.9452386740e+01
0.032114665       	2.0414119389e+01
0.035709071       	2.3607151236e+01
0.039030921       	3.1514621980e+01
0.042308829       	4.2662238570e+01
0.045544774       	4.9340815572e+01
0.048709914       	4.9833518041e+01
0.051834537       	4.9568353109e+01
0.054872027       	5.0087563033e+01
0.057795007       	5.0630327020e+01
0.060656031       	5.1163897007e+01
0.063485137       	5.1561524835e+01
0.066262827       	5.1758043091e+01
0.068977366       	5.1794128730e+01
0.07162634        	5.1741116295e+01
0.07420486        	5.1679103941e+01
0.076724511       	5.1644408191e+01
0.079216311       	5.1638331396e+01
0.08169188        	5.1660985446e+01
0.084154626       	5.1705075206e+01
0.086611273       	5.1747437461e+01
0.089046509       	5.1772986563e+01
0.09145939        	5.1793483775e+01
0.093834264       	5.1838867394e+01
0.096163852       	5.1935275986e+01
0.09848879        	5.2080912261e+01
0.10080013        	5.2230946814e+01
0.10308334        	5.2319646420e+01
0.10536858        	5.2279423070e+01
0.10765158        	5.2010469778e+01
0.10992726        	5.1339758442e+01
0.11219464        	5.0009528250e+01
0.11445414        	4.7726025485e+01
0.11670681        	4.4284648822e+01
0.11895798        	3.9756192356e+01
0.1212074         	3.4660101709e+01
0.12345411        	2.9884853417e+01
0.1256967         	2.6307062183e+01
0.12793338        	2.4310594764e+01
0.13016451        	2.3584252909e+01
0.13239212        	2.3420043992e+01
0.13461973        	2.3245186016e+01
0.13684734        	2.2888718993e+01
0.13907494        	2.2443674354e+01
0.14130255        	2.2030618229e+01
0.1435338         	2.1713117906e+01
0.14577439        	2.1520134690e+01
0.14803063        	2.1460256396e+01
0.15030541        	2.1516173490e+01
0.15259691        	2.1647490924e+01
0.15489977        	2.1805310517e+01
0.15720669        	2.1949805132e+01
0.1595136         	2.2064239952e+01
0.16182052        	2.2154106007e+01
0.16412744        	2.2232250771e+01
0.16643435        	2.2304632060e+01
0.16874885        	2.2361859954e+01
0.17107162        	2.2378553544e+01
0.17340657        	2.2326954236e+01
0.17575017        	2.2196636484e+01
0.17810452        	2.2009455968e+01
0.18045888        	2.1825156814e+01
0.18281323        	2.1730289640e+01
0.18515368        	2.1830274503e+01
0.18748853        	2.2257085165e+01
0.18980547        	2.3180094848e+01
0.19212241        	2.4816831649e+01
0.19440577        	2.7323071407e+01
0.19668913        	3.0780820352e+01
0.19897249        	3.4990450433e+01
0.2012095         	3.9351673026e+01
0.20337172        	4.3176671676e+01
0.20547616        	4.6054329310e+01
0.20750933        	4.7879415133e+01
0.20945695        	4.8867456702e+01
0.21130818        	4.9361924372e+01
0.21305837        	4.9653113237e+01
0.21470953        	4.9906951858e+01
0.21626976        	5.0183194690e+01
0.21775093        	5.0482615962e+01
0.21916667        	5.0785108876e+01
0.22052934        	5.1069349385e+01
0.22184955        	5.1319909584e+01
0.22313516        	5.1527988677e+01
0.22439294        	5.1690381378e+01
0.22562792        	5.1807772687e+01
0.22684511        	5.1883709962e+01
0.22804835        	5.1923738971e+01
0.22924101        	5.1935345800e+01
0.23042624        	5.1928072241e+01
0.2316067         	5.1913039250e+01
0.23278508        	5.1901604044e+01
0.23396419        	5.1903713385e+01
0.23514658        	5.1926297697e+01
0.2363344         	5.1971931575e+01
0.23752952        	5.2038525762e+01
0.23873346        	5.2120453520e+01
0.23994754        	5.2210565756e+01
0.24117271        	5.2302035205e+01
0.24240961        	5.2389558030e+01
0.24365871        	5.2470249039e+01
0.24491969        	5.2544382345e+01
0.24619224        	5.2615448526e+01
0.24747572        	5.2689159888e+01
0.24876939        	5.2772457254e+01
